CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
08.402.943/0001-52;2023-01-01;1;123947;GUARARAPES CONFECCOES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2018-01-03;
08.424.178/0001-71;2023-01-01;1;127357;TECBLU TECELAGEM BLUMENAU S.A.;Banco Bradesco S/A;60.746.948/0001-12;;Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;4010.acoes@bradesco.com.br;2010-01-01;
08.439.659/0001-50;2023-01-01;1;127143;CPFL ENERGIAS RENOVÁVEIS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974128;;11;27974128;jose-nilson.cordeiro@itau-unibanco.com.br;2013-01-01;
08.467.115/0001-00;2023-01-01;2;128619;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;AV. Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30039285;;000;0000000000;atendimentoescrituracao@itau-unibanco.com.br;2013-10-01;
08.534.605/0001-74;2023-01-01;3;133171;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974128;;;;adriana.souza@itau-unibanco.com.br;2008-06-06;
08.560.444/0001-93;2023-01-01;3;130797;CIA CELG DE PARTICIPACOES - CELGPAR;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Lélio Gama, nº 105, 16º Andar;;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083687;;21;38083466;aescriturais@bb.com.br;2008-08-27;2023-08-31
08.560.444/0001-93;2023-01-01;3;130797;CIA CELG DE PARTICIPACOES - CELGPAR;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha;nº 100;Jabaquara;São Paulo;SP;Brasil;04344902;;11;30039285;;;;PreAtendimentoEscritural@itau-unibanco.com.br;2023-09-01;
08.574.411/0001-00;2023-01-01;2;129125;PRÁTICA PRODUTOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/n°, 2o andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;rogerio.amorim@bradesco.com.br;2018-07-11;
08.613.550/0001-98;2023-01-01;1;123698;Nexpe Participações S.A;Itau Corretora Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;preatendimentoescritural@itau-unibanco.com.br;2019-02-01;
08.764.621/0001-53;2023-01-01;1;124176;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;ITAÚ UNIBANCO S.A;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha;Torre Olavo Setúbal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;11;50291920;gercina.bueno@itau.com.br;2007-06-04;
08.773.135/0001-00;2023-01-01;4;131462;2W Ecobank S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av do Estado, 5533;Bloco A- 1° andar;Mooca;São Paulo;SP;Brasil;03105000;;11;30039285;;;;PreAtendimentoEscritural@itau-unibanco.com.br;2020-08-17;
08.773.191/0001-36;2023-01-01;2;126970;BRASILIANA PARTICIPAÇÕES S/A;Itaú Corretora de Valores;61.194.353/0001-64;;Rua Boa Vista, 176;1 subsolo;Centro;São Paulo;SP;Brasil;01013000;;11;30039285;;11;30039285;escrituracaoacoes@itau-unibanco.com.br;2015-12-16;
08.795.211/0001-70;2023-01-01;2;132187;MAESTRO LOCADORA DE VEICULOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;;2015-01-26;
08.797.760/0001-83;2023-01-01;1;124161;Cury Construtora e Incorporadora S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, nº. 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27402284;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-02-12;
08.801.621/0001-86;2023-01-01;1;127223;SYN PROP & TECH S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;S/N;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.carlosdias@bradesco.com.br;2010-01-04;
08.807.432/0001-10;2023-01-01;1;127052;YDUQS PARTICIPACOES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av Brigadeiro Faria Lima 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30034828;;000;00000000;investfone@itau.com.br;2007-07-27;
08.810.422/0001-34;2023-01-01;1;126664;Guararapes Painéis S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº - Prédio Amarelo;2° andar;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.acecustodia@bradesco.com.br;2020-12-14;
08.811.643/0001-27;2023-01-01;1;127258;TRISUL S.A.;Itaú Corretora de Valores (ITAUCOR);61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402597;;11;27402887;escrituracaorendavariavel@itau-unibanco.com.br;2022-06-01;
08.902.291/0001-15;2023-01-01;1;127187;CSN MINERAÇÃO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/nº;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;;
08.926.302/0001-05;2023-01-01;1;123102;DOMMO ENERGIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;nº 3400, 10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291809;;11;50291920;escrituracaorendavariavel@itau-unibanco.com.br;2014-04-02;
08.935.054/0001-50;2023-01-01;2;128534;MULTINER S/A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291942;;11;50291943;adriana.souza@itau-unibanco.com.br;2008-07-10;
09.041.168/0001-10;2023-01-01;1;122886;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia de Botafogo, nº 501, 5º andar (parte);Torre Corcovado;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33837186;;;;ol-escrituracao-psf@btgpactual.com;2022-11-01;
09.041.168/0001-10;2023-01-01;1;122886;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Banco Bradesco S.A;60.746.948/0001-12;;Vila Yara;Prédio Amarelo;Cidade de Deus;Osasco;SP;Brasil;06029900;;011;36847654;;011;36842811;marcelo.poli@bradesco.com.br;2018-11-08;2022-10-31
09.042.817/0001-05;2023-01-01;1;124996;BEMOBI MOBILE TECH S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3500, 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;37082964;;011;37082964;;2021-01-08;
09.053.134/0001-45;2023-01-01;1;124124;Elfa Medicamentos S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;;
09.054.385/0001-44;2023-01-01;1;126887;INBRANDS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04750030;;011;50291528;;011;50291394;ana.stringueta@itau-unibanco.com.br;2011-05-23;
09.112.685/0001-32;2023-01-01;4;129143;OSX BRASIL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí,111, Prédio B;Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;000;30039285;;000;000000000;escrituracaoacoes@itau-unibanco.com.br;2009-11-02;
09.114.805/0001-30;2023-01-01;2;125234;Oceanpact Serviços Maritimos S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-01-15;
09.146.451/0001-06;2023-01-01;2;128421;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-02-25;
09.229.201/0001-30;2023-01-01;1;128069;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2021-02-17;
09.267.996/0001-70;2023-01-01;3;133115;Yuny Incorporadora Holding S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;40043131;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-04-09;
09.288.252/0001-32;2023-01-01;2;133027;ANIMA HOLDING S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;2020-06-01;
09.295.063/0001-97;2023-01-01;1;127995;TECHNOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3400;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30733310;;011;30733333;escrituracao@itau.com.br;2011-06-02;
09.304.427/0001-58;2023-01-01;1;122999;HABITASEC SECURITIZADORA SA;Itaú Corretora S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.400;10º Andar;Itaim Bibi;São Paulo;SP;Brasil;;;;;;;;;2007-12-19;
09.305.994/0001-29;2023-01-01;3;128741;AZUL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2017-02-04;2023-01-22
09.305.994/0001-29;2023-01-01;3;128741;AZUL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3° Andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;Escrituracaoderendavariavel@itau-unibanco.com.br;2023-01-23;
09.313.969/0001-97;2023-01-01;2;131244;AUTOPISTA LITORAL SUL;Itaú Corretora de Valores S.A.;60.701.190/0001-04;;AV. ENG. ARMANDO DE ARRUDA PEREIRA, 707;9º andar;JABAQUARA;São Paulo;SP;Brasil;04344902;;5511;50291925;;;;marcio.conde-souza@itau.com.br;2010-03-29;
09.324.949/0001-11;2023-01-01;2;131255;AUTOPISTA FLUMINENSE SA;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;;Av. Eng. Armando Arruda Pereira, nº 707;9º Andar;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291925;;;;marcio.conde-souza@itau.com.br;2010-03-29;
09.325.109/0001-73;2023-01-01;2;131242;AUTOPISTA PLANALTO SUL SA;Itaú Corretora de Valores S.A.;60.701.190/0001-04;;Av. Eng. Armando de Arruda Pereira, 707;9º andar;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291980;;;;marcio.conde-souza@itau.com.br;2010-03-29;
09.326.342/0001-70;2023-01-01;2;131239;AUTOPISTA FERNÃO DIAS SA;Itaú Corretora de Valores S.A;60.701.190/0001-04;;Av. Eng. Armando de Arruda Pereira, 707 - 9º andar;Prédio;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291925;;;;marcio.conde-souza@itau.com.br;2010-03-29;
09.336.431/0001-06;2023-01-01;2;131241;AUTOPISTA REGIS BITTENCOURT SA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av Eng. Armando Arruda Pereira, 707;9º andar;Jabaquara;São Paulo;SP;Brasil;04344902;;5511;50291925;;;;marcio.conde-souza@itau.com.br;2007-12-19;
09.346.601/0001-25;2023-01-01;2;131478;B3 S.A. - BRASIL, BOLSA, BALCÃO;Banco Bradesco S.A.;60.746.948/0001-12;;Avenida Iara;S/N;Cidade de Deus;São Paulo;SP;Brasil;06029900;;11;36849441;;;;4010.donizetti@bradesco.com.br;2008-05-08;
09.347.516/0001-81;2023-01-01;4;128633;ELETROMIDIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, n° 3500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-12-07;
09.611.768/0001-76;2023-01-01;3;129731;INTER CONSTRUTORA E INCORPORADORA S.A.;Itaú Corretora de Valores;61.194.353/0001-64;;Av. Brigadeiro Faria Lima;3500 - 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402597;;11;30726165;ana.stringueta@itau-unibanco.com.br;2017-06-23;
10.139.870/0001-08;2023-01-01;1;123914;NEOGRID PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-10-15;
10.215.988/0001-60;2023-01-01;1;127880;Companhia de Locação das Américas;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;preatendimentoescritural@itau-unibanco.com.br;2012-02-24;
10.285.590/0001-08;2023-01-01;1;127917;GRUPO DE MODA SOMA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;;
10.324.624/0001-18;2023-01-01;3;137849;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha nº 100;Torre Olavo Setúbal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;5521;50294249;;;;escrituracaodeacoes@itau-unibanco.com.br;2010-03-10;
10.338.320/0001-00;2023-01-01;1;125155;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Virgínia 299, prédio B;Térro;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2020-03-04;
10.502.676/0001-37;2023-01-01;1;127411;TERMELÉTRICA PERNAMBUCO III S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974529;;11;27973750;escrituracaorendafixa@itau-unibanco.com.br;2013-09-16;
10.531.501/0001-58;2023-01-01;1;127507;CONC AUTO RAPOSO TAVARES S.A.;Itaú Corretora de Valores;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.400,;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;33039285;;11;33039285;atendimentoescrituracao@itau-unibanco.com.br;2010-10-06;
10.629.105/0001-68;2023-01-01;1;127161;PRIO S.A.;Banco do Brasil;00.000.000/0001-91;;Rua Lelio Gama;Número 105, 30 andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083715;;021;38083466;aescriturais@bb.com.br;2010-06-09;2022-03-01
10.629.105/0001-68;2023-01-01;1;127161;PRIO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima 3.500;13º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;30039285;atendimentoescrituracao@itau-unibanco.com.br;2022-03-02;
10.739.356/0001-03;2023-01-01;1;126649;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-01-20;
10.760.260/0001-19;2023-01-01;4;128302;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, s/n - CEP 06029900;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2011-08-24;
10.807.374/0001-77;2023-01-01;1;127956;BOA SAFRA SEMENTES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;nº 3.500, 3º Andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;40043131;;011;40043131;itaucorretora@itau-unibanco.com.br;2020-10-16;
10.835.932/0001-08;2023-01-01;1;125150;CIA ENERGETICA DE PERNAMBUCO - CELPE;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Virgínia 299, prédio B;Térro;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2020-02-19;
10.851.805/0001-00;2023-01-01;6;130793;FLEX GESTÃO DE RELACIONAMENTOS S.A.-Em Recuperação Judicial;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoerendavariavel@itau-unibanco.com.br;2015-07-30;
11.421.994/0001-36;2023-01-01;1;128020;Orizon Valorização de Resíduos S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Professor Lélio Gama, 105;38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083715;;;;aescriturais@bb.com.br;2020-12-14;
11.669.021/0001-10;2023-01-01;2;126718;ENAUTA PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3o andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2010-10-28;
11.721.921/0001-60;2023-01-01;1;124394;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia de Botafogo, nº 501;5º andar (parte);Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33832334;;;;OL-Escrituracao-PSF@btgpactual.com;2023-03-20;
11.721.921/0001-60;2023-01-01;1;124394;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3.400, 10° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291809;;11;50291920;adriana.souza@itau-unibanco.com.br;2010-04-19;2023-02-19
11.725.176/0001-27;2023-01-01;3;130708;Boa Vista Serviços S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;40043131;;011;40043131;itaucorretora@itau-unibanco.com.br;2019-05-10;
11.992.680/0001-93;2023-01-01;2;131884;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, prédio amarelo;sem nº, 2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;011;36849441;;;;dac.acecustodia@bradesco.com.br;2011-05-13;
12.049.631/0001-84;2023-01-01;4;131522;MOURA DUBEUX ENGENHARIA S/A;Banco Itáu S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha 100;Torre Olavo Setubal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;;;;2007-05-08;
12.091.809/0001-55;2023-01-01;2;132858;3R Petroleum Óleo e Gás S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2020-10-14;
12.104.241/0004-02;2023-01-01;1;128133;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;5511;30039285;;;;itaucorretora@itau-unibanco.com.br;2018-02-02;
12.108.897/0001-50;2023-01-01;4;132733;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia de Botafogo n.º 501, 5º andar (parte);Torre Corcovado;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33832469;;;;escrituracao.acao@btgpactual.com;2023-11-20;
12.181.987/0001-77;2023-01-01;2;131201;Melnick Desenvolvimento Imobiliário S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia de Botafogo, 501;5° Andar;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33831132;;;;escrituracao.acao@btgpactual.com;2023-10-02;
12.181.987/0001-77;2023-01-01;2;131201;Melnick Desenvolvimento Imobiliário S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, n° 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40901482;;;;investfone@itau.com.br;2020-07-27;2023-09-29
12.300.288/0001-07;2023-01-01;2;125412;NORTE ENERGIA S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Saun Quadra 5 Bloco B Torre I 15O;;Asa Norte;Brasília;DF;Brasil;70040912;;61;33107474;;61;33107474;aescriturais@bb.com.br;2017-06-01;
12.420.164/0001-57;2023-01-01;1;127500;CM Hospitalar S.A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Santa Virgínia, nº 299;Bloco B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084000;;11;30039285;;11;30039285;escrituracaorendavariavel@itau-unibanco.com.br;2021-01-27;
12.528.708/0001-07;2023-01-01;1;127508;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726165;;11;30726165;atendimentoescrituracao@itau-unibanco.com.br;2020-09-10;
12.648.266/0001-24;2023-01-01;1;128147;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;sem nº;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2020-01-24;
12.648.327/0001-53;2023-01-01;1;125406;HIDROVIAS DO BRASIL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3500;3º andar, parte;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;27402597;;011;43492597;escrituracaoacoes@itau-unibanco.com.br;2011-12-14;
13.009.717/0001-46;2023-01-01;2;131906;BCO ESTADO DE SERGIPE S.A. - BANESE;BANCO DO ESTADO DE SERGIPE S.A.;13.009.717/0001-46;;Rua Olímpio de Souza Campos Júnior, 31;;Inácio Barbosa;Aracaju;SE;Brasil;49040840;;79;32181684;;;;ri@banese.com.br;1977-07-20;
13.217.485/0001-11;2023-01-01;1;127502;Grupo SBF S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus - Prédio Amarelo;2 andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;;;mauricio.tempeste@bradesco.com.br;2017-11-01;
13.270.520/0001-66;2023-01-01;2;124509;Kora Saúde Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726165;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-02-19;
13.444.994/0001-87;2023-01-01;1;127834;MLOG S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291317;;11;50291940;jose-nilson.cordeiro@itau-unibanco.com.br;2011-04-04;
13.522.948/0001-59;2023-01-01;2;124315;Safira Holding S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2022-12-06;
13.574.594/0001-96;2023-01-01;1;128135;ZAMP SA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500, 3º andar;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2011-04-06;
13.783.221/0004-78;2023-01-01;1;127844;MADERO INDÚSTRIA E COMÉRCIO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2021-08-06;
14.110.585/0001-07;2023-01-01;2;126440;MÉLIUZ S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-08-18;
