CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Contato;Data_Inicio_Contato;Data_Fim_Contato;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
09.053.134/0001-45;2023-01-01;1;124124;Elfa Medicamentos S.A.;Clayton de Souza Malheiros;2022-11-16;;;Rua Leopoldo Couto de Magalhães Jnr, 758;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04542000;;11;48902030;;;;ri@grupoelfa.com.br
09.054.385/0001-44;2023-01-01;1;126887;INBRANDS S.A.;Juliana Regina Guerra;2021-04-30;;;Avenida Maria Coelho de Aguiar nº 215;Blocos C/E e G - Pis;São Luis;São Paulo;SP;Brasil;05804900;;11;21869000;;11;21869000;ri@inbrands.com.br
09.054.385/0001-44;2023-01-01;1;126887;INBRANDS S.A.;Luis Carlos Meloni;2017-08-17;2021-04-29;;Rua Coronel Luís Barroso, 151;-;Santo Amaro;São Paulo;SP;Brasil;04750030;;11;21869000;;11;21869000;ri@inbrands.com.br
09.074.183/0001-64;2023-01-01;4;130825;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;HAMILTON AMADEO;2023-09-01;;;RUA VITORIANO BORGES, 451;;CENTRO;Lins;SP;Brasil;16400040;;14;35001585;;;;ri@triunfotransbrasiliana.com.br
09.074.183/0001-64;2023-01-01;4;130825;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;Marcos Paulo Fernandes Pereira;2022-05-17;2023-08-31;;RODOVIA BR 153 + 800 MTS;;PARQUE INDUSTRIAL;Lins;SP;Brasil;16404109;;14;35001585;;;;ri@triunfotransbrasiliana.com.br
09.095.183/0001-40;2023-01-01;2;130846;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;Olivia de Lima Teixeira;2022-09-01;;;Praia de Botafogo, n.º 228/13º andar;Ed. Argentina;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;21;973387943;;;;ri@energisa.com.br
09.112.685/0001-32;2023-01-01;4;129143;OSX BRASIL S.A.;Gerência de Relações com Investidores;2013-05-17;;;Rua Lauro Müller, 116, 24o andar;sala 2403-parte;Botafogo;Rio de Janeiro;RJ;Brasil;22290160;;21;32375292;;21;32375292;ri@osx.com.br
09.114.805/0001-30;2023-01-01;2;125234;Oceanpact Serviços Maritimos S.A.;Eduardo de Toledo;2022-01-01;;;Rua da Glória, nº 122, salas 801 e 802 10º pavimento;salas 901 e 902;Glória;Rio de Janeiro;RJ;Brasil;20241180;;21;30326700;;;;ri@oceanpact.com
09.116.278/0001-01;2023-01-01;1;127195;CONPEL CIA NORDESTINA PAPEL - Em Recuperação Judicial;Luiz Cancelier;2020-08-31;;;Rodovia BR 101 km06 s/n;-;Vale do Gramame;Conde;PB;Brasil;58322000;;083;30482300;;083;30482325;jackson.dias@conpel.com.br
09.146.451/0001-06;2023-01-01;2;128421;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Rodrigo Nabarro;2021-10-25;;;Rua João Lourenço 432;Sala 30;Vila Nova Conceição;São Paulo;SP;Brasil;04508030;;11;30468499;;;;ri@grupokallas.com.br
09.229.201/0001-30;2023-01-01;1;128069;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Maria Elsa Alba Bernhoeft;2021-02-19;;;Av. Miguel Frias e Vasconcelos, nº 1215;2º andar;Jaguaré;São Paulo;SP;Brasil;05345000;;11;21978888;;;;marita.bernhoeft@gpssa.com.br
09.295.063/0001-97;2023-01-01;1;127995;TECHNOS S.A.;Daniela de Campos Pires Denne;2019-12-07;;;Avenida das Américas, nº 4200, 6º pavimento;Bloco 05;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;21;21318950;;21;21318954;ri@grupotechnos.com.br
09.305.994/0001-29;2023-01-01;3;128741;AZUL S.A.;Alexandre Wagner Malfitani;2017-07-24;;;Avenida Marcos Penteado de Ulhôa Rodrigues 939;8º andar;Tamboré;Barueri;SP;Brasil;06460040;;11;48312880;;11;41349890;invest@voeazul.com.br
09.347.516/0001-81;2023-01-01;4;128633;ELETROMIDIA S.A.;Ricardo de Almeida Winandy;2021-12-10;;;Avenida Brigadeiro Faria Lima, nº 4.300;7º andar;Itaim Bibi;São Paulo;SP;Brasil;04542000;;11;49350000;;;;ri@eletromidia.com.br
09.359.927/0001-97;2023-01-01;1;127712;ASA BRANCA HOLDING S.A.;Alessandra Quagliuolo Marinheiro;2021-10-25;;;Rua James Joule, 65, 16º andar;Sala 161, Parte F;Cidade Monções;São Paulo;SP;Brasil;04576080;;11;31477100;;;;investidores@contourglobal.com
09.414.761/0001-64;2023-01-01;1;127150;K-INFRA RODOVIA DO AÇO S.A.;NELITON ANTONIO GOÉS;2022-02-21;;;RODOVIA BR 393 KM 233 + 600;;CARVALHEIRA;Vassouras;RJ;Brasil;27700000;;24;35120420;;;;controladoria@rodoviadoaco.com.br
09.414.761/0001-64;2023-01-01;1;127150;K-INFRA RODOVIA DO AÇO S.A.;TÂNIA RAPANELLI;2019-09-05;2022-02-20;;BR 393 KM 233 + 600;;CARVALHEIRA;Vassouras;RJ;Brasil;27700000;;24;35120420;;;;controladoria@rodoviadoaco.com.br
09.527.023/0001-23;2023-01-01;2;128838;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Isabella Cândida Ferreira de Lima;2021-08-18;2022-05-16;;Rodovia Anhanguera, s/n, Km 120, Galpão 05;Dist Industrial I;Nova Odessa;São Paulo;SP;Brasil;13380001;;19;982610835;;;;ri@esgparticipacoes.com
09.527.023/0001-23;2023-01-01;2;128838;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Ricardo Rosanova Garcia;2022-05-17;;;Rodovia Anhanguera, s/n, Km 120, Galpão 05;Dist Industrial I;Nova Odessa;São Paulo;SP;Brasil;13380001;;19;982610835;;;;ri@esgparticipacoes.com
09.538.973/0001-53;2023-01-01;1;123717;PDG COMPANHIA SECURITIZADORA;Renato Barboza;2015-07-17;;;Avenida Doutor Cardoso de Melo, 1.855;6º andar;Vila Olimpia;São Paulo;SP;Brasil;04548005;;5511;21104410;;5511;21104410;RI@PDG.COM.BR
10.139.870/0001-08;2023-01-01;1;123914;NEOGRID PARTICIPAÇÕES S.A.;Aury Ronan Francisco;2023-03-03;;;Avenida Santos Dumont, 935;1º andar;Santo Antônio;Joinville;SC;Brasil;89218105;;47;30437400;;;;ri@neogrid.com
10.139.870/0001-08;2023-01-01;1;123914;NEOGRID PARTICIPAÇÕES S.A.;Susana Russi Salaru;2022-05-23;2023-03-02;;Av. Santos Dumont, 935;1º Andar;Santo Antonio;Joinville;SC;Brasil;89218105;;47;30437416;;;;ri@neogrid.com
10.215.988/0001-60;2023-01-01;1;127880;Companhia de Locação das Américas;Nora Mascarenhas Lanari;2022-07-01;;;Avenida Bernardo de Vasconcelos, 377;;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;31;32477024;;31;32477755;mercado.capitais@localiza.com
10.234.027/0001-00;2023-01-01;1;127740;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;Olivia de Lima Teixeira;2022-09-01;;;Praia de Botafogo, n.º 228/13º andar;Ed. Argentina;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;21;973387943;;;;ri@energisa.com.br
10.240.186/0001-00;2023-01-01;1;127758;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;Olivia de Lima Teixeira;2022-09-01;;;Praia de Botafogo, n.º 228/13º andar;Ed. Argentina;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;21;973387943;;;;ri@energisa.com.br
10.285.590/0001-08;2023-01-01;1;127917;GRUPO DE MODA SOMA S.A.;Gabriel Silva Lobo Leite;2021-03-18;;;Avenida Pasteur, nº 154;N/A;Botafogo;Rio de Janeiro;RJ;Brasil;22290240;;21;25036850;;21;25036850;ri@somagrupo.com.br
10.338.320/0001-00;2023-01-01;1;125155;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Renato Rocha;2021-01-19;;;Praia do Flamengo, 78;10º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210030;;21;32359828;;;;ri@neoenergia.com
10.452.416/0001-02;2023-01-01;1;124217;Reag Investimentos S.A.;Leonardo de Souza Carvalho;2023-03-02;;;Av. Brigadeiro Faria Lima;CJ. 1701/1702;Jd. Paulistano;São Paulo;SP;Brasil;05404004;;11;35046800;;;;ri.reag@reag.com.br
10.452.416/0001-02;2023-01-01;1;124217;Reag Investimentos S.A.;Leonardo Falbo Donato;2021-11-05;2023-03-01;;Av. Brigadeiro Faria Lima, nº 2277;Conjunto 1702 - Sala;Jardim Paulistano;São Paulo;SP;Brasil;01452000;;11;35046888;;;;ri.reag@reag.com.br
10.502.676/0001-37;2023-01-01;1;127411;TERMELÉTRICA PERNAMBUCO III S.A.;Emiliano Furlan Stipanicic Spyer;2022-07-19;;;Rua Leopoldo Couto de Magalhaes Junior, 758;15 andar;Itaim Bibi;São Paulo;SP;Brasil;04542000;;11;41303882;;;;emiliano.spyer@ht-hidrotermica.com.br
10.629.105/0001-68;2023-01-01;1;127161;PRIO S.A.;Roberto Bernardes Monteiro;2020-11-10;;;Praia de Botafogo, 370;13° pavimento;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;21;37212129;;21;37213892;ri@petroriosa.com.br
10.635.691/0001-53;2023-01-01;1;127920;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;Marcos Máximo de Novaes Mendonça;2011-04-29;;;Rua João Moreira da Silva, 509;Sala;Jardim Americano;Lins;SP;Brasil;16400660;;14;35332650;;0000;0000000000;ri@viarondon.com.br
10.647.979/0001-48;2023-01-01;1;125072;CONC ROTA DAS BANDEIRAS S.A.;André de Paula Yusiasu;2021-11-12;;;Rodovia Dom Pedro I (SP-065), Km 110 + 400, Pista Sul;s/n;Sítio Moenda;Itatiba;SP;Brasil;13252800;;11;48948501;;;;ri@rotadasbandeiras.com.br
10.678.505/0001-63;2023-01-01;1;125925;CONC RODOVIAS DO TIETÊ S.A.- EM RECUPERAÇÃO JUDICIAL;Nuno Filipe Nogueira Alves Coelho;2015-11-11;;;Rod. Comendador Mario Dedini, km 108 + 600 mts;Caixa Postal 02;Rodovia;Salto;SP;Brasil;13320970;;011;46027900;;011;46028069;ri@rodoviasdotiete.com.br
10.739.356/0001-03;2023-01-01;1;126649;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;Vinicius Carmona Cardoso;2020-07-29;;;Av. Brigadeiro Faria Lima, 3.355;26º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;37041000;;;;ri@brap.com.br
10.760.260/0001-19;2023-01-01;4;128302;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;Jose Carlos Wollenweber Filho;2023-05-29;;;Rua da Catequese, 227;11º Andar;Jardim;Santo André;SP;Brasil;0909040;;11;44378701;;11;21912461;ri@cvc.com.br
10.807.374/0001-77;2023-01-01;1;127956;BOA SAFRA SEMENTES S.A.;Felipe Pereira Marques;2021-10-18;;;Avenida Circular;209;Setor Industrial;Formosa;GO;Brasil;73813014;;61;999596240;;;;ri@boasafrasementes.com.br
10.835.932/0001-08;2023-01-01;1;125150;CIA ENERGETICA DE PERNAMBUCO - CELPE;Renato Rocha;2021-01-19;;;Praia do Flamengo, 78;10º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210030;;21;32359828;;;;ri@neoenergia.com
10.851.805/0001-00;2023-01-01;6;130793;FLEX GESTÃO DE RELACIONAMENTOS S.A.-Em Recuperação Judicial;Claudio Junqueira Vilela;2022-08-01;2023-01-16;;Avenida Brigadeiro Faria Lima, 1903;Conj. 142;Itaim Bibi;São Paulo;SP;Brasil;01452001;;11;23053540;;;;claudio.vilela@connvert.com.br
10.851.805/0001-00;2023-01-01;6;130793;FLEX GESTÃO DE RELACIONAMENTOS S.A.-Em Recuperação Judicial;Daniel de Andrade Gomes;2018-11-22;2022-07-29;;Avenida Brigadeiro Faria Lima, 1903;Conjunto 142;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;48;30379034;;48;30379034;ri@flexcontact.com.br
10.851.805/0001-00;2023-01-01;6;130793;FLEX GESTÃO DE RELACIONAMENTOS S.A.-Em Recuperação Judicial;Felipe Cortes de Vasconcellos;2023-04-11;2023-05-31;;Avenida Brigadeiro Faria Lima, 1903;Conjunto 42;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;11;23053540;;;;felipe.vasconcellos@connvert.com.br
10.851.805/0001-00;2023-01-01;6;130793;FLEX GESTÃO DE RELACIONAMENTOS S.A.-Em Recuperação Judicial;Kleber Tobal Bonadia;2023-01-17;2023-03-31;;Avenida Brigadeiro Faria Lima, 1903;Conj.142;Itaim Bibi;São Paulo;SP;Brasil;01452001;;11;23053540;;;;kleber.bonadia@connvert.com.br
10.851.805/0001-00;2023-01-01;6;130793;FLEX GESTÃO DE RELACIONAMENTOS S.A.-Em Recuperação Judicial;Marcio Santana Batista;2023-06-01;;;Rua Moreira de Godoi, nº 572;;Ipiranga;São Paulo;SP;Brasil;04266060;;11;993611673;;;;marcio.batista@atmasa.com.br
11.257.352/0001-43;2023-01-01;1;127779;BSI CAPITAL SECURITIZADORA S.A.;RICARDO ELSON DO CARMO;2015-09-01;;;RUA JOSE VERSOLLATO, 111;SALA 2126;CENTRO;São Bernardo do Campo;SP;Brasil;09750730;;11;43309660;;11;43309660;bsisecuritizadora@gmail.com
11.274.829/0001-07;2023-01-01;1;127265;COMPANHIA PAULISTA DE SECURITIZAÇÃO;MAX FREDDY FRAUENDORF;2015-02-02;;;Avenida Rangel Pestana, nº 300;9º andar;Centro;São Paulo;SP;Brasil;01017911;;011;32432817;;011;32432830;mffrauendorf@cpsec.fazenda.sp.gov.br
11.284.204/0001-18;2023-01-01;1;127395;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;Bruno de Andrade Vasques;2021-01-01;;;Av. Juscelino Kubitschek, 360;4 andar;V N Conceição;São Paulo;SP;Brasil;04543000;;011;30740780;;;;ri@youinc.com.br
11.421.994/0001-36;2023-01-01;1;128020;Orizon Valorização de Resíduos S.A.;Leonardo Roberto Pereira dos Santos;2020-12-14;;;Avenida das Nações Unidas, 12.901;8 andar torre oeste;Brooklin Paulista;São Paulo;SP;Brasil;04578910;;11;51035300;;11;51035300;ri@orizonvr.com.br
11.669.021/0001-10;2023-01-01;2;126718;ENAUTA PARTICIPAÇÕES S.A.;Relações com Investidores - Enauta;2011-02-02;;;Avenida Almirante Barroso 52;1301;Centro;Rio de Janeiro;RJ;Brasil;20031918;;21;35095959;;;;ri@enauta.com.br
11.716.471/0001-17;2023-01-01;1;127754;TRX SECURITIZADORA S.A.;Marco Antônio Junqueira de Arantes;2021-10-25;;;Av. Brigadeiro Faria Lima;7º Andar, Conj. 72;Jardim Paulistano;São Paulo;SP;Brasil;01452000;;11;48722600;;11;48722600;fundos@trx.com.br
11.721.921/0001-60;2023-01-01;1;124394;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;Guilherme Silveira Barrozo Netto;2021-07-12;;;Rua Gilberto Sabino;215 - 13º andar;Pinheiros;São Paulo;SP;Brasil;05425020;;11;31752900;;11;31752962;ri@alperseguros.com.br
11.725.176/0001-27;2023-01-01;3;130708;Boa Vista Serviços S.A.;Fernanda Alves Retes Nogueira;2023-01-13;;;Av. Tamboré, nº 267, 11º ao 15º andar;Torre Sul;Alphaville;Barueri;SP;Brasil;06460000;;11;30030101;;;;ri@boavistascpc.com.br
11.725.176/0001-27;2023-01-01;3;130708;Boa Vista Serviços S.A.;Flavio Bongiovanni F. Lima;2019-04-01;2023-01-10;;Av. Tamboré, nº 267, 11º ao 15º andar;Torre Sul;Alphaville;Barueri;SP;Brasil;06460000;;11;30030101;;;;ri@boavistascpc.com.br
12.104.241/0004-02;2023-01-01;1;128133;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;Cristiano Affonso Ferreira de Camargo;2021-11-05;;;Avenida Juscelino Kubitschek, 510 - 2o Andar;;Itaim Bibi;São Paulo;SP;Brasil;04543906;;11;26787474;;;;ri@oncoclinicas.com
12.300.288/0001-07;2023-01-01;2;125412;NORTE ENERGIA S.A.;Luiz Fernando Rolla;2020-04-24;;;SEPS QUADRA 702/902 CONJUNTO EDIFÍCIO GENERAL ALENCASTRO;BLOCO B 3° ANDAR;Asa Sul;Brasília;DF;Brasil;70390025;;61;34102014;;;;ri@norteenergiasa.com.br
12.420.164/0001-57;2023-01-01;1;127500;CM Hospitalar S.A;Flávia Carvalho;2022-05-02;;;Rua Ministro Jesuíno Cardoso, 454;4 andar;Vila Nova Conceição;São Paulo;SP;Brasil;04544051;;11;21028081;;;;ri@viveo.com.br
12.489.315/0001-23;2023-01-01;1;123011;FERREIRA GOMES ENERGIA S.A.;Marcelo Patrício Fernandes Costa;2017-02-20;;;Rua Gomes de Carvalho, 1996, 15 andar;conjunto 151 sala H;Vila Olímpia;São Paulo;SP;Brasil;04547006;;11;45712400;;11;45712472;ri@alupar.com.br
12.528.708/0001-07;2023-01-01;1;127508;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;Lais Cristina de Sa Bortolozzo Lima;2020-08-17;;;Av. José de Souza Campos, 1321;12° andar;Nova Campinas;Campinas;SP;Brasil;13025320;;19;37052209;;19;37052209;ri@aerisenergy.com.br
12.648.266/0001-24;2023-01-01;1;128147;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Fabio Castro;2021-05-28;2021-08-16;;Avenida Pacaembu;1.088;Pacaembu;São Paulo;SP;Brasil;01234000;;11;984772704;;;;ri@ambipar.com
12.648.266/0001-24;2023-01-01;1;128147;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Lúcia de Luiz Césari;2021-08-17;2022-03-07;;Avenida Pacaembu, 1.088;;Pacaembu;São Paulo;SP;Brasil;01234000;;11;984772704;;;;ri@ambipar.com
12.648.266/0001-24;2023-01-01;1;128147;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Ricardo Rosanova Garcia;2022-05-17;;;Avenida Pacaembu, 1088;;Pacaembu;São Paulo;SP;Brasil;01234000;;11;34295084;;;;ri@esgparticipacoes.com
12.648.266/0001-24;2023-01-01;1;128147;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Thiago da Costa Silva;2022-03-08;2022-05-16;;Avenida Pacaembu, 1088;;Pacaembu;São Paulo;SP;Brasil;01234000;;11;34295000;;;;ri@ambipar.com
12.648.327/0001-53;2023-01-01;1;125406;HIDROVIAS DO BRASIL S.A.;Ana Carolina Bastos;2020-09-24;;;Rua Gilberto Sabino, 215;7º andar;Pinheiros;São Paulo;SP;Brasil;05425020;;011;39056033;;011;39056005;ri@hbsa.com.br
13.017.462/0001-63;2023-01-01;2;130851;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;Olivia de Lima Teixeira;2022-09-01;;;Praia de Botafogo, n.º 228/13º andar;Ed. Argentina;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;21;973387943;;;;ri@energisa.com.br
13.217.485/0001-11;2023-01-01;1;127502;Grupo SBF S.A.;Daniel Regensteiner;2019-02-15;;;Avenida Doutora Ruth Cardoso, Edifício Birmann, n° 7.221;3° andar;Pinheiros;São Paulo;SP;Brasil;05425902;;11;25885000;;;;ri@gruposbf.com.br
13.270.520/0001-66;2023-01-01;2;124509;Kora Saúde Participações S.A.;Elias Leal Lima;2023-01-20;;;Avenida Desembargador Santos Neves;n° 207;Santa Lúcia;Vitória;ES;Brasil;29056055;;27;34416860;;;;ri@korasaude.com.br
13.444.994/0001-87;2023-01-01;1;127834;MLOG S.A.;Antonio Frias Oliva Neto;2023-05-02;;;Rua Lauro Müller, 116;2601 e 2608;Botafogo;Rio de Janeiro;RJ;Brasil;22290906;;21;25384900;;21;25384901;ri@mlog.com.br
13.522.948/0001-59;2023-01-01;2;124315;Safira Holding S.A.;Josué Faria de Arruda Ferreira;2022-11-11;;;Alameda Rio Negro, nº 500, Torre A, Edifício West Towers;12º andar, Sl 1.202;Alphaville Industria;Barueri;SP;Brasil;06454000;;11;35044167;;;;ri@gpsafira.com.br
13.574.594/0001-96;2023-01-01;1;128135;ZAMP SA;Gabriel Magalhães da Rocha Guimarães;2021-04-09;;;Alameda Tocantins, nº 350, 10º andar;10º andar;Alphaville;Barueri;SP;Brasil;06455020;;11;23970320;;11;23970320;ri@burgerking.com.br
13.783.221/0004-78;2023-01-01;1;127844;MADERO INDÚSTRIA E COMÉRCIO S.A.;Marcelo Gil Aldenucci;2022-09-01;;;Rua Luisa Dariva, nº 40;22º andar;Campina do Siqueira;Curitiba;PR;Brasil;80730480;;41;30176500;;;;ir@grupomadero.com.br
14.110.585/0001-07;2023-01-01;2;126440;MÉLIUZ S.A.;Marcio Loures de Araujo Penna;2021-06-08;;;Rua José Versolato, n° 111-B;Sala 3014;Bairro Centro;;SP;Brasil;09750730;;31;31956854;;;;ri@meliuz.com.br
14.191.427/0001-29;2023-01-01;1;128053;GranBio Investimentos S.A.;Dejair Adão Guerro de Oliveira;2022-04-01;;;Avenida Professor Almeida Prado, 532,;Prédio 50;Bionano;São Paulo;SP;Brasil;05508901;;11;55559965;;;;falecomri@granbio.com.br
14.388.334/0001-99;2023-01-01;2;128841;PARANA BCO S.A.;Adriana Gomes Souza Veiga (Itaú);2007-03-05;;;Rua Santa Virgínia, 299 CA Tatuapé, Bloco B;Térreo;Tatuapé;São Paulo;SP;Brasil;03084000;;11;27402139;;11;27402139;escrituracaorendavariavel@itau-unibanco.com.br
14.776.142/0001-50;2023-01-01;1;127793;WESTWING COMÉRCIO VAREJISTA S.A.;Marcelo Kenji Ferreira Egashira;2022-12-01;;;Avenida Queiroz Filho, 1700 Torre A;Sala 501, 502;Vila Hamburguesa;São Paulo;SP;Brasil;05319000;;11;35882000;;;;ri@westwing.com.br
14.785.152/0001-51;2023-01-01;1;127808;HBR Realty Empreendimentos Imobiliários S.A.;Daniel Viterbo;2022-04-26;;;Avenida Vereador Narciso Yague Guimarães, 1.145;2º andar;Jardim Armênia;Mogi das Cruzes;SP;Brasil;08780500;;11;47937555;;11;47937555;ri@hbrrealty.com.br
14.807.945/0001-24;2023-01-01;1;127863;SANSUY S.A. INDUSTRIA DE PLASTICOS;Sansuy S.A. Industria de Plásticos;2018-04-28;;;Rodovia Regis Bittencourt, 4981, KM 280;;Gramado;Embu das Artes;SP;Brasil;06830900;;11;21392579;;;;investidores@sansuy.com.br
14.998.371/0001-19;2023-01-01;1;127189;J. MACEDO S.A.;DANIELE SILVESTRE DA SILVA FRANCA;2022-02-01;;;Rua Benedito Macêdo;79;Cais do Porto;Fortaleza;CE;Brasil;60180415;;85;40066112;;;;danielesilvestre@jmacedo.com.br
15.090.690/0001-94;2023-01-01;1;123145;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;Carlos Eduardo Auchewski Xisto;2021-07-12;;;Avenida Juscelino Kubitschek, Qd. 19, Lote 01,08;Ed. Gênzesis, 5º and;Jundiaí;Anápolis;GO;Brasil;75110390;;11;37872683;;11;37872683;invest@ecorodovias.com.br
15.101.405/0001-93;2023-01-01;1;123081;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;RODRIGO GOMES;2016-01-04;;;AVENIDA TANCREDO NEVES, 2359;SALA 1205;CAMINHO DAS ÀRVORES;Salvador;BA;Brasil;41820020;;71;21374606;;;;RODRIGO@CRCI.COM.BR
15.139.629/0001-94;2023-01-01;1;125151;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Renato Rocha;2021-01-19;;;Praia do Flamengo, 78;10º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210030;;21;32359828;;;;ri@neoenergia.com
15.144.017/0001-90;2023-01-01;1;127978;CIA SEGUROS ALIANCA DA BAHIA;ANA CRISTINA MOREIRA PINTO;1999-12-10;;;Av. Magalhães Neto;1752;Pituba;Salvador;BA;Brasil;41810011;;71;36161013;;71;36161016;aliancadiretoria@alba.com.br
15.413.826/0001-50;2023-01-01;2;130845;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Olivia de Lima Teixeira;2022-09-01;;;Praia de Botafogo, n.º 228/13º andar;Ed. Argentina;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;21;973387943;;;;ri@energisa.com.br
15.688.041/0001-90;2023-01-01;1;124152;MBK SECURITIZADORA SA;Marcus Amaro Oliveira Bitar Silva;2013-02-18;;;Rua Rio de Janeiro;1629;Lourdes;Belo Horizonte;MG;Brasil;30160042;;31;25339100;;31;25339100;marcus.bitar@mbkinvest.com.br
16.233.389/0001-55;2023-01-01;1;126087;CVLB Brasil S.A;Tiago de Oliveira Nascimento;2023-04-30;;;Rua da Assembleia, n°100;7º, 8º e 9º andares;Centro;Rio de Janeiro;RJ;Brasil;20011904;;21;40203636;;;;ri@lebiscuit.com.br
16.234.171/0001-15;2023-01-01;1;127494;METANOR SA METANOL DO NE;EMÍLIO SALGADO FILHO;1974-12-26;;;Rua Eteno, 1242;Pólo Petroquímico;COPEC;Camaçari;BA;Brasil;42816200;;71;36329325;;71;36329279;emilio@copenor.com.br
16.404.287/0001-55;2023-01-01;1;127339;SUZANO S.A.;Camila Silveira Martins Nogueira;2019-01-14;;;Av. Brigadeiro Faria Lima, 1355;7º andar;Pinheiros;São Paulo;SP;Brasil;01452919;;11;35039330;;11;35039046;ri@suzano.com.br
16.590.234/0001-76;2023-01-01;1;127717;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Aline Ferreira Penna Peli;2018-05-22;2021-09-30;;Avenida Engenheiro Luiz Carlos Berrini, 105;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04571010;;11;21324300;;11;38478971;ri@arezzo.com.br
16.590.234/0001-76;2023-01-01;1;127717;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Rafael Sachete da Silva;2021-10-01;;;Avenida Engenheiro Luiz Carlos Berrini, 105;3° andar;Itain Bibi;São Paulo;SP;Brasil;04571010;;11;21324300;;11;38478971;ri@arezzo.com.br
16.614.075/0001-00;2023-01-01;1;125940;DIRECIONAL ENGENHARIA S.A.;Paulo Sousa;2012-01-01;;;Rua dos Otoni, 177;177;Santa Efigênia;Belo Horizonte;MG;Brasil;30150270;;5531;34315509;;5531;34315509;ri@direcional.com.br
16.614.075/0001-00;2023-01-01;1;125940;DIRECIONAL ENGENHARIA S.A.;Paulo Sousa;2012-01-01;;;Rua dos Otoni, 177;177;Santa Efigênia;Belo Horizonte;MG;Brasil;30150270;;5531;34315509;;5531;34315509;ri@direcional.com.br
16.670.085/0001-55;2023-01-01;1;127849;Localiza Rent a Car S.A.;Nora Mascarenhas Lanari;2012-11-08;;;Avenida Bernardo de Vasconcelos, 377;;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;31;32477024;;31;32477755;mercado.capitais@localiza.com
16.676.520/0001-59;2023-01-01;1;124567;HOSPITAL MATER DEI S.A.;Rafael Cordeiro Cardoso;2021-02-10;;;Rua Mato Grosso;nº 1100;Santo Agostinho;Belo Horizonte;MG;Brasil;30190081;;31;33399597;;;;rafael.cordeiro@materdei.com.br
16.811.931/0001-00;2023-01-01;5;128828;ALPHAVILLE S.A.;Guilherme de Puppi e Silva;2020-07-20;;;Avenida das Nações Unidas, nº 14.171;7º andar;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;11;30305114;;;;ri@alphaville.com.br e gpuppi@alphaville.com.br
