CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617472;MD BA DUBEUX EMPREENDIMENTOS SPE LTDA.;09674900000199;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;;;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;31841464.03
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617473;MD BA GB EMPREENDIMENTOS SPE LTDA.;14053804000163;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;;;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;32284989.15
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617474;MD BA GMA EMPREENDIMENTOS SPE LTDA.;13620720000100;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;;;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;12579943.23
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617475;MD BA Graça Empreendimentos SPE Ltda.;12706795000137;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;;;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;15438577.15
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617476;MD BA ILHA EMPREENDIMENTOS SPE LTDA.;13311986000162;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;;;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;25487749.88
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617477;MD BA MAG Empreendimentos SPE Ltda.;09677005000128;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;;;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-764970.19
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617478;MD BA MDE EMPREENDIMENTOS SPE LTDA.;09615368000139;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;;;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;17961.93
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617479;MD BA MS EMPREENDIMENTOS SPE LTDA.;26355162000136;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;;;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;10389.75
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617480;MD BA Ondina Construções S.A.;12105139000189;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;;;100.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;76391476.11
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617481;MD BA VITÓRIA EMPREENDIMENTOS SPE LTDA.;22209576000104;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;;;0.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;0.01
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617482;MD CE Acácias Construções Ltda.;27969640000160;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;10531850.66
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617483;MD CE Amazonas Construções Ltda.;11202901000182;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-17184.71
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617484;MD CE AZEVEDO BOLÃO CONSTRUÇÕES SPE LTDA.;14323120000134;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;10024433.04
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617485;MD CE Castelão Construções SPE Ltda.;15753658000141;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-11820194.51
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617486;MD CE Dias da Rocha Construções SPE Ltda.;15753164000167;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;7753473.76
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617487;MD CE Francisco Xerez Construções SPE Ltda.;11467377000171;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-4862638.88
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617488;MD CE GONTRAN GIFFONI CONSTRUÇÕES SPE LTDA.;14323047000109;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-10761316.91
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617489;MD CE Henrique Rabelo Construções SPE Ltda.;15753454000100;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;23783556.89
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617490;MD CE José Américo Construções SPE Ltda.;11048992000143;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-4417911.25
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617491;MD CE JOSÉ BORBA CONSTRUÇÕES SPE LTDA.;14891448000157;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;1056719.35
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617492;MD CE JOSÉ LOURENÇO CONSTRUÇÕES SPE LTDA.;18179602000113;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;107967.86
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617493;MD CE NOVA ALDEOTA CONSTRUÇÕES LTDA.;13673987000157;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;50.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;9921231.24
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617494;MD CE Palmeiras Construções Ltda.;28038161000193;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;19926632.53
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617495;MD CE Parque de Fátima Construções Ltda.;11316490000156;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;1120204.74
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617496;MD CE PARREÃO CONSTRUÇÕES LTDA.;21821471000130;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-30115.10
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617497;MD CE PRAÇA DE FÁTIMA CONSTRUÇÕES LTDA.;13198693000110;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-3483915.05
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617498;MD CE Theberge Construções SPE Ltda.;15753285000109;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;24290768.92
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617499;MD CE Visconde do Rio Branco Construções SPE Ltda.;12063311000189;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;3621995.94
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617500;MD Colonial Empreendimentos Imobiliarios SPE Ltda.;09230637000149;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;CE;Fortaleza;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;70910323.65
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617501;MD Edifício Engenho Casa Forte Ltda.;09061530000114;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-100287.66
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617502;MD Edifício Hilson de Azevedo Mota Ltda.;09026993000145;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-14112.53
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617503;MD EDIFÍCIO VANDA MOTA LTDA.;09032399000167;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-5179.28
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617504;MD Edifício Zezé Cardoso Ltda.;09076931000148;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;10950.36
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617505;MD IMÓVEIS LTDA.;07671338000114;Controlada;Desenvolvimento de outros segmentos do mercado imobiliario;Brasil;PE;Recife;76.02000000;N;;Desenvolvimento das atividades na Companhia;;2019-12-31;0.00;12337493.06
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617506;MD Participacões e Empreendimentos Ltda.;15156089000157;Controlada;Desenvolvimento de outros segmentos do mercado imobiliario;Brasil;PE;Recife;99.99000000;N;;Desenvolvimento das atividades na Companhia;;2019-12-31;0.00;16294749.49
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617507;MD PB ALTIPLANO NOBRE INCORPORAÇÕES SPE LTDA.;19855850000108;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PB;João Pessoa;0.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;0.01
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617508;MD PE AEROCLUBE CONSTRUÇÕES LTDA.;18499703000171;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;0.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;0.01
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617509;MD PE Aguiar Construções SPE Ltda.;13103949000169;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;3081561.74
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617510;MD PE Alameda Imperial Ltda.;10311881000115;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;0.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;0.01
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617511;MD PE Beach Class Executive SPE Ltda.;09323935000183;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-409627.21
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617512;MD PE Campus Construções Ltda.;14947443000107;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.78000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;8123.24
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617513;MD PE CEDRO EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;09464956000119;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;0.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;0.01
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617514;MD PE CONDOMÍNIO EMPRESARIAL LTDA.;09610760000195;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-743136.93
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617515;MD PE Distribution Park Suape Ltda.;09568091000130;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;376310.13
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617516;MD PE Empresarial Agamenon Construções SPE Ltda.;12895220000100;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-201653.03
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617517;MD PE Enseada das Ondas SPE Ltda.;09454324000174;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-60088.06
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617518;MD PE Exata Grand Vittá Ltda.;10469743000169;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;50.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-275717.10
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617519;MD PE Freguesia Construções SPE Ltda.;13747286000115;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-7793703.85
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617520;MD PE HPBV LTDA.;12979276000142;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;98.73000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-678287.52
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617521;MD PE Litorânea Construções Ltda.;13764267000105;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-1657961.36
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617522;MD PE MADALENA SPE LTDA.;09454342000156;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-48123.73
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617523;MD PE MRV Veneza Construções Ltda.;14782942000183;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Olinda;50.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;3792173.68
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617524;MD PE Novo Jardim Construções S.A.;10352381000121;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;13121101.06
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617525;MD PE PARQUE SANTA MARIA CONSTRUÇÕES SPE LTDA.;18319163000105;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;273146.78
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617526;MD PE PAULISTA EMPREENDIMENTOS LTDA.;14778993000131;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Paulista;99.02000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;4244817.46
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617527;MD PE PINA CONSTRUÇÕES LTDA.;13078063000102;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-54295.08
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617528;MD PE Planície Construções SPE Ltda.;14947525000143;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Caruaru;99.70000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-174046.92
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617529;MD PE POLIDORO CONSTRUÇÕES SPE LTDA.;22682444000197;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;50.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;482489.43
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617530;MD PE PORTO DE GALINHAS CONSTRUÇÕES LTDA.;25142132000189;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Ipojuca;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-15812.10
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617531;MD PE RECIFE CONSTRUÇÕES LTDA.;13042242000190;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-169251.66
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617532;MD PE RESIDENCIAL CONSTRUÇÕES LTDA.;13104026000121;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;1906139.51
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617533;MD PE RESIDENCIAL MONTEIRO CONSTRUÇÕES SPE LTDA.;24709808000100;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;0.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;0.01
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617534;MD PE SÃO PEDRO CONSTRUÇÕES LTDA.;27708929000126;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.99000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;134725684.49
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617535;MD PE Serrana Construções SPE Ltda.;14947577000110;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Caruaru;99.70000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-40091578.19
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617536;MD PE Sertânia Construções Ltda.;16910831000130;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Ipojuca;100.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-39839822.76
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617537;MD PE Shopping Park Ltda.;09454374000151;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;50.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;10021.51
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617538;MD PE SHOPPING RESIDENCE INCORPORAÇÃO SPE LTDA.;18079118000112;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.94000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-695266.03
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617539;MD PE SOLAR CONSTRUÇÕES LTDA.;14783279000131;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.70000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-161453.05
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617540;MD PE Solaris Construções Ltda.;13115728000100;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;0.00000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;0.01
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617541;MD PE Torres da Liberdade SPE Ltda.;09422046000173;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;152877.62
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617542;MD PE TRINDADE CONSTRUÇÕES LTDA.;16867013000100;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Recife;66.70000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;4623.49
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617543;MD PE VENÂNCIO BARBOSA CONSTRUÇÕES SPE LTDA.;22682241000109;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;PE;Olinda;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;1782576.23
12.049.631/0001-84;2020-01-01;4;99669;MOURA DUBEUX ENGENHARIA S/A;617544;MD RN Abel Pereira Construções SPE Ltda.;10230093000102;Controlada;Incorporação/Construção dos empreendimentos imobiliários.;Brasil;RN;Natal;99.90000000;N;;Sociedade de Propósito Especifico (Construção/Incoporação) após cumprido seu fim são encerradas.;;2019-12-31;0.00;-3981100.96
