CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;Caixa_Postal;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
23.236.821/0001-27;2024-01-01;1;138441;PATRIMAR ENGENHARIA S.A.;Endereço da Sede;Rodovia Stael Mary Bicalho Motta Magalhaes;nº 521, sala 1.701;Bairro Belvedere;Belo Horizonte;MG;Brasil;30320760;;;31;32540275;;;;ri@patrimar.com.br
23.236.821/0001-27;2024-01-01;1;138441;PATRIMAR ENGENHARIA S.A.;Endereço para Correspondência;Rodovia Stael Mary Bicalho Motta Magalhaes;nº 521, sala 1.701;Bairro Belvedere;Belo Horizonte;MG;Brasil;30320760;;;31;32540275;;;;ri@patrimar.com.br
23.373.000/0001-32;2024-01-01;2;138884;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Endereço da Sede;Rua Doutor Renato Paes de Barros, 1017;6º andar;Itaim Bibi;São Paulo;SP;Brasil;04530001;;;11;23885336;;;;ri@grupovamos.com.br
23.373.000/0001-32;2024-01-01;2;138884;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Endereço para Correspondência;Rua Doutor Renato Paes de Barros, 1017;6º andar;Itaim Bibi;São Paulo;SP;Brasil;04530001;;;11;23885336;;;;ri@grupovamos.com.br
23.438.929/0001-00;2024-01-01;2;139687;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Endereço da Sede;Rua São Tomé, nº 86;10º andar, conj. 101;Vila Olimpia;São Paulo;SP;Brasil;04551080;;;11;20809000;;;;ri@alaresinternet.com.br
23.438.929/0001-00;2024-01-01;2;139687;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Endereço para Correspondência;Rua São Tomé, nº 86;10º andar, conj. 101;Vila Olimpia;São Paulo;SP;Brasil;04551080;;;11;20809000;;;;ri@alaresinternet.com.br
23.994.857/0001-70;2024-01-01;2;142278;Atom Educação e Editora S.A.;Endereço da Sede;Rua Eulália Silva, 454;8º andar, Cj. 81;Jardim Faculdade;Sorocaba;SP;Brasil;18030230;;;15;30316100;;;;ri@atomeducacional.com.br
23.994.857/0001-70;2024-01-01;2;142278;Atom Educação e Editora S.A.;Endereço para Correspondência;Rua Eulália Silva, 454;8º andar, Cj. 81;Jardim Faculdade;Sorocaba;SP;Brasil;18030230;;;15;30316100;;;;ri@atomeducacional.com.br
24.230.275/0001-80;2024-01-01;1;136612;Plano & Plano Desenvolvimento Imobiliário S.A.;Endereço da Sede;Rua Gerivatiba, nº 207, conjunto 172;;Butantã;São Paulo;SP;Brasil;05501900;;;11;40957332;;;;ri@planoeplano.com.br  joao.hopp@planoeplano.com.br
24.230.275/0001-80;2024-01-01;1;136612;Plano & Plano Desenvolvimento Imobiliário S.A.;Endereço para Correspondência;Rua Gerivatiba, nº 207, conjunto 172;;Butantã;São Paulo;SP;Brasil;05501900;;;11;40957332;;;;ri@planoeplano.com.br  joao.hopp@planoeplano.com.br
24.396.489/0001-20;2024-01-01;1;135649;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Endereço da Sede;Avenida das Nações Unidas, 14.401, Torre Corp. B2 Paineira;7º andar, Setor B;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;;11;38302000;;;;riambiental@brkambiental.com.br
24.396.489/0001-20;2024-01-01;1;135649;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Endereço para Correspondência;Avenida das Nações Unidas, 14261, 29º andar, Ala B;;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;;11;38302000;;;;riambiental@brkambiental.com.br
24.624.490/0001-65;2024-01-01;2;134580;ARGO TRANSMISSÃO DE ENERGIA S/A;Endereço da Sede;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM;São Paulo;SP;Brasil;04533013;;;11;38108760;;;;ri@argoenergia.com.br
24.624.490/0001-65;2024-01-01;2;134580;ARGO TRANSMISSÃO DE ENERGIA S/A;Endereço para Correspondência;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM;São Paulo;SP;Brasil;04533013;;;11;38108760;;;;ri@argoenergia.com.br
24.624.551/0001-94;2024-01-01;2;134575;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Endereço da Sede;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM BIBI;São Paulo;SP;Brasil;04533013;;;11;38108760;;;;ri@argoenergia.com.br
24.624.551/0001-94;2024-01-01;2;134575;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Endereço para Correspondência;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM BIBI;São Paulo;SP;Brasil;04533013;;;11;38108760;;;;ri@argoenergia.com.br
24.921.465/0001-43;2024-01-01;2;144549;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Endereço da Sede;Rua Gomes de Carvalho, nº 1.327;conjuntos 61 e 62;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;23919931;;;;ri@bluefitacademia.com.br
24.921.465/0001-43;2024-01-01;2;144549;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, nº 1.327;conjuntos 61 e 62;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;23919931;;;;ri@bluefitacademia.com.br
24.962.466/0001-36;2024-01-01;2;133509;RUMO MALHA NORTE S.A.;Endereço da Sede;Área Rural Rua B, nº 1008;Parque Industrial;Área Rural de Rondo;Rondonópolis;MT;Brasil;78750899;;;41;21417555;;;;ir@rumolog.com
24.962.466/0001-36;2024-01-01;2;133509;RUMO MALHA NORTE S.A.;Endereço para Correspondência;Área Rural Rua B, nº 1008;Parque Industrial;Área Rural de Rondo;Rondonópolis;MT;Brasil;78750899;;;41;21417555;;;;ir@rumolog.com
24.990.777/0001-09;2024-01-01;1;138331;GRUPO MATEUS S.A.;Endereço da Sede;Avenida Daniel de La Touche, nº 73;Loja 03;Cohama;São Luís;MA;Brasil;65074115;;;98;21083582;;;;ri@grupomateus.com.br
24.990.777/0001-09;2024-01-01;1;138331;GRUPO MATEUS S.A.;Endereço para Correspondência;Avenida Daniel de La Touche, nº 73;Loja 03;Cohama;São Luís;MA;Brasil;65074115;;;98;21083582;;;;ri@grupomateus.com.br
25.089.509/0001-83;2024-01-01;1;135837;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Endereço da Sede;Quadra 312 Sul, Avenida LO-05;s/n;Plano Diretor Sul;Palmas;TO;Brasil;77021200;;;63;32183401;;;;risaneatins@brkambiental.com.br
25.089.509/0001-83;2024-01-01;1;135837;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Endereço para Correspondência;Quadra 312 Sul, Avenida LO-05;s/n;Plano Diretor Sul;Palmas;TO;Brasil;77021200;;;63;32183401;;;;risaneatins@brkambiental.com.br
25.249.439/0001-83;2024-01-01;1;134251;Hospital Care Caledonia S.A.;Endereço da Sede;Rua Umbu;nº 291;Lot. Alphaville;Campinas;SP;Brasil;13098325;;;19;35149300;;;;ri@hospitalcare.com.br
25.249.439/0001-83;2024-01-01;1;134251;Hospital Care Caledonia S.A.;Endereço para Correspondência;Rua Umbu;nº 291;Lot. Alphaville;Campinas;SP;Brasil;13098325;;;19;35149300;;;;ri@hospitalcare.com.br
25.369.840/0001-57;2024-01-01;1;135790;COMERC ENERGIA S.A.;Endereço da Sede;Avenida Juscelino Kubitschek, 1.909 - 21° andar;sala 05, torre norte;Vila Nova Conceição;São Paulo;SP;Brasil;04543907;;;11;35083688;;;;ri@comerc.com.br
25.369.840/0001-57;2024-01-01;1;135790;COMERC ENERGIA S.A.;Endereço para Correspondência;Avenida Juscelino Kubitschek, 1.909 - 21° andar;sala 05, torre norte;Vila Nova Conceição;São Paulo;SP;Brasil;04543907;;;11;35083688;;;;ri@comerc.com.br
26.072.786/0001-46;2024-01-01;1;139844;Qestra Tecnologia Administração E Participações S.A.;Endereço da Sede;Avenida das Américas, 500;bl. 19, sl. 301 part;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640904;;;21;976734395;;;;ri@qestra.com.br
26.072.786/0001-46;2024-01-01;1;139844;Qestra Tecnologia Administração E Participações S.A.;Endereço para Correspondência;Avenida das Américas, 500;bl. 19, sl. 301 part;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640904;;;21;976734395;;;;ri@qestra.com.br
26.345.998/0001-50;2024-01-01;2;142880;TC S.A.;Endereço da Sede;Avenida Presidente Juscelino Kubitschek, nº 1830;Torre2, 5 andar,cj52;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;;11;42007850;;;;ri@tc.com.br
26.345.998/0001-50;2024-01-01;2;142880;TC S.A.;Endereço para Correspondência;Avenida Presidente Juscelino Kubitschek, nº 1830;Torre2, 5 andar,cj52;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;;11;42007850;;;;ri@tc.com.br
26.462.693/0001-28;2024-01-01;1;138275;Lavvi Empreendimentos Imobiliários S.A.;Endereço da Sede;Avenida Angélica, 2346;8º andar CJ 84;Bairro Consolação;São Paulo;SP;Brasil;01228200;;;11;42101377;;;;ri@lavvi.com.br
26.462.693/0001-28;2024-01-01;1;138275;Lavvi Empreendimentos Imobiliários S.A.;Endereço para Correspondência;Avenida Angélica, 2346;8 andar Cj 84;Consolação;São Paulo;SP;Brasil;01228200;;;11;42101377;;;;ri@lavvi.com.br
26.609.050/0001-64;2024-01-01;1;138541;Travessia Securitizadora S.A.;Endereço da Sede;Rua Tabapuã;41, 13 andar sala 1;Itaim Bibi;SAO PAULO;SP;Brasil;04533010;;;11;41158700;;;;ri@grupotravessia.com
26.609.050/0001-64;2024-01-01;1;138541;Travessia Securitizadora S.A.;Endereço para Correspondência;Rua Tabapuã;41, 13 andar sala 1;Itaim Bibi;SAO PAULO;SP;Brasil;04533010;;;11;41158700;;;;ri@grupotravessia.com
26.659.061/0001-59;2024-01-01;3;139568;MPM Corpóreos S.A.;Endereço da Sede;Avenida dos Eucaliptos, nº 762;sala 2;Indianópolis;São Paulo;SP;Brasil;04517050;;;11;48583340;;;;dri@espacolaser.com.br
26.659.061/0001-59;2024-01-01;3;139568;MPM Corpóreos S.A.;Endereço para Correspondência;Av. Pedroso de Morais, 1619;4º Andar - Conj. 404;Pinheiros;São Paulo;SP;Brasil;05419001;;;11;48583340;;;;dri@espacolaser.com.br
26.664.057/0001-89;2024-01-01;1;138746;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Endereço da Sede;Rodovia Attílio Balbo - SP-322 km 327+500;s/n;Zona Industrial;Sertãozinho;SP;Brasil;14173000;;;14;34012626;;;;ri@entrevias.com.br
26.664.057/0001-89;2024-01-01;1;138746;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Endereço para Correspondência;Caixa Postal nº 07;s/n;Centro;Sertãozinho;SP;Brasil;14160970;;;14;34012626;;;;ri@entrevias.com.br
26.845.702/0001-60;2024-01-01;2;144130;Equatorial Transmissora 7 SPE S.A.;Endereço da Sede;Ed. Argentina, Praia de Botafogo, 228;Sala 1201;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;;21;39507401;;;;institucional.belem@verenenergia.com
26.845.702/0001-60;2024-01-01;2;144130;Equatorial Transmissora 7 SPE S.A.;Endereço para Correspondência;Ed. Argentina, Praia de Botafogo, 228;Sala 1201;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;;21;39507401;;;;institucional.belem@verenenergia.com
26.982.634/0001-80;2024-01-01;2;143690;Turbi Compartilhamento de Veículos S.A.;Endereço da Sede;Avenida Rebouças n° 2728;9º Andar;Pinheiros;São Paulo;SP;Brasil;05402500;;;11;41182826;;;;ri@turbi.com.br
26.982.634/0001-80;2024-01-01;2;143690;Turbi Compartilhamento de Veículos S.A.;Endereço para Correspondência;Avenida Rebouças n° 2728;9º Andar;Pinheiros;São Paulo;SP;Brasil;05402500;;;11;41182826;;;;ri@turbi.com.br
27.093.558/0001-15;2024-01-01;4;138200;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Endereço da Sede;Avenida Dra. Ruth Cardoso;nº 7815 - CJ 401-B;Pinheiros;São Paulo;SP;Brasil;05425905;;;21;39248700;;;;ri@mills.com.br
27.093.558/0001-15;2024-01-01;4;138200;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Endereço para Correspondência;Avenida Dra. Ruth Cardoso;nº 7815 - CJ 401-B;Pinheiros;São Paulo;SP;Brasil;05425905;;;21;39248700;;;;ri@mills.com.br
27.137.879/0001-74;2024-01-01;1;141802;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;Endereço da Sede;Rua Cardeal Arcoverde, 2365;11º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;ri@vert-capital.com.br
27.137.879/0001-74;2024-01-01;1;141802;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;Endereço para Correspondência;Rua Cardeal Arcoverde, 2365;11º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;ri@vert-capital.com.br
27.157.474/0001-06;2024-01-01;1;137959;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Endereço da Sede;Avenida Professor Camilo Filho, n° 1.960;;Todos os Santos;Teresina;PI;Brasil;64089040;;;86;33018000;;;;dri@aegea.com.br
27.157.474/0001-06;2024-01-01;1;137959;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Endereço para Correspondência;Av Brigadeiro Faria Lima, nº 1.663 - Ed. Plaza São Lourenço;1º andar, sl 1;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;;11;38188150;;;;dri@aegea.com.br
27.743.642/0001-37;2024-01-01;2;139138;Construtora Metrocasa S.A.;Endereço da Sede;Avenida São Luis, 50;37º andar conj. 372;Republica;São Paulo;SP;Brasil;01046926;;;11;981811415;;;;ri@metrocasa.com
27.743.642/0001-37;2024-01-01;2;139138;Construtora Metrocasa S.A.;Endereço para Correspondência;Av São Luis n° 50;37° andar - 372 ABC;República;São Paulo;SP;Brasil;01046926;;;11;32142300;;;;ri@metrocasa.com.br
27.967.244/0001-02;2024-01-01;2;142101;Equatorial Transmissora 8 SPE S.A.;Endereço da Sede;SCS Q. 9, Torre A, Edifício Parque Cidade Corporate;12º andar;Asa Sul;Brasilia;DF;Brasil;70308200;;;61;34261010;;;;ri@equatorialenergia.com.br
27.967.244/0001-02;2024-01-01;2;142101;Equatorial Transmissora 8 SPE S.A.;Endereço para Correspondência;SCS Q. 9, Torre A, Edifício Parque Cidade Corporate;12º andar;Asa Sul;Brasília;DF;Brasil;70297400;;;61;34261010;;;;ri@equatorialenergia.com.br
28.127.603/0001-78;2024-01-01;2;137008;BANESTES S.A. - BCO EST ESPIRITO SANTO;Endereço da Sede;AV. PRINCESA ISABEL;574, BL B, 9 ANDAR;CENTRO;Vitória;ES;Brasil;29010931;;;27;33831530;;;;dirif@banestes.com.br
28.127.603/0001-78;2024-01-01;2;137008;BANESTES S.A. - BCO EST ESPIRITO SANTO;Endereço para Correspondência;AV. PRINCESA ISABEL;574, BL B, 9º andar.;CENTRO;Vitória;ES;Brasil;29010931;;;27;33831526;;;;ri@banestes.com.br
28.152.650/0001-71;2024-01-01;1;137816;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Endereço da Sede;Rua Florentino Faller, nº 80 - salas 101, 102, 201, 202, 301;Edifício Maxxi I;Enseada do Suá;Vitória;ES;Brasil;29050310;;;27;33484000;;;;reportefinanceiro@edpbr.com.br
28.152.650/0001-71;2024-01-01;1;137816;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Endereço para Correspondência;Rua Werner Von Siemens, 111;Prédio 22, bloco A.;Lapa de Baixo;São Paulo;SP;Brasil;05069900;;;11;21855000;;;;ri@edpbr.com.br
28.195.667/0001-06;2024-01-01;4;143874;BCO ABC BRASIL S.A.;Endereço da Sede;Av. Cidade Jardim, 803;2º andar;Itaim Bibi;São Paulo;SP;Brasil;01453000;;;11;31702186;;;;ri@abcbrasil.com.br
28.195.667/0001-06;2024-01-01;4;143874;BCO ABC BRASIL S.A.;Endereço para Correspondência;Av. Cidade Jardim, 803;2º andar;Itaim Bibi;São Paulo;SP;Brasil;01453000;;;11;31702186;;;;ri@abcbrasil.com.br
28.201.130/0001-01;2024-01-01;1;138172;Energisa Transmissão de Energia S/A;Endereço da Sede;Praça Rui Barbosa, 80;Parte;Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
28.201.130/0001-01;2024-01-01;1;138172;Energisa Transmissão de Energia S/A;Endereço para Correspondência;Praça Rui Barbosa, 80;(Parte);Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
28.594.234/0001-23;2024-01-01;3;142310;Auren Energia S.A.;Endereço da Sede;Av. dra Ruth Cardoso, 8.501;2º andar, sala 11;Pinheiros;São Paulo;SP;Brasil;05425070;;;11;28742540;;;;ri@aurenenergia.com.br
28.594.234/0001-23;2024-01-01;3;142310;Auren Energia S.A.;Endereço para Correspondência;Av. dra Ruth Cardoso, 8.501;2º andar, sala 11;Pinheiros;São Paulo;SP;Brasil;05425070;;;11;28742540;;;;ri@aurenenergia.com.br
28.925.264/0001-75;2024-01-01;1;133761;COMPANHIA ENERGÉTICA JAGUARA;Endereço da Sede;Rua Paschoal Apostolo Pitsica, 5064;N/A;Agronomica;Florianópolis;SC;Brasil;88025255;;;48;32217246;;;;ri.brenergia@engie.com
28.925.264/0001-75;2024-01-01;1;133761;COMPANHIA ENERGÉTICA JAGUARA;Endereço para Correspondência;Rua Paschoal Apostolo Pitsica, 5064;N/A;Agronomica;Florianópolis;SC;Brasil;88025255;;;48;32217246;;;;ri.brenergia@engie.com
28.942.127/0001-49;2024-01-01;1;133762;COMPANHIA ENERGÉTICA MIRANDA;Endereço da Sede;Rua Paschoal Apostolo Pitsica, 5064;N/A;Agronomica;Florianópolis;SC;Brasil;88025255;;;48;32217246;;;;ri.brenergia@engie.com
28.942.127/0001-49;2024-01-01;1;133762;COMPANHIA ENERGÉTICA MIRANDA;Endereço para Correspondência;Rua Paschoal Apostolo Pitsica, 5064;N/A;Agronomica;Florianópolis;SC;Brasil;88025255;;;48;32217246;;;;ri.brenergia@engie.com
29.780.061/0001-09;2024-01-01;1;137937;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Endereço da Sede;Rua Dr. Eduardo de Souza Aranha, 153;12o andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543904;;;11;30485419;;;;ri@scsa.com.br
29.780.061/0001-09;2024-01-01;1;137937;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Endereço para Correspondência;Rua Dr. Eduardo de Souza Aranha, 153;12o andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543904;;;11;30485419;;;;ri@scsa.com.br
29.884.545/0001-90;2024-01-01;4;140362;EcoRioMinas Concessionária de Rodovias S.A.;Endereço da Sede;Travessa Mário Neves, nº 01;sala 01;Ilha da Conceição;;RJ;Brasil;24050290;;;21;39004200;;;;invest@ecorodovias.com.br
29.884.545/0001-90;2024-01-01;4;140362;EcoRioMinas Concessionária de Rodovias S.A.;Endereço para Correspondência;Travessa Mário Neves, nº 01;sala 01;Ilha da Conceição;;RJ;Brasil;24050290;;;21;39004200;;;;invest@ecorodovias.com.br
29.950.060/0001-57;2024-01-01;1;139287;NORTEC QUÍMICA S.A.;Endereço da Sede;Rua Dezessete;200;Xerém;Duque de Caxias;RJ;Brasil;25250612;;;21;36517300;;;;ri@nortecquimica.com.br
29.950.060/0001-57;2024-01-01;1;139287;NORTEC QUÍMICA S.A.;Endereço para Correspondência;Rua Dezessete;200;Xerém;Duque de Caxias;RJ;Brasil;25250612;;;21;36517300;;;;ri@nortecquimica.com.br
29.980.141/0001-08;2024-01-01;1;138769;Oceânica Engenharia e Consultoria S.A.;Endereço da Sede;Avenida das Américas, 3434;Bloco 01, 3º andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;;21;21394250;;;;ri@oceanica.com.br
29.980.141/0001-08;2024-01-01;1;138769;Oceânica Engenharia e Consultoria S.A.;Endereço para Correspondência;Avenida das Américas, 3434;Bloco 01, 3º andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;;21;21394250;;;;ri@oceanica.com.br
30.213.493/0001-09;2024-01-01;1;134173;TEGRA INCORPORADORA S.A.;Endereço da Sede;Avenida das Nações Unidas, nº 14.401;1º andar;Chacara Sto Antonio;São Paulo;SP;Brasil;04730090;;;11;31279200;;;;ri@tegraincorporadora.com.br
30.213.493/0001-09;2024-01-01;1;134173;TEGRA INCORPORADORA S.A.;Endereço para Correspondência;Avenida das Nações Unidas, nº 14.401;1º andar;Chacara Sto Antonio;São Paulo;SP;Brasil;04730090;;;11;31279200;;;;ri@tegraincorporadora.com.br
30.306.294/0001-45;2024-01-01;3;146342;BCO BTG PACTUAL S.A.;Endereço da Sede;Praia de Botafogo, 501;5º e 6º andares;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;;21;32629600;;;;ri@btgpactual.com
30.306.294/0001-45;2024-01-01;3;146342;BCO BTG PACTUAL S.A.;Endereço para Correspondência;Praia de Botafogo, 501;5º e 6º andares;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;;21;32629600;;;;ri@btgpactual.com
30.540.991/0001-66;2024-01-01;2;136163;HAGA S.A. INDUSTRIA E COMERCIO;Endereço da Sede;AVENIDA ENGENHEIRO HANS GAISER, 26;PREDIO;CENTRO;Nova Friburgo;RJ;Brasil;28605220;;;22;25258000;;;;haga@haga.com.br
30.540.991/0001-66;2024-01-01;2;136163;HAGA S.A. INDUSTRIA E COMERCIO;Endereço para Correspondência;AVENIDA ENGENHEIRO HANS GAISER 26;PREDIO;CENTRO;Nova Friburgo;RJ;Brasil;28605220;;;22;25258000;;;;haga@haga.com.br
31.001.230/0001-07;2024-01-01;2;141579;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;Endereço da Sede;Rua do Passeio, 38 - Setor 2;Sala 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;31619400;;;;br.investidores@celeogroup.com
31.001.230/0001-07;2024-01-01;2;141579;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;Endereço para Correspondência;Rua do Passeio, 38 - Setor 2;Sala 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;31619400;;;;br.investidores@celeogroup.com
31.553.627/0001-01;2024-01-01;3;143872;MOBLY S.A.;Endereço da Sede;Avenida das Nações Unidas, nº 16.737, Mezanino;sala 2;Várzea de Baixo;São Paulo;SP;Brasil;04730090;;;11;43025085;;;;ri@mobly.com.br
31.553.627/0001-01;2024-01-01;3;143872;MOBLY S.A.;Endereço para Correspondência;Avenida das Nações Unidas, nº 16.737, Mezanino;sala 2;Várzea de Baixo;São Paulo;SP;Brasil;04730090;;;11;43025085;;;;ri@mobly.com.br
31.748.174/0001-60;2024-01-01;3;141574;Vero S.A.;Endereço da Sede;Av. Dra. Ruth Cardoso, 7221;13º andar;Pinheiros;São Paulo;SP;Brasil;05425902;;;11;39563298;;;;ri@verointernet.com.br
31.748.174/0001-60;2024-01-01;3;141574;Vero S.A.;Endereço para Correspondência;Av. Dra. Ruth Cardoso, 7221;13º andar;Pinheiros;São Paulo;SP;Brasil;05425902;;;11;39563298;;;;ri@verointernet.com.br
32.021.201/0001-61;2024-01-01;2;143530;ORIGEM ENERGIA S.A.;Endereço da Sede;Rua Lauro Müller, 116;sala 4.402;Botafogo;Rio de Janeiro;RJ;Brasil;22290160;;;21;20428999;;;;ri@origemenergia.com
32.021.201/0001-61;2024-01-01;2;143530;ORIGEM ENERGIA S.A.;Endereço para Correspondência;Rua Lauro Müller, 116;sala 4.402;Botafogo;Rio de Janeiro;RJ;Brasil;22290160;;;21;20428999;;;;ri@origemenergia.com
32.161.500/0001-00;2024-01-01;3;139878;Concessionária das Rodovias Integradas do Sul S.A.;Endereço da Sede;Av. Paraná, nº 2435;;Navegantes;Porto Alegre;RS;Brasil;90240600;;;51;33039100;;;;fausto.camilotti@grupoccr.com.br
32.161.500/0001-00;2024-01-01;3;139878;Concessionária das Rodovias Integradas do Sul S.A.;Endereço para Correspondência;Av. Paraná, nº 2435;;Navegantes;Porto Alegre;RS;Brasil;90240600;;;51;33039100;;;;viasul.cvm@grupoccr.com.br
32.431.519/0001-10;2024-01-01;1;138682;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;Endereço da Sede;Fazenda Caraíbas ou Olhos d'Água, s/n;;Zona Rural;Várzea da Palma;MG;Brasil;39260000;;;11;45730300;;;;ri@comerc.com.br
32.431.519/0001-10;2024-01-01;1;138682;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, nº 1765;Cj 31/32, ed.Wysling;Vila Olímpia;São Paulo;SP;Brasil;04547901;;;11;45730300;;;;ri@comerc.com.br
32.681.371/0001-72;2024-01-01;1;138307;VIX LOGÍSTICA S.A.;Endereço da Sede;AV. JERONIMO VERVLOET, 345;;GOIABEIRAS;Vitória;ES;Brasil;29075140;;;27;21251800;;;;ri@vix.com.br
32.681.371/0001-72;2024-01-01;1;138307;VIX LOGÍSTICA S.A.;Endereço para Correspondência;AV. JERONIMO VERVLOET, 345;;GOIABEIRAS;Vitória;ES;Brasil;29075140;;;27;21251800;;;;ri@vix.com.br
32.785.497/0001-97;2024-01-01;1;138380;Natura &Co Holding S.A.;Endereço da Sede;Av. Alexandre Colares, 1.188;sala A17, bloco A;Parque Anhanguera;São Paulo;SP;Brasil;05106000;;;11;43899700;;;;ri@natura.net
32.785.497/0001-97;2024-01-01;1;138380;Natura &Co Holding S.A.;Endereço para Correspondência;Av. Alexandre Colares, 1.188;sala A17, bloco A;Parque Anhanguera;São Paulo;SP;Brasil;05106000;;;11;43899700;;;;ri@natura.net
33.000.167/0001-01;2024-01-01;3;139894;PETROLEO BRASILEIRO S.A. PETROBRAS;Endereço da Sede;Av. República do Chile, nº 65;24º andar;Centro;Rio de Janeiro;RJ;Brasil;20031912;;;21;32241510;;;;petroinvest@petrobras.com.br / acionistas@petrobras.com.br
33.000.167/0001-01;2024-01-01;3;139894;PETROLEO BRASILEIRO S.A. PETROBRAS;Endereço para Correspondência;Av. Henrique Valadares, nº 28;Torre A, 18º andar;Centro;Rio de Janeiro;RJ;Brasil;20231030;;;21;32242401;;;;petroinvest@petrobras.com.br / acionistas@petrobras.com.br
33.035.536/0001-00;2024-01-01;1;134673;JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial;Endereço da Sede;Av. das Américas, 3443;Bl.3-Loja108;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22631003;;;21;20424204;;;;ri@joaofortes.com.br
33.035.536/0001-00;2024-01-01;1;134673;JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial;Endereço para Correspondência;Av. das Américas, 3443;Bl.3-Loja108;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22631003;;;21;20424204;;;;ri@joaofortes.com.br
33.040.601/0001-87;2024-01-01;3;139159;Mercantil Financeira S.A. - Crédito, Financiamento e Investi;Endereço da Sede;Rua Ministro Orozimbo Nonato, 215;15º andar;Vila da Serra;Nova Lima;MG;Brasil;34006053;;;31;30575242;;;;ri@mercantil.com.br
