CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Data_Deliberacao;Data_Inicio_Recompra;Data_Fim_Recompra;Valor_Reserva_Disponivel_Recompra;Outras_Caracteristicas_Importantes
16.590.234/0001-76;2022-01-01;11;127081;AZZAS 2154 S.A.;46863;2018-10-02;2018-10-03;2020-04-03;232751950.00;Objetivo do Programa de Recompra: O Programa de Recompra tem por objetivo incrementar a geração de valor para os acionistas da Companhia em razão do desconto atual das ações no mercado, por meio da aquisição das ações ordinárias de sua própria emissão, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de direitos no âmbito do plano de opção de compra de ações ou do plano de outorga de ações restritas da Companhia, sem redução do capital social da Companhia, respeitado o disposto no § 1º do artigo 30 da Lei das S.A., e nas normas enunciadas na ICVM 567/15Ações em circulação: Atualmente, nos termos do § 3º do art. 8º da ICVM 567/15, existem 44.007.803 (quarenta e quatro milhões, sete mil, oitocentas e três) ações ordinárias, nominativas, escriturais e sem valor nominal, de emissão da Companhia em circulação no mercado ("Ações em Circulação")Quantidade de ações a ser adquirida: A quantidade de ações a ser adquirida no âmbito do Programa de Recompra de Ações estará limitada a 4.400.780 (quatro milhões, quatrocentas mil, setecentas e oitenta) ações ordinárias, nominativas, escriturais e sem valor nominal da Companhia, representativas de 10% (dez por cento) do total de Ações em Circulação no mercado nesta data, 2/6, sendo que a efetiva recompra do número total de ações aprovada dependerá, dentre outros aspectos, do número de ações em tesouraria mantidas pela Companhia no momento da negociação e o saldo das reservas disponíveis, de modo a atender aos limites previstos no artigo 8º da ICVM 567/15 e demais normas aplicáveis.
16.590.234/0001-76;2022-01-01;11;127081;AZZAS 2154 S.A.;46864;2017-03-27;2017-03-28;2018-09-28;233929000.00;Objetivo do Programa de Recompra: O objetivo da Companhia na execução do Programa de Recompra de Ações é a negociação de ações ordinárias de emissão da Companhia para manutenção em tesouraria ou posterior cancelamento, sem redução do capital social da Companhia, respeitado o disposto no § 1.º do artigo 30 da Lei das S.A., e nas normas enunciadas na ICVM 567/15. Ações em circulação: Atualmente, nos termos do § 3.º do art. 8.º da ICVM 567/15, existem 42.316.835 (quarenta e dois milhões, trezentos e dezesseis mil, oitocentas e trina e cinco) ações ordinárias, nominativas, escriturais e sem valor nominal, de emissão da Companhia em circulação "Ações em Circulação".Ações em tesouraria: Não há, nesta data, ações ordinárias, nominativas, escriturais e sem valor nominal, em tesouraria. Nos termos da legislação aplicável, as ações, enquanto mantidas em tesouraria, não terão direitos patrimoniais ou políticos e, consoante o § 2.º do art. 10 da ICVM 567/15, serão desconsideradas no cômputo dos quóruns de instalação e deliberação previstos na Lei das S.A. e na regulamentação do mercado de valores mobiliários.Preço e modo de aquisição: As operações de aquisição serão realizadas na BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros ("BM&FBOVESPA"), a preço de mercado, cabendo à Diretoria da Companhia decidir o momento e a quantidade de ações a serem adquiridas, seja em uma única operação ou em uma série de operações, respeitando os limites previstos na regulamentação aplicável. Duração do Programa de Recompra de Ações: O prazo máximo para realização das compras e aquisições é de 18 (dezoito) meses, iniciando-se em 28 de março de 2017, inclusive, e encerrando-se em 28 de setembro de 2018, inclusive. Instituições financeiras que atuarão como intermediárias: A operação de aquisição das ações da Companhia será realizada a preço de mercado e intermediada pelas corretoras: Merril Lynch S.A Corretora de Títulos e Valores Mobiliários, Merril Lynch S.A Corretora de Títulos e Valores Mobiliários e Credit Suisse S.A. Corretora de Títulos e Valores Mobiliários.
16.614.075/0001-00;2022-01-01;8;127348;DIRECIONAL ENGENHARIA S.A.;46939;2023-04-11;2023-04-11;2024-10-11;383816000.00;OBJETIVO: Aquisição das ações da Companhia, tendo como objetivo administrar os recursos disponíveis da Companhia para maximizar a geração de valor para os acionistas por meio de uma administração eficiente da estrutura de capital, bem como capturar o potencial de valorização das ações da Companhia. As ações adquiridas serão mantidas em tesouraria, podendo ser posteriormente canceladas ou alienadas.PRAZO: o prazo máximo de vigência deste Plano de Recompra de Ações é de 18 (dezoito) meses, contados a partir da data de início do programa. PREÇO: as ações serão adquiridas pelo preço de mercado.QUANTIDADE ATUAL DE AÇÕES: o capital social atual da Companhia era representado, na data de início do programa, por um total de 150.000.000 (cento e cinquenta milhões) ações ordinárias, sendo que desse total, 84.045.303 (oitenta e quatro milhões quarenta e cinco mil trezentas e três) ações ordinárias encontravam-se em circulação. Na mesma data, a Companhia possuía 1.014.808 (um milhão catorze mil oitocentas e oito) ações em tesouraria. LIMITES PARA AQUISIÇÃO DE AÇÕES: O presente Plano de Recompra de Ações fica limitado à aquisição máxima de 8.404.530 (oito milhões quatrocentos e quatro mil quinhentos e trinta) ações ordinárias de emissão da Companhia, equivalentes a aproximadamente 10% (dez por cento) das ações em circulação da Companhia, observado o limite estabelecido no Artigo 8º da Resolução CVM 77.INSTRUMENTOS DERIVATIVOS: No âmbito do Plano de Recompra, estão autorizadas celebrações de contratos de derivativos, tais como contrato de troca de indicadores ("Equity Swap") referenciados à ação da Companhia.INSTITUIÇÃO FINANCEIRA RESPONSÁVEL PELA INTERMEDIAÇÃO DA RECOMPRA: as operações de aquisição serão realizadas a preço de mercado no pregão da Brasil, Bolsa, Balcão (B3), com a intermediação das instituições financeiras: (i) SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A., inscrito no CNPJ/MF sob o nº 51.014.223/0001-49 (ii) BRADESCO S.A. - CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, inscrita no CNPJ/MF sob o nº 61.855.045/0001-32 (iii) ITAÚ CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ/MF sob o nº 61.194.353/0001-64 (iv) XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ/MF sob o nº 02.332.886/0001-04 e (v) CREDIT SUISSE (BRASIL) S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, inscrita no CNPJ/MF sob o nº 42.584.318/0001-07.
16.614.075/0001-00;2022-01-01;8;127348;DIRECIONAL ENGENHARIA S.A.;46940;2021-12-27;2021-12-28;2023-04-11;360155039.34;OBJETIVO: Aquisição das ações da Companhia, tendo como objetivo administrar os recursos disponíveis da Companhia para potencializar a geração de valor para os acionistas por meio de uma administração eficiente da estrutura de capital, bem como capturar o potencial de valorização das ações da Companhia. As ações adquiridas serão mantidas em tesouraria, podendo ser posteriormente canceladas ou alienadas. PRAZO: o prazo máximo de vigência deste Plano de Recompra de Ações é de 18 (dezoito) meses, contados a partir da data de início do programa. PREÇO: as ações serão adquiridas pelo preço de mercado. QUANTIDADE ATUAL DE AÇÕES: o capital social atual da Companhia era representado, na data de início do programa, por um total de 150.000.000 (cento e cinquenta milhões) ações ordinárias, sendo que desse total, 80.010.815 (oitenta milhões, dez mil, oitocentas e quinze) ações ordinárias encontravam-se em circulação. Na mesma data, a Companhia possuía 4.803.592 (quatro milhões, oitocentas e três mil, quinhentas e noventa e duas) ações em tesouraria. LIMITES PARA AQUISIÇÃO DE AÇÕES: O presente Plano de Recompra de Ações fica limitado à aquisição máxima de 8.001.081 (oito milhões, um mil e oitenta e uma) ações ordinárias de emissão da Companhia, equivalentes a aproximadamente 10% (dez por cento) das ações em circulação da Companhia, observado o limite estabelecido no Artigo 8º da Instrução CVM 567. INSTRUMENTOS DERIVATIVOS: No âmbito do Plano de Recompra, estão autorizadas celebrações de contratos de derivativos, tais como contrato de troca de indicadores ("Equity Swap") referenciados à ação da Companhia. INSTITUIÇÃO FINANCEIRA RESPONSÁVEL PELA INTERMEDIAÇÃO DA RECOMPRA: as operações de aquisição serão realizadas a preço de mercado no pregão da Bolsa, Brasil, Balcão (B3), com a intermediação das instituições financeiras: (i) SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A., inscrito no CNPJ/MF sob o nº 51.014.223/0001-49 (ii) BRADESCO S.A. - CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, inscrita no CNPJ/MF sob o nº 61.855.045/0001-32 (iii) ITAÚ CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ/MF sob o nº 61.194.353/0001-64 (iv) XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ/MF sob o nº 02.332.886/0001-04 e (v) CREDIT SUISSE (BRASIL) S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, inscrita no CNPJ/MF sob o nº 42.584.318/0001-07.OBSERVAÇÃO IMPORTANTE: Em Reunião do Conselho de Administração da Companhia, realizada em 11 de abril de 2023, foi aprovado o cancelamento desse Programa de Recompra de Ações de emissão da Companhia.
16.614.075/0001-00;2022-01-01;8;127348;DIRECIONAL ENGENHARIA S.A.;46941;2020-11-09;2020-11-10;2021-11-09;310663722.00;OBJETIVO: Aquisição das ações da Companhia, sem redução do capital social, tendo como objetivo a posterior alienação ou cancelamento. PRAZO: o prazo máximo de vigência do presente Plano de Recompra de Ações é de 365 (trezentos e sessenta e cinco) dias, contados a partir da data de início do programa. PREÇO: as ações serão adquiridas pelo preço de mercado. QUANTIDADE ATUAL DE AÇÕES: o capital social atual da Companhia era representado, na data de início do programa, por um total de 153.398.749 (cento e cinquenta e três milhões, trezentos e noventa e oito mil, setecentos e quarenta e nove) ações ordinárias, sendo que desse total, 79.177.058 (setenta e nove milhões, cento e setenta e sete mil e cinquenta e oito) das ações ordinárias encontravam-se em circulação. Na mesma data, a Companhia possuía 4.810.530 (quatro milhões, oitocentos e dez mil, quinhentos e trinta) ações em tesouraria. LIMITES PARA AQUISIÇÃO DE AÇÕES: O presente Plano de Recompra de Ações fica limitado à aquisição máxima de 7.917.706 (sete milhões, novecentos e dezessete mil, setecentos e seis) ações ordinárias de emissão da Companhia, equivalentes a aproximadamente 10% (dez por cento) das ações em circulação da Companhia, observado (a) a manutenção do limite mínimo de 25% (vinte e cinco por cento) de ações em circulação no mercado, conforme exigido pelo Regulamento de Listagem do Novo Mercado, e (b) que a quantidade de ações a serem mantidas em tesouraria pela Companhia, não seja superior a 10% (dez por cento) das ações ordinárias em circulação no mercado nos termos da Instrução CVM nº 10, de 1980 ("ICVM 10"). INSTITUIÇÃO FINANCEIRA RESPONSÁVEL PELA INTERMEDIAÇÃO: as operações de aquisição serão realizadas a preço de mercado no pregão da Bolsa, Brasil, Balcão (B3), com a intermediação das instituições financeiras: (i) SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A., inscrito no CNPJ/MF sob o nº 51.014.223/0001-49 (ii) BRADESCO S.A. - CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, inscrita no CNPJ/MF sob o nº 61.855.045/0001-32 (iii) ITAÚ CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ/MF sob o nº 61.194.353/0001-64 (iv) XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ/MF sob o nº 02.332.886/0001-04 e (v) CREDIT SUISSE (BRASIL) S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, inscrita no CNPJ/MF sob o nº 42.584.318/0001-07.
16.614.075/0001-00;2022-01-01;8;127348;DIRECIONAL ENGENHARIA S.A.;46942;2015-03-02;2015-03-02;2016-03-01;686239000.00;OBJETIVO: Aquisição das ações da Companhia, sem redução do capital social, tendocomo objetivo a posterior alienação ou cancelamento.PRAZO: o prazo máximo de vigência do presente Plano de Recompra de Ações é de 365 (trezentos e sessenta e cinco) dias, contados a partir desta data. PREÇO: as ações serão adquiridas pelo preço de mercado. QUANTIDADE ATUAL DE AÇÕES: o capital social atual da Companhia é representado por um total de 153.398.749 (cento e cinquenta e três milhões, trezentos e noventa e oito mil, setecentos e quarenta e nove) ações ordinárias, sendo que desse total, 78.703.919 (setenta e oito milhões, setecentos e três mil, novecentos e dezenove) das ações ordinárias se encontram em circulação, sendo que a Companhia possui atualmente 132.766 (cento e trinta e dois mil, setecentos e sessenta e seis) ações em tesouraria.LIMITES PARA AQUISIÇÃO DE AÇÕES: O presente Plano de Recompra de Ações fica limitado à aquisição máxima de 7.034.205 (sete milhões, trinta e quatro mil, duzentos e cinco) de ações ordinárias de emissão da Companhia, equivalentes a aproximadamente a 8,9% (oito vírgula nove por cento) das ações em circulação da Companhia, observada (a) a manutenção do limite mínimo de 25% (vinte e cinco por cento) de ações em circulação no mercado, conforme exigido pelo Regulamento de Listagem do Novo Mercado, e (b) que a quantidade de ações a serem mantidas em tesouraria pela Companhia, não seja superior a 10% (dez por cento) das ações ordinárias em circulação no mercado nos termos da Instrução CVM nº 10, de 1980 ("ICVM 10"). INSTITUIÇÃO FINANCEIRA RESPONSÁVEL PELA INTERMEDIAÇÃO: as operações de aquisição serão realizadas a preço de mercado no pregão da BM&F BOVESPA, com a intermediação das instituições financeiras: (i) BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., com sede na Av. Brigadeiro Faria Lima, n.º 3.477, 15º andar-parte, Cidade de São Paulo, Estado de São Paulo, inscrito no CNPJ/MF sob o n.º 43.815.158/0001-22 (ii) BRADESCO S.A. - CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, com sede na Avenida Paulista, 1.450 - 7º andar - CEP 01310-917, São Paulo - SP, inscrita no CNPJ/MF sob nº 61.855.045/0001-32 e (iii) ITAÚ CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., com sede na Avenida Brigadeiro Faria Lima, 3400 - 10º andar, CEP 04538-132, São Paulo - SP, inscrita no CNPJ/MF sob nº 61.194.353/0001-64.
16.614.075/0001-00;2022-01-01;8;127348;DIRECIONAL ENGENHARIA S.A.;46943;2013-06-11;2013-06-14;2013-08-15;397726000.00;I. Objetivo: Aquisição das ações da Companhia, sem redução do capital social, tendo como objetivo a posterior alienação ou cancelamento.II. Limites para aquisição de ações: O Plano de Recompra de Ações fica limitado (i) à aquisição máxima de 2.000.000 (dois milhões) de ações ordinárias de emissão da Companhia, equivalentes a aproximadamente a 2,5 % (dois vírgula cinco por cento) das ações em circulação da Companhia e (ii) ao valor máximo de R$30.000.000,00 (trinta milhões de reais), observada (a) a manutenção do limite mínimo de 25% (vinte e cinco por cento) de ações em circulação no mercado, conforme exigido pelo Regulamento de Listagem do Novo Mercado, e (b) que a quantidade de ações a serem mantidas em tesouraria pela Companhia, não seja superior a 10% (dez por cento) das ações ordinárias em circulação no mercado.III. Prazo máximo do programa de recompra: O prazo máximo de vigência do presente Plano de Recompra de Ações é de 365 (trezentos e sessenta e cinco) dias, contados a partir de 12 de junho de 2013 e, expirando-se em 13 de junho de 2014.IV. Quantidade de ações: o capital social atual da Companhia é representado por um total de 155.298.749 (cento e cinquenta e cinco milhões, duzentos e noventa e oito mil, setecentos e quarenta e nove) ações ordinárias, sendo que desse total, 80.470.338 (oitenta milhões, quatrocentos e setenta mil, trezentos e trinta e oito) das ações ordinárias se encontram em circulação, sendo que a Companhia possui atualmente 545.525 (quinhentos e quarenta e cinco mil, quinhentos e vinte e cinco) ações em tesouraria.V. Preço: as ações serão adquiridas pelo preço de mercado na BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros.VI. Corretora autorizada: BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., com sede na Av. Brigadeiro Faria Lima, n.º 3.477, 15º andar-parte, Cidade de São Paulo, Estado de São Paulo, inscrito no CNPJ/MF sob o n.º 43.815.158/0001-22.
16.670.085/0001-55;2022-01-01;9;126982;LOCALIZA RENT A CAR S.A.;46807;2021-06-24;2021-07-23;2022-07-22;1998322077.09;"O Conselho de Administração, reunido em 24 de junho de 2021, autorizou a Diretoria adquirir ações de emissão da própria Companhia para permanência em tesouraria e posterior alienação, sem redução do capital social, com o objetivo de maximizar a geração de valor para os acionistas ou liquidar as opções de compra de ações no âmbito dos Planos de incentivo de longo prazo nos seguintes termos: (i) a quantidade de ações que podem ser adquiridas é de até 50.000.000 ações. As ações serão adquiridas na B3 S.A. - Brasil, Bolsa, Balcão e o preço de aquisição das ações não poderá ser superior ao valor de mercado (ii) o prazo máximo para a realização da operação ora autorizada é de 365 dias, de 23 de julho de 2021 até 22 de julho de 2022, inclusive (iii) a quantidade de ações em circulação no mercado, conforme definição do artigo 8º, §3º, I da Instrução CVM nº 567/15, é de 600.715.508 ações, na data base de 31 de maio de 2021 (iv) as ações serão adquiridas na B3 e o preço de aquisição das ações não poderá ser superior ao valor de mercado e (v) as Instituições Financeiras que atuarão como intermediárias serão: XP Investimentos Corretora de Câmbio, Títulos e Valores Mobiliários, sociedade anônima com sede na Cidade do Rio de Janeiro, Estado do Rio de Janeiro, na Avenida Ataulfo de Paiva, 153, 5º e 8º andar, Leblon, CEP: 22440-033, inscrita no CNPJ sob o nº 02.332.886/0001-04 Merrill Lynch S.A. Corretora de Títulos e Valores Mobiliários, sociedade anônima brasileira com sede na Cidade de São Paulo, Estado de São Paulo, na Avenida Brigadeiro Faria Lima nº 3400, 16º andar, inscrita no CNPJ sob nº 02.670.590/0001-95 e Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A., com sede no Estado de São Paulo, Cidade de São Paulo, Bairro Brooklin Novo, na Rua Surubim, 373 - Térreo, inscrita no CNPJ/MF sob o nº 05.816.451/0001-15.Conforme Artigo 7º, §1º, I da Instrução CVM nº 567/15, as reservas disponíveis para recompra referem-se ao montante das reservas de capital e estatutária no exercício anterior disponível para a recompra, sendo, nesse caso, 31 de dezembro de 2020."
16.670.085/0001-55;2022-01-01;9;126982;LOCALIZA RENT A CAR S.A.;46808;2020-06-18;2020-07-23;2021-07-22;1292365291.00;O Conselho de Administração, reunido em 18 de junho de 2020, autorizou criação do 12º Programa de Recompra de Ações da Companhia, permitindo a Diretoria adquirir ações de emissão da própria Companhia para permanência em tesouraria e posterior alienação e/ou cancelamento, sem redução do capital social, com o objetivo de maximizar a geração de valor para os acionistas ou liquidar as opções de compra de ações no âmbito dos Planos de incentivo de longo prazo nos seguintes termos: (i) a quantidade de ações que podem ser adquiridas é de até 50.000.000 ações. As ações serão adquiridas na B3 S.A. - Brasil, Bolsa, Balcão e o preço de aquisição das ações não poderá ser superior ao valor de mercado (ii) o prazo máximo para a realização da operação ora autorizada é de 365 dias, de 23 de julho de 2020 até 22 de julho de 2021, inclusive (iii) a quantidade de ações em circulação no mercado, conforme definição do artigo 8º, §3º, I da Instrução CVM nº 567/15, é de 597.257.134 ações, na data base de 4 de junho de 2020 (iv) as ações serão adquiridas na B3 e o preço de aquisição das ações não poderá ser superior ao valor de mercado e (v) as Instituições Financeiras que atuarão como intermediárias serão: XP Investimentos Corretora de Câmbio, Títulos e Valores Mobiliários, sociedade anônima com sede na Cidade do Rio de Janeiro, Estado do Rio de Janeiro, na Avenida Ataulfo de Paiva, 153, 5º e 8º andar, Leblon, CEP: 22440-033, inscrita no CNPJ sob o nº 02.332.886/0001-04 Merrill Lynch S.A. Corretora de Títulos e Valores Mobiliários, sociedade anônima brasileira com sede na Cidade de São Paulo, Estado de São Paulo, na Avenida Brigadeiro Faria Lima nº 3400, 16º andar, inscrita no CNPJ sob nº 02.670.590/0001-95 e Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A., com sede no Estado de São Paulo, Cidade de São Paulo, Bairro Brooklin Novo, na Rua Surubim, 373 - Térreo, inscrita no CNPJ/MF sob o nº 05.816.451/0001-15.Conforme Artigo 7º, §1º, I da Instrução CVM nº 567/15, as reservas disponíveis para recompra referem-se ao montante das reservas de capital e estatutária no exercício anterior disponível para a recompra, sendo, nesse caso, 31 de dezembro de 2019.
16.670.085/0001-55;2022-01-01;9;126982;LOCALIZA RENT A CAR S.A.;46809;2019-06-18;2019-07-23;2020-07-22;1212417763.00;O Conselho de Administração, reunido em 18 de junho de 2019, autorizou a criação do 11º Programa de Recompra de Ações da Companhia, permitindo a Diretoria adquirir ações de emissão da própria Companhia para permanência em tesouraria e posterior alienação, sem redução do capital social, com o objetivo de maximizar a geração de valor para os acionistas ou liquidar as opções de compra de ações no âmbito dos Planos de incentivo de longo prazo nos seguintes termos: (i) a quantidade de ações que podem ser adquiridas é de até 52.500.000 ações (contemplando os efeitos da bonificação de ações de 2019, sendo que, originalmente, foi autorizada a aquisição de até 50.000.000 ações da Companhia). As ações serão adquiridas na B3 S.A. - Brasil, Bolsa, Balcão e o preço de aquisição das ações não poderá ser superior ao valor de mercado (ii) o prazo máximo para a realização da operação ora autorizada é de 365 dias, de 23 de julho de 2019 até 22 de julho de 2020, inclusive (iii) a quantidade de ações em circulação no mercado, conforme definição do artigo 8º, §3º, I da Instrução CVM nº 567/15, é de 588.886.146 ações (contemplando os efeitos da bonificação de 2019), na data base das Informações Trimestrais referentes a 31 de março de 2019 (iv) as ações serão adquiridas na B3 e o preço de aquisição das ações não poderá ser superior ao valor de mercado e (v) as Instituições Financeiras que atuarão como intermediárias serão: Credit Suisse (Brazil) S.A. CTVM, com sede no Estado de São Paulo, Cidade de São Paulo, Rua Leopoldo Couto de Magalhães Jr., 700 - 12º andar, inscrita no CNPJ/MF sob o nº 42.584.318/0001-07 e Merrill Lynch S.A. Corretora de Títulos e Valores Mobiliários, sociedade anônima brasileira com sede na Cidade de São Paulo, Estado de São Paulo, na Avenida Brigadeiro Faria Lima nº 3400, 16º andar, inscrita no CNPJ sob nº 02.670.590/0001-95 e Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A., com sede no Estado de São Paulo, Cidade de São Paulo, Bairro Brooklin Novo, na rua Surubim, 373 - Térreo, inscrita no CNPJ/MF sob nº 05.816.451/0001-15. Conforme Artigo 7º, §1º, I da Instrução CVM nº 567/15, as reservas disponíveis para recompra referem-se ao montante das reservas de capital e estatutária no exercício anterior disponível para a recompra, sendo, nesse caso, 31 de dezembro de 2018.
16.811.931/0001-00;2022-01-01;4;121196;ALPHAVILLE S.A.;44667;2021-09-22;2021-09-22;2022-03-21;2100000.00;Recompra de ações da Companhia a fim de atender ao vesting de outorgas de ações diferidas referentes ao plano de ações diferidas da Companhia.
16.811.931/0001-00;2022-01-01;4;121196;ALPHAVILLE S.A.;44668;2021-03-12;2021-03-12;2021-09-10;4424767.20;Recompra de ações da Companhia a fim de atender ao vesting de outorgas de ações diferidas referentes ao plano de ações diferidas da Companhia.
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;46378;2019-03-13;2019-03-14;2020-09-14;4098570.04;Não há.
17.167.412/0001-13;2022-01-01;5;125453;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;46379;2017-11-13;2017-11-13;2019-05-13;4215441.00;Não há.
17.184.037/0001-10;2022-01-01;16;125465;BCO MERCANTIL DO BRASIL S.A.;46391;2021-12-09;2021-12-10;2021-12-31;384641515.07;Conforme deliberação do Conselho de Administração, o Banco foi autorizado a adquirir até 600.000 (seiscentas mil) de suas próprias ações preferenciais escriturais (BMEB4), correspondendo a até 2,12% das ações preferenciais emitidas pelo Banco em circulação, para, a princípio, manutenção em tesouraria, podendo futuramente ser utilizadas no âmbito de outras operações do Banco, tais como: cancelamento, recolocação no mercado ou pagamento de remuneração aos executivos e colaboradores do Banco no âmbito de planos de incentivo a longo prazo, em conformidade com a Instrução CVM nº 567/15 e demais normas aplicáveis. As aquisições foram efetuadas em bolsa de valores dentro do período autorizado, a valor de mercado, e intermediadas pela Mercantil do Brasil Corretora S.A. - Câmbio Títulos e Valores Mobiliários (CPNJ: 16.683.062/0001-85.As ações adquiridas durante o Programa de Recompra não fizeram jus ao montante distribuído a título de proventos, bem como não tiveram direitos políticos. Ademais, o Banco implementou o programa para contar com a possibilidade de otimizar a alocação de recursos próprios, tendo em vista que poderia negociar suas ações em bolsa. Reforça-se que o Programa de Recompra não interfere no valor do capital social do Banco.
17.314.329/0001-20;2022-01-01;13;125686;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;46499;2019-11-07;2019-11-08;2020-11-07;107186000.00;O objetivo da Companhia com o Programa de Recompra é gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia. As ações adquiridas no âmbito do Programa de Recompra serão mantidas em tesouraria, canceladas e/ou posteriormente alienadas, ou ainda, serão destinadas a atender ao eventual exercício de opções no âmbito de planos de opção de compra de ações da Companhia. A Companhia não estimou maiores impactos da negociação sobre a composição acionária ou sobre sua estrutura administrativa. Os membros do Conselho de Administração entendem de que a situação financeira atual da Companhia é compatível com a execução do Programa de Recompra nas condições aprovadas, não sendo vislumbrado nenhum impacto no cumprimento das obrigações assumidas com credores nem no pagamento de dividendos obrigatórios mínimos. Essa conclusão resulta da avaliação do potencial montante financeiro a ser empregado no Programa de Recompra de Ações quando comparado com (i) o nível de obrigações assumidas com credores e (ii) o montante, não restrito, disponível em caixa, reservas, equivalentes de caixa e aplicações financeiras da Companhia.
17.314.329/0001-20;2022-01-01;13;125686;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;46500;2018-09-17;2018-09-18;2019-09-18;86407000.00;O objetivo da Companhia com o plano de recompra de ações é de gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia. As ações adquiridas no âmbito do Programa de Recompra serão mantidas em tesouraria, canceladas e/ou posteriormente alienadas, ou ainda, serão destinadas a atender ao eventual exercício de opções no âmbito do Plano de Opção de Compra de Ações da Companhia e/ou outros planos aprovados pela Assembleia Geral da Companhia. A Companhia não estimou maiores impactos da negociação sobre a composição acionária ou sobre sua estrutura administrativa. Os membros do Conselho de Administração entendem que a situação financeira atual da Companhia é compatível com a possível execução do Programa de Recompra nas condições aprovadas, não sendo vislumbrado nenhum impacto no cumprimento das obrigações assumidas com credores nem no pagamento de dividendos obrigatórios mínimos. Essa conclusão resulta da avaliação do potencial montante financeiro a ser empregado no Programa de Recompra de Ações quando comparado com (i) o nível de obrigações assumidas com credores e (ii) o montante, não restrito, disponível em caixa, reservas, equivalentes de caixa e aplicações financeiras da Companhia.
17.344.597/0001-94;2022-01-01;10;126989;BB SEGURIDADE PARTICIPAÇÕES S.A.;46811;2018-11-01;2018-11-01;2019-10-31;178000000.00;O plano de recompra foi aprovado com o objetivo de aquisição de ações emitidas pela BB Seguridade em circulação no mercado para manutenção em tesouraria e posterior alienação ou cancelamento sem redução de capital social, visando maximizar a geração de valor para seus acionistas.O nome e o endereço da instituição financeira que atuou como intermediário é: 4º Programa: a) Bradesco S/A Corretora de Títulos e Valores Mobiliários, localizada na Av. Paulista,1450, 7º andar Bela Vista, São Paulo CEP: 01310-917.
18.174.270/0001-84;2022-01-01;4;126054;DOTZ S.A.;46635;2021-11-09;2021-11-12;2021-12-30;150668000.00;Em 09 de novembro de 2021, o Conselho de Administração aprovou um programa de recompra de ações ordinárias, limitado ao máximo de 4.150.237 de ações ordinárias, representando até 10% do número total de ações em circulação. O programa será executado por um período de até 18 meses e as ações recompradas serão canceladas após o término do programa e/ou alienadas por meio dos programas de remuneração executiva. As ações serão adquiridas no mercado de ações com base nas condições normais de negociação. As operações de aquisição foram realizadas na B3 S.A., com a intermediação da BTG Pactual Corretora, com endereço em Avenida Brigadeiro Faria Lima, 3.477 - 14º Andar, São Paulo - SP. Até 30/04/2022, foram adquiridas 1.697.200 ações dentro do programa de recompra de ações da Companhia descrito, ou 40,894050% a quantidade de ações aprovadas para o programa de recompra da Companhia. Peço médio da recompra R$2,75 representando 40,89% adquirido.
