CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
10.440.482/0001-54;2022-01-01;7;122561;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;700729;Getnet Sociedade de Crédito Direto S.A.;42054886000104;Controlada;Realização de operações de empréstimos de financiamento e de aquisição de direitos creditórios por meio de plataforma eletrônica.;Brasil;SP;São Paulo;100.00000000;N;;A Getnet SCD ofertará empréstimos e financiamentos por meio de uma plataforma digital. Nossa estratégia de crédito será construída em torno de um modelo em que nossos parceiros serão responsáveis por arcar com o saldo e risco da transação, enquanto uma taxa será gerada para a Getnet pela distribuição em seus canais. Pretendemos conceder crédito aos nossos clientes microempreendedores e PMEs, auxiliando assim nossos clientes no crescimento de seus negócios, mas sem assumir o risco de exposição às suas operações.;;2021-12-31;0.00;82027000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722905;Casasmais Macaúba Incorporações Ltda.;30833017000190;Coligada;Construção de edifícios;Brasil;SP;Ribeirão Preto;33.00000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;489000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722906;Casasmais Recanto das Flores Incorporações Ltda.;30145014000164;Coligada;Construção de edifícios;Brasil;;;33.00000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;2620000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722907;Casasmais Santa Iria Inc. Ltda.;29886501000107;Controlada;Construção de edifícios;Brasil;SP;Ribeirão Preto;40.00000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;10590000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722908;Reserva Macaúba Loteamento Ltda.;30511852000104;Coligada;Loteamento de imóveis próprios;Brasil;SP;Ribeirão Preto;20.00000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;2180000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722909;Reserva Regatas Loteamento Ltda.;36697695000150;Controlada;Loteamento de imóveis próprios;Brasil;SP;Ribeirão Preto;20.00000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;2856000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722910;Santa Iria Loteamento Ltda.;33047500000138;Coligada;Loteamento de imóveis próprios;Brasil;SP;Ribeirão Preto;40.00000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;13827000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722911;Urba 1 Empreendimentos Imobiliários SPE Ltda.;27303578000173;Controlada;Loteamento de imóveis próprios;Brasil;SP;Álvares Machado;100.00000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;7385000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722912;Urba 13 Loteamentos Ltda.;43069405000199;Controlada;Loteamento de imóveis próprios;Brasil;SP;Campinas;100.00000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;2570000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722913;Urba 2 Empreendimentos Imobiliários SPE Ltda.;29262013000110;Controlada;Loteamento de imóveis próprios;Brasil;PB;Campina Grande;100.00000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;23233000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722914;Urba 3 Loteamentos Ltda.;30127873000120;Controlada;Loteamento de imóveis próprios;Brasil;SP;;97.19000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;12148000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722915;Urba 4 Loteamentos Ltda.;36121393000139;Coligada;Loteamento de imóveis próprios;Brasil;SP;Ribeirão Preto;42.50000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;11190000.00
10.571.175/0001-02;2022-01-01;6;127320;URBA DESENVOLVIMENTO URBANO S.A.;722916;Urba 5 Loteamentos Ltda.;36525003000196;Controlada;Loteamento de imóveis próprios;Brasil;SP;Campinas;100.00000000;N;;Desenvolvimento das atividades da Companhia.;;2021-12-31;0.00;91351000.00
10.629.105/0001-68;2022-01-01;20;127162;PRIO S.A.;721995;Petro Rio Internacional S.A.;05495044000153;Controlada;Exploração, desenvolvimento e produção de petróleo e gás natural importação, exportação, refino, comercialização e distribuição de petróleo, gás natural, combustível e produtos derivados do petróleo geração, comercialização e distribuição de energia elétrica e participação em outras sociedades.;Brasil;RJ;Rio de Janeiro;1.23000000;N;;Decisão estratégica.;;2021-12-31;0.00;51327328.44
10.629.105/0001-68;2022-01-01;20;127162;PRIO S.A.;721996;Petro Rio O&G Exploração e Produção de Petróleo Ltda.;11058804000168;Controlada;Exploração, desenvolvimento e produção de petróleo e gás natural importação, exportação, refino, comercialização e distribuição de petróleo, gás natural, combustível e produtos derivados do petróleo geração, comercialização e distribuição de energia elétrica e participação em outras sociedades.;Brasil;RJ;Rio de Janeiro;100.00000000;N;;Decisão estratégica.;;2021-12-31;0.00;6715199200.70
10.739.356/0001-03;2022-01-01;3;122969;BRBI BR PARTNERS S.A;703661;BR Partners Assessoria de Mercados de Capitais e Dívidas Ltda;10303103000184;Controlada;Atividade de consultoria em gestão empresarial;Brasil;SP;São Paulo;99.99000000;N;;Controlada da Companhia responsável por atividades de assessoria e consultoria;;2021-12-31;0.00;187224.61
10.739.356/0001-03;2022-01-01;3;122969;BRBI BR PARTNERS S.A;703662;BR Partners Assessoria Financeira Ltda.;10487157000147;Controlada;Consultoria em gestão empresarial;Brasil;SP;São Paulo;99.99000000;N;;Controlada da Companhia responsável pelas atividades de Investment Banking;;2021-12-31;0.00;670114.74
10.739.356/0001-03;2022-01-01;3;122969;BRBI BR PARTNERS S.A;703663;BR Partners Banco de Investimento S.A.;13220493000117;Controlada;Bancos de Investimento;Brasil;SP;São Paulo;0.01000000;N;;Controlada da Companhia responsável pelas atividades de Crédito Estruturado e Mercado de Capitais e Sales & Trading.;;2021-12-31;0.00;633642409.62
10.739.356/0001-03;2022-01-01;3;122969;BRBI BR PARTNERS S.A;703664;BR Partners Europe BV;;Controlada;Consultoria em gestão empresarial;Holanda;;Gramado;100.00000000;N;;Controlada da Companhia responsável pelas atividades de Investment Banking.;;2021-12-31;0.00;8625558.16
10.739.356/0001-03;2022-01-01;3;122969;BRBI BR PARTNERS S.A;703665;BR Partners Gestão de Recursos Ltda.;11159192000108;Controlada;Gestão de Recursos;Brasil;SP;São Paulo;99.99000000;N;;Controlada da Companhia responsável pelas atividades de investimentos;;2021-12-31;0.00;2000000.00
10.739.356/0001-03;2022-01-01;3;122969;BRBI BR PARTNERS S.A;703666;BR Partners Participações Financeiras Ltda;11353770000134;Controlada;Sociedade de participação.;Brasil;SP;São Paulo;99.99000000;N;;Controlada da Companhia responsável pela participação societária em outras sociedades;;2021-12-31;0.00;638897031.22
10.760.260/0001-19;2022-01-01;9;127245;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;722465;CVC Turismo S.A.U;00030716117282;Controlada;Holding;Argentina;;Praia da Pipa;100.00000000;N;;Aumento de nossa presença nas vendas de pacotes turísticos voltado ao lazer no mercado Argentino.;;2022-03-31;0.00;-22913000.00
10.760.260/0001-19;2022-01-01;9;127245;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;722466;Esferatur;76530260000130;Controlada;A Companhia tem por objetivo a comercialização de serviços de viagens turísticas e corporativas.;Brasil;SP;Caldas Novas;100.00000000;N;;Aumento de nossa presença no mercado de consolidadoras.;;2022-03-31;0.00;211512000.00
10.760.260/0001-19;2022-01-01;9;127245;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;722467;Submarino Viagens Ltda.;06179342000105;Controlada;Comércio de serviços de viagens e outros produtos turísticos.;Brasil;SP;Caldas Novas;100.00000000;N;;Aumento de nossa presença no canal online.;;2022-03-31;0.00;224768000.00
10.760.260/0001-19;2022-01-01;9;127245;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;722468;Trend Viagens Operadora de Turismo S.A.;57082257000157;Controlada;A Companhia tem por objetivo a comercialização de serviços de viagens turísticas e corporativas.;Brasil;SP;Caldas Novas;100.00000000;N;;Aumento na venda corporativa de viagens, fortalecendo nossa atuação no mercado.;;2022-03-31;0.00;167924000.00
10.760.260/0001-19;2022-01-01;9;127245;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;722469;Visual Turismo;55541841000106;Controlada;Comércio de serviços de viagens e outrosprodutos turísticos.;Brasil;SP;Caldas Novas;100.00000000;N;;Aumento de nossa presença nas vendas de pacotes turísticos voltado ao lazer.;;2022-03-31;0.00;46302000.00
10.760.260/0001-19;2022-01-01;9;127245;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;722470;Wetrek Technologies;;Controlada;A empresa possui como atividade operacional áudio experience, disparado por geolocalização.;Estados Unidos;;Campina Grande do Sul;25.00000000;N;;Aumento de participação nas vendas no segmento de áudio experience;;2022-03-31;0.00;5299000.00
10.851.805/0001-00;2022-01-01;11;129575;FLEX GESTÃO DE RELACIONAMENTOS S.A.-EM RECUPERAÇÃO JUDICIAL;740823;Code7 Software e Plataformas de Tecnologia Ltda;09511907000190;Controlada;Prestação de serviço de serviços de consultoria e assessoria em informática e desenvolvimento na área de software, telemarketing, "service desk", "help desk", cessão de infraestrutura para serviços de tele atendimento, intermediação de negócios.;Brasil;SC;Florianópolis;100.00000000;N;;Expansão das atividades realizadas pela Companhia;;2021-12-31;0.00;31649000.00
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702151;Alvorada YI Empreendimento Imobiliário Ltda.;20936651000103;Coligada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;20.00000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;155373.92
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702152;Bariloche Empreendimento Imobiliário Ltda.;36570668000111;Controlada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;99.99000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;1261012.61
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702153;Blaze Empreendimento Imobiliário Ltda;42714452000185;Controlada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;100.00000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;455004.55
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702154;Carbon YI Empreendimento Imobiliário Ltda.;20936677000143;Controlada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;22.51000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;2843847.48
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702155;Harmony YI Empreendimento Imobiliário Ltda.;28446596000177;Coligada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;3.50000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;844871.61
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702156;Lion Empreendimento Imobiliário Ltda.;20936661000130;Controlada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;53.25000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;3241372.87
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702157;Miravales Empreendimento Imobiliário Ltda.;41115038000197;Controlada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;100.00000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;5379053.79
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702158;Nosara Empreendimento Imobiliário Ltda;42705828000195;Coligada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;100.00000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;46024653.75
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702159;Shanghai Empreendimento Imobiliário Ltda.;37039879000195;Controlada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;100.00000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;100.00
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702160;Stone YI Empreendimento Imobiliário Ltda.;21083009000183;Coligada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;0.01000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;4175.07
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702161;Stronger YI Empreendimento Imobiliário Ltda.;28455163000188;Coligada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;3.06000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;843322.24
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702162;YP II Real Estate Empreendimentos e Participações Ltda.;13727348000127;Coligada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;22.16000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;12984422.04
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702163;YP III Real Estate Empreendimentos e Participações Ltda.;21333553000136;Coligada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;30.00000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;1029349.05
11.284.204/0001-18;2022-01-01;5;122733;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;702164;Zurique Empreendimento Imobiliário Ltda;36570339000170;Controlada;Incorporação e venda de empreendimentos imobiliários;Brasil;SP;São Paulo;100.00000000;N;;A Companhia desenvolve as atividades de incorporação imobiliária da Companhia por meio de sociedades de propósito específico controladas, direta ou indiretamente, pela Companhia. As sociedades de propósito específico têm como objetivo facilitar a contratação de financiamentos, uma vez que tais sociedades possuem patrimônio de afetação, segregado do patrimônio da Companhia, minimizando os riscos perante o credor.;;2021-12-31;0.00;90039.43
11.421.994/0001-36;2022-01-01;16;124582;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;711741;LS Participações SS;15271791000161;Controlada;Holding de participações societárias.;Brasil;SP;São Paulo;100.00000000;N;;Trata-se da sociedade do grupo que consolida, dentre outras, as atividades de destinação final, tratamento e valorização de resíduos e produção de biogás.;;2021-12-31;0.00;27366000.00
11.421.994/0001-36;2022-01-01;16;124582;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;711742;ORIZON MEIO AMBIENTE S.A. (anteriormente denominada Haztec Tecnologia e Planejamento Ambiental S.A.);03279285000130;Controlada;Tratamento e destinação final de resíduos perigosos e não-perigosos, exploração de biogás, geração e comercialização de biometano, energia e créditos de carbono, beneficiamento de resíduos e serviços de engenharia ambiental.;Brasil;RJ;Rio de Janeiro;100.00000000;N;;Trata-se da sociedade do grupo que consolida, dentre outras, as atividades de destinação final, tratamento e valorização de resíduos e engenharia ambiental.;;2021-12-31;0.00;792181000.00
11.669.021/0001-10;2022-01-01;10;127057;ENAUTA PARTICIPAÇÕES S.A.;721368;AFPS BV;;Coligada;Possuir, arrendar, subarrendar e operar embarcações flutuantes de produção e descarga e qualquer outro equipamento de upstream ou downstream.;Holanda;;Gramado;100.00000000;N;;Expansão dos nossos negócios.;;2022-09-30;0.00;1312792145.17
11.669.021/0001-10;2022-01-01;10;127057;ENAUTA PARTICIPAÇÕES S.A.;721369;Atlanta Field B.V.;;Controlada;Compra, venda e locação de materiais e equipamentos a serem utilizados para a exploração, desenvolvimento e produção de petróleo e gás.;Holanda;;Gramado;100.00000000;N;;Expansão dos nossos negócios.;;2022-09-30;0.00;1356634298.64
11.669.021/0001-10;2022-01-01;10;127057;ENAUTA PARTICIPAÇÕES S.A.;721370;Enauta Energia S.A.;11253257000171;Controlada;Exploração e produção de petróleo e gás natural.;Brasil;RJ;Rio de Janeiro;100.00000000;S;;Expansão dos nossos negócios.;;2022-09-30;0.00;3926711869.48
11.669.021/0001-10;2022-01-01;10;127057;ENAUTA PARTICIPAÇÕES S.A.;721371;Enauta Finance BV;;Coligada;Contrair empréstimos, emprestar e angariar fundos, incluindo a emissão de bonds, instrumentos de dívida ou outros títulos ou provas de endividamento e celebrar acordos relacionados com as atividades acima mencionadas.;Holanda;;Gramado;100.00000000;N;;Expansão dos negócios da Companhia.;;2022-09-30;0.00;698471.14
11.669.021/0001-10;2022-01-01;10;127057;ENAUTA PARTICIPAÇÕES S.A.;721372;Enauta Netherlands B.V.;;Coligada;Incorporar, gerenciar e supervisionar empresas realizar todos os tipos de atividades industrial e comercial;Holanda;;Gramado;100.00000000;N;;Expansão dos nossos negócios.;;2022-09-30;0.00;1364102471.77
11.669.021/0001-10;2022-01-01;10;127057;ENAUTA PARTICIPAÇÕES S.A.;721373;Enauta Petróleo e Gás.;;Coligada;Investimento em ativos, áreas territoriais ou marítimas, exploração, produção e comercialização de petróleo e seus derivados, gás natural e hidrocarbonetos fluídos, a exportação e importação de bens, máquina, equipamentos e insumos, participação em outras sociedades, simples ou empresárias, como sócia, acionista ou quotista.;Brasil;SP;Caldas Novas;100.00000000;N;;Expansão dos negócios da Companhia.;;2022-09-30;0.00;4715289.85
11.725.176/0001-27;2022-01-01;11;125936;BOA VISTA SERVIÇOS S.A.;718080;Acordo Certo Participações S.A.;31288223000120;Controlada;Participação em outros negócios, atividades de administração de participações em outras sociedades, sem que haja controle acionário e interferência nas atividades das empresas, bem como atuação em sociedade que detém controle de capital de um grupo de empresas com atividades não financeiras, podendo exercer ou não funções de gestão administração dos negócios das empresas do grupo.;Brasil;SP;São Paulo;100.00000000;N;;Ampliar a oferta de produtos e soluções aos clientes e aos consumidores, fortalecer sua posição de liderança em soluções analíticas, reafirmar sua estratégia de transformação digital e criar valor através do uso da marca e da força de vendas assim como monetização da sua base de clientes e consumidores;;2021-12-31;0.00;27221000.00
11.725.176/0001-27;2022-01-01;11;125936;BOA VISTA SERVIÇOS S.A.;718081;Konduto Internet Data Technology S.A;19780395000110;Controlada;Prestação de serviços de consultoria na área econômica de análise antifraude, serviços de cessão de direito de uso de software, desenvolvimento e licenciamento de software customizáveis, desenvolvimento e licenciamento de software não customizáveis, atividades de cobranças e informações cadastrais.;Brasil;SP;São Paulo;100.00000000;N;;Fortalecer as soluções antifraude com foco principal em contribuir à segurança da operação de lojas virtuais, fintechs e meios de pagamentos através do combate à fraude em transações digitais de forma eficiente, minimizando as perdas relacionadas à fraude e maximizando o faturamento destas operações. A solução combina alta tecnologia e inteligência humana para realizar análises precisas.;;2021-12-31;0.00;-1040000.00
11.992.680/0001-93;2022-01-01;12;125999;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;718449;Clube de Saúde de Administradora de Benefícios Ltda.;17698381000127;Controlada;Contratação de planos privados de assistência à saúde coletivo na condição de estipulante.;Brasil;SP;São Paulo;98.81000000;N;;A participação na referida sociedade tem por objetivo fomentar e administrar a sua carteira de clientes coletivos por adesão para as classes C e D, gerindo seus processos, receitas, custos e despesas correlatos de forma mais otimizada e maximizar sua margem operacional.;;2021-12-31;0.00;60983000.00
11.992.680/0001-93;2022-01-01;12;125999;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;718450;Connectmed-CRC Consultoria, Administração e Tecnologia e Saúde Ltda.;03523778000173;Controlada;Prestadora de serviços de conectividade em empresas que atuam no setor de saúde.;Brasil;SP;Barueri;99.99000000;N;;Expandir a oferta de serviços para o segmento TPA e conectividade, em linha com suas diretrizes estratégicas.;;2021-12-31;0.00;72977000.00
11.992.680/0001-93;2022-01-01;12;125999;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;718451;Elo Administradora de Benefícios Ltda.;13122792000119;Controlada;Prestadora de serviços de conectividade em empresas que atuam no setor de saúde.;Brasil;DF;Brasília;100.00000000;N;;A participação na referida sociedade justifica-se para exercermos a atividade de administradora de benefícios dos planos de saúde coletivos por adesão.;;2021-12-31;0.00;78099000.00
11.992.680/0001-93;2022-01-01;12;125999;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;718452;Gama Saúde Ltda.;02009924000184;Controlada;Prestadora de serviços de gestão e operação de plano coletivo empresarial de assistência médica e prestadora de serviços de conectividade em empresas que atuam no setor;Brasil;SP;Barueri;99.99000000;N;;Expandir a oferta de serviços para o segmento TPA e conectividade, em linha com suas diretrizes estratégicas.;;2021-12-31;0.00;67829000.00
11.992.680/0001-93;2022-01-01;12;125999;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;718453;Oxcorp Gestão Consultoria e Corretora de Seguros LTDA;07995213000140;Controlada;Prestadora de serviços de conectividade em empresas que atuam no setor de saúde.;Brasil;RJ;Niterói;75.00000000;N;;Expandir a oferta de serviços no segmento coletivo por adesão, em linha com suas diretrizes estratégicas.;;2021-12-31;0.00;86887000.00
11.992.680/0001-93;2022-01-01;12;125999;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;718454;Plural Gestao em Planos de Saude LTDA;97553801000116;Controlada;Prestadora de serviços de conectividade em empresas que atuam no setor de saúde.;Brasil;RJ;Rio de Janeiro;75.00000000;N;;A participação na referida sociedade tem por objetivo fomentar e administrar a sua carteira de clientes coletivos por adesão, gerindo seus processos, receitas, custos e despesas correlatos de forma mais otimizada e maximizar sua margem operacional.;;2021-12-31;0.00;194469000.00
11.992.680/0001-93;2022-01-01;12;125999;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;718455;Qualicorp Administração e Serviços Ltda.;03609855000102;Controlada;Prestação de serviços de consultoria para autogestões e serviços em geral;Brasil;SP;São Paulo;100.00000000;N;;A participação na referida sociedade justifica-se para a prestação de serviços de consultoria para autogestões e serviços em geral.;;2021-12-31;0.00;28004000.00
11.992.680/0001-93;2022-01-01;12;125999;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;718456;Qualicorp Administradora de Benefícios S.A.;07658098000118;Controlada;Contratação de planos privados deassistência à saúde coletivo na condição de estipulante e/ou prestação de serviços para pessoas jurídicas contratantes de planos privados de assistência à saúde coletivo.;Brasil;SP;Barueri;100.00000000;N;;A participação na referida sociedade justifica-se para exercermos a atividade de administradora de benefícios dos planos de saúde coletivos por adesão.;;2021-12-31;0.00;1315700000.00
11.992.680/0001-93;2022-01-01;12;125999;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;718457;Qualicorp Serviços Financeiros Ltda.;42243515000162;Controlada;i) Desenolvimento, implantação e comercio de sistemas, programas e aplicativos de computador ii) consultoria em tecnologia da informação iii) suporte tecnico, manutenção e outros serviços em tecnologia da informação iv) subcontratação de serviços de pagamento, bem como outras atividades relacionadas a prestação de serviços de pagamento.;Brasil;SP;São Paulo;99.90000000;N;;;;2021-12-31;0.00;756.00
