CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;Caixa_Postal;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
16.404.287/0001-55;2022-01-01;1;116023;SUZANO S.A.;Endereço da Sede;Av. Professor Magalhães Neto,1752 - 10º andar;Salas 1009/1010/1011;Pituba;Salvador;BA;Brasil;41810012;;;11;35039330;;11;35039046;camila.nogueira@suzano.com.br
16.404.287/0001-55;2022-01-01;1;116023;SUZANO S.A.;Endereço para Correspondência;Av. Brigadeiro Faria Lima, 1355;7º andar;Pinheiros;São Paulo;SP;Brasil;01452919;;;11;35039330;;11;35039046;camila.nogueira@suzano.com.br
16.590.234/0001-76;2022-01-01;1;116195;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Endereço da Sede;Rua Fernandes Tourinho n° 147;sala 402;Bairro Savassi;Belo Horizonte;MG;Brasil;30112000;;;31;21211000;;11;38478971;ri@arezzo.com.br
16.590.234/0001-76;2022-01-01;1;116195;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Endereço para Correspondência;Avenida Engenheiro Luiz Carlos Berrini, 105;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04571010;;;11;21324300;;11;38478971;ri@arezzo.com.br
16.614.075/0001-00;2022-01-01;3;122679;DIRECIONAL ENGENHARIA S.A.;Endereço da Sede;Rua dos Otoni, 177;177;Santa Efigênia;Belo Horizonte;MG;Brasil;30150270;;;31;34315509;;31;34315509;ri@direcional.com.br
16.614.075/0001-00;2022-01-01;3;122679;DIRECIONAL ENGENHARIA S.A.;Endereço para Correspondência;Rua dos Otoni, 177;177;Santa Efigênia;Belo Horizonte;MG;Brasil;30150270;;;31;34315509;;31;34315509;ri@direcional.com.br
16.670.085/0001-55;2022-01-01;2;118191;LOCALIZA RENT A CAR S.A.;Endereço da Sede;Avenida Bernardo de Vasconcelos;377;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;;31;32479460;;31;32477755;mercado.capitais@localiza.com
16.670.085/0001-55;2022-01-01;2;118191;LOCALIZA RENT A CAR S.A.;Endereço para Correspondência;Avenida Bernardo de Vasconcelos;377;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;;31;32479460;;31;32477755;mercado.capitais@localiza.com
16.676.520/0001-59;2022-01-01;1;113017;HOSPITAL MATER DEI S.A.;Endereço da Sede;Rua Mato Grosso;nº 1100;Santo Agostinho;Belo Horizonte;MG;Brasil;30190081;;;31;34017100;;;;ri@materdei.com.br
16.676.520/0001-59;2022-01-01;1;113017;HOSPITAL MATER DEI S.A.;Endereço para Correspondência;Rua Mato Grosso;nº 1100;Santo Agostinho;Belo Horizonte;MG;Brasil;30190081;;;31;34017100;;;;ri@materdei.com.br
16.811.931/0001-00;2022-01-01;2;122540;ALPHAVILLE S.A.;Endereço da Sede;Avenida das Nações Unidas, 14.171;7º andar-Torre A;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;;11;30305114;;;;ri@alphaville.com.br
16.811.931/0001-00;2022-01-01;2;122540;ALPHAVILLE S.A.;Endereço para Correspondência;Avenida das Nações Unidas, 14.171;7º andar-Torre A;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;;11;30305114;;;;ri@alphaville.com.br
16.838.421/0001-26;2022-01-01;1;122412;XP Investimentos S.A.;Endereço da Sede;Av. Ataulfo de Paiva, n° 153;sala 201 (parte), N/;Leblon;Rio de Janeiro;RJ;Brasil;22440032;;;21;40033710;;21;40033710;relacoes.investidores@xpi.com.br
16.838.421/0001-26;2022-01-01;1;122412;XP Investimentos S.A.;Endereço para Correspondência;Av. Ataulfo de Paiva, n° 153;sala 201 (parte), N/;Leblon;Rio de Janeiro;RJ;Brasil;22440032;;;21;40033710;;21;40033710;relacoes.investidores@xpi.com.br
16.922.038/0001-51;2022-01-01;1;116494;ENJOEI S.A.;Endereço da Sede;Av. Presidente Juscelino Kubitschek, 1830;12º Andar, Torre 4;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;;11;31974884;;11;31974884;ri@enjoei.com.br
16.922.038/0001-51;2022-01-01;1;116494;ENJOEI S.A.;Endereço para Correspondência;Av. Presidente Juscelino Kubitschek, 1830;12º Andar, Torre 4;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;;11;31974884;;11;31974884;ri@enjoei.com.br
17.155.730/0001-64;2022-01-01;3;115509;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Endereço da Sede;Avenida Barbacena, 1200;16º / B1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;35065026;;31;5065026;ri@cemig.com.br
17.155.730/0001-64;2022-01-01;3;115509;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Endereço para Correspondência;Avenida Barbacena, 1200;16º Andar/B1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;35065024;;;;ri@cemig.com.br
17.157.777/0001-67;2022-01-01;1;113247;BANCO NACIONAL S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;Endereço da Sede;Avenida Rio Branco, nº 115, 20° andar;sala n° 2.033;Centro;Rio de Janeiro;RJ;Brasil;20040004;;;21;39832162;;;;bnsa@bnsa.com.br
17.157.777/0001-67;2022-01-01;1;113247;BANCO NACIONAL S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;Endereço para Correspondência;Avenida Rio Branco, nº 115, 20° andar;sala n° 2.033;Centro;Rio de Janeiro;RJ;Brasil;20040004;;;21;39832162;;;;bnsa@bnsa.com.br
17.159.005/0001-64;2022-01-01;2;119098;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;Endereço da Sede;RUA GENERAL MAC ARTHUR;Nº 418 - SALA 203;IMBIRIBEIRA;Recife;PE;Brasil;51160280;;;31;33276693;;31;276693;tecelsaojosenordeste@gmail.com
17.159.005/0001-64;2022-01-01;2;119098;FIACAO E TECELAGEM SAO JOSE SA EM RECUPERACAO JUDICIAL;Endereço para Correspondência;RUA GENERAL MAC ARTHUR;Nº 418 - SALA 203;IMBIRIBEIRA;Recife;PE;Brasil;51160280;;;31;33276693;;31;276693;tecelsaojosenordeste@gmail.com
17.159.229/0001-76;2022-01-01;1;116122;LABORATÓRIO TEUTO BRASILEIRO S.A.;Endereço da Sede;VP 7D, Módulo 11 Quadra 13;;Distrito Industrial;Anápolis;GO;Brasil;75132901;;;62;33102017;;;;ri@teuto.com.br
17.159.229/0001-76;2022-01-01;1;116122;LABORATÓRIO TEUTO BRASILEIRO S.A.;Endereço para Correspondência;VP 7D, Módulo 11 Quadra 13;;Distrito Industrial;Anápolis;GO;Brasil;75132901;;;62;33102017;;;;ri@teuto.com.br
17.161.241/0001-15;2022-01-01;1;112581;MINASMAQUINAS S.A.;Endereço da Sede;BR 381 - ROD. FERNÃO DIAS, KM 2, Nº 2211;;BANDEIRANTES;Belo Horizonte;MG;Brasil;32240090;;;31;33691700;;31;3691750;diretoria@terra.com.br
17.161.241/0001-15;2022-01-01;1;112581;MINASMAQUINAS S.A.;Endereço para Correspondência;BR 381 - ROD. FERNÃO DIAS, KM 2, Nº 2211;;BANDEIRANTES;Contagem;MG;Brasil;32240090;;;31;33691700;;31;33691750;ri@minasmaquinas.com.br
17.162.082/0001-73;2022-01-01;4;113695;MENDES JUNIOR ENGENHARIA S.A.;Endereço da Sede;Avenida João Pinheiro, 39;15º andar / Sala 153;Boa Viagem;Belo Horizonte;MG;Brasil;30130183;;;31;21219920;;;;mendesjunior@mendesjuniorengenharia.com.br
17.162.082/0001-73;2022-01-01;4;113695;MENDES JUNIOR ENGENHARIA S.A.;Endereço para Correspondência;Avenida João Pinheiro, 39;15º andar / Sala 153;Boa Viagem;Belo Horizonte;MG;Brasil;30130183;;;31;21219920;;;;mendesjunior@mendesjuniorengenharia.com.br
17.162.280/0001-37;2022-01-01;1;121229;Empresa Brasileira de Engenharia e Comércio S.A. EBEC;Endereço da Sede;Avenida Barão Homem de Melo, 2.681;Salas 101 e 102;Estoril;Belo Horizonte;MG;Brasil;3049408;;;31;21025500;;;;eduiges@ebec-sa.com.br
17.162.280/0001-37;2022-01-01;1;121229;Empresa Brasileira de Engenharia e Comércio S.A. EBEC;Endereço para Correspondência;Avenida Barão Homem de Melo, 2.681;Salas 101 e 102;Estoril;Belo Horizonte;MG;Brasil;3049408;;;31;21025500;;;;eduiges@ebec-sa.com.br
17.167.396/0001-69;2022-01-01;1;118279;ALFA HOLDINGS S.A.;Endereço da Sede;Alameda Santos, 466;2° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755493;;11;31755026;marco.aurelio@bancoalfa.com.br
17.167.396/0001-69;2022-01-01;1;118279;ALFA HOLDINGS S.A.;Endereço para Correspondência;Alameda Santos, 466;2° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755493;;11;31755026;marco.aurelio@bancoalfa.com.br
17.167.412/0001-13;2022-01-01;1;118278;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;Endereço da Sede;Alameda Santos, 466;4° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755000;;11;31755270;dri@bancoalfa.com.br
17.167.412/0001-13;2022-01-01;1;118278;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;Endereço para Correspondência;Alameda Santos, 466;4° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755000;;11;31755270;dri@bancoalfa.com.br
17.184.037/0001-10;2022-01-01;2;115899;BCO MERCANTIL DO BRASIL S.A.;Endereço da Sede;Rua Rio de Janeiro, nº 654;6º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;;31;30576858;;;;relacoescominvestidores@mercantil.com.br
17.184.037/0001-10;2022-01-01;2;115899;BCO MERCANTIL DO BRASIL S.A.;Endereço para Correspondência;Rua Rio de Janeiro, nº 654;6º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;;31;30576858;;;;relacoescominvestidores@mercantil.com.br
17.193.806/0001-46;2022-01-01;1;118277;CONSORCIO ALFA DE ADMINISTRACAO S.A.;Endereço da Sede;Alameda Santos, 466;2° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755493;;11;31755026;marco.aurelio@bancoalfa.com.br
17.193.806/0001-46;2022-01-01;1;118277;CONSORCIO ALFA DE ADMINISTRACAO S.A.;Endereço para Correspondência;Alameda Santos, 466;2° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755493;;11;31755026;marco.aurelio@bancoalfa.com.br
17.234.244/0001-31;2022-01-01;1;116155;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;Endereço da Sede;AV FRANCISCO SÁ, 4829;Parte;ALVARO WEYNE;Fortaleza;CE;Brasil;60335195;;;85;40082585;;;;dri.cvm-ftl@ftlsa.com.br
17.234.244/0001-31;2022-01-01;1;116155;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;Endereço para Correspondência;AV FRANCISCO SÁ, 4829;Parte;ALVARO WEYNE;Fortaleza;CE;Brasil;60335195;;;85;40082585;;;;dri.cvm-ftl@ftlsa.com.br
17.245.234/0001-00;2022-01-01;1;115248;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Endereço da Sede;Rua Paraíba, 330;8º Andar;Funcionários;Belo Horizonte;MG;Brasil;30130917;;;31;32355224;;31;32355033;ri@cedro.ind.br
17.245.234/0001-00;2022-01-01;1;115248;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Endereço para Correspondência;Rua Paraíba, 330;8º Andar;Funcionários;Belo Horizonte;MG;Brasil;30130917;;;31;32355224;;31;32355033;ri@cedro.ind.br
17.281.106/0001-03;2022-01-01;2;115663;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Endereço da Sede;Rua Mar de Espanha;525;Bairro Santo Antonio;Belo Horizonte;MG;Brasil;30330900;;;31;32502015;;;;ri@copasa.com.br
17.281.106/0001-03;2022-01-01;2;115663;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Endereço para Correspondência;Rua Mar de Espanha;525;Bairro Santo Antonio;Belo Horizonte;MG;Brasil;30330900;;;31;32502015;;;;ri@copasa.com.br
17.314.329/0001-20;2022-01-01;1;116000;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Endereço da Sede;Avenida Doutora Ruth Cardoso, 4777, 12º andar;conjunto A;Jd Univ. Pinheiros;São Paulo;SP;Brasil;05477902;;;11;30419500;;11;961988016;ri@internationalmealcompany.com
17.314.329/0001-20;2022-01-01;1;116000;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Endereço para Correspondência;Avenida Doutora Ruth Cardoso, 4777, 12º andar;conjunto A;Jd Univ. Pinheiros;São Paulo;SP;Brasil;05477902;;;11;30419500;;11;961988016;ri@internationalmealcompany.com
17.344.597/0001-94;2022-01-01;1;116234;BB SEGURIDADE PARTICIPAÇÕES S.A.;Endereço da Sede;SAUN, Quadra 05, Bloco B, 3º andar;Edifício Banco do Br;Asa Norte;Brasília;DF;Brasil;70040912;;;61;34932929;;11;35383882;ri@bbseg.com.br
17.344.597/0001-94;2022-01-01;1;116234;BB SEGURIDADE PARTICIPAÇÕES S.A.;Endereço para Correspondência;Rua Alexandre Dumas, 1671;Térreo, Ala B;Chácara Sto Antônio;São Paulo;SP;Brasil;04717903;;;11;42970730;;11;35383882;ri@bbseg.com.br
17.359.233/0001-88;2022-01-01;1;114051;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Endereço da Sede;Via Municipal Manoel Jacinto Coelho Jr., S/N;;Tapera;Contagem;MG;Brasil;32150245;;;31;33590947;;;;ri@tambasa.com.br
17.359.233/0001-88;2022-01-01;1;114051;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Endereço para Correspondência;Via Municipal Manoel Jacinto Coelho Jr., S/N;;Tapera;Contagem;MG;Brasil;32150245;;;31;33590947;;;;ri@tambasa.com.br
17.943.792/0001-30;2022-01-01;1;116478;FULWOOD S.A.;Endereço da Sede;Rua Funchal, nº 375, conjunto 41;sala 09;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;23442999;;11;23442999;ri@fulwood.com.br
17.943.792/0001-30;2022-01-01;1;116478;FULWOOD S.A.;Endereço para Correspondência;Rua Funchal, nº 375, conjunto 41;sala 09;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;23442999;;11;23442999;ri@fulwood.com.br
18.174.270/0001-84;2022-01-01;1;116043;Dotz S.A.;Endereço da Sede;Rua Joaquim Floriano, 533;15º andar;Itaim Bibi;São Paulo;SP;Brasil;04534011;;;11;37369520;;;;ri@dotz.com
18.174.270/0001-84;2022-01-01;1;116043;Dotz S.A.;Endereço para Correspondência;Rua Joaquim Floriano, 533;15º andar;Itaim Bibi;São Paulo;SP;Brasil;04534011;;;11;37369520;;;;ri@dotz.com
18.328.118/0001-09;2022-01-01;2;118356;Pet Center Comércio e Participações S.A.;Endereço da Sede;Rua Guarantã, 555/587;Sala 1;Pari;São Paulo;SP;Brasil;03035050;;;11;34346816;;;;ri@petz.com.br
18.328.118/0001-09;2022-01-01;2;118356;Pet Center Comércio e Participações S.A.;Endereço para Correspondência;Rua Doutor Miguel Paulo Capalbo, 135;Setor jurídico;Pari;São Paulo;SP;Brasil;03035040;;;11;34346816;;;;ri@petz.com.br
18.483.666/0001-03;2022-01-01;2;122501;Humberg Agribrasil Comércio e Exportação de Grãos S.A.;Endereço da Sede;Rua Joaquim Floriano, 960;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04534004;;;11;27140800;;11;27140825;ri@agribrasil.net
18.483.666/0001-03;2022-01-01;2;122501;Humberg Agribrasil Comércio e Exportação de Grãos S.A.;Endereço no Exterior;Rue de la Tour-de-L'Ile 1 - 1204;AGRIBRASIL GLOBAL SA;;;RR;Suíça;;;;;;;;;
18.483.666/0001-03;2022-01-01;2;122501;Humberg Agribrasil Comércio e Exportação de Grãos S.A.;Endereço para Correspondência;Rua Joaquim Floriano, 960;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04534004;;;11;27140800;;11;27140825;ri@agribrasil.net
18.494.485/0001-82;2022-01-01;1;116385;PORTO SUDESTE V.M. S.A.;Endereço da Sede;Rua Felix Lopes Coelho, nº 222, lotes 5 ao 20, Q 0001;lote 5 (parte);Ilha da Madeira;Itaguaí;RJ;Brasil;23826580;;;21;36095922;;21;22269201;investor.relations@portosudeste.com
18.494.485/0001-82;2022-01-01;1;116385;PORTO SUDESTE V.M. S.A.;Endereço para Correspondência;Rua Felix Lopes Coelho, nº 222, lotes 5 ao 20, Q 0001;lote 5 (parte);Ilha da Madeira;Itaguaí;RJ;Brasil;23826580;;;21;36095922;;21;22269201;investor.relations@portosudeste.com
18.572.225/0001-88;2022-01-01;1;111263;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;Endereço da Sede;RUA CAIAPIA, 86;QD. E5 LOTE 5;ALPHAVILLE EMPRESAR.;Goiânia;GO;Brasil;74884554;;;62;36238900;;62;36238900;DANIEL.AMARAL@TRIUNFOCONCEBRA.COM.BR
18.572.225/0001-88;2022-01-01;1;111263;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;Endereço para Correspondência;RUA CAIAPIA, 86;QD. E5 LOTE 5;ALPHAVILLE EMPRESAR.;Goiânia;GO;Brasil;74884554;;;62;36238900;;62;36238900;DANIEL.AMARAL@TRIUNFOCONCEBRA.COM.BR
18.593.815/0001-97;2022-01-01;2;116999;PRINER SERVIÇOS INDUSTRIAIS S.A.;Endereço da Sede;Av. Geremário Dantas, nº 1.400, 2º andar;lojas 249 a 267;Freguesia;Rio de Janeiro;RJ;Brasil;22760401;;;21;35443100;;21;35443100;marcelo.costa@priner.com.br
18.593.815/0001-97;2022-01-01;2;116999;PRINER SERVIÇOS INDUSTRIAIS S.A.;Endereço para Correspondência;Av. Geremário Dantas, nº 1.400, 2º andar, Freguesia;lojas 249 a 267;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22760401;;;21;35443100;;21;35443100;ri@priner.com.br
18.903.785/0001-78;2022-01-01;1;115988;HOLDING DO ARAGUAIA S.A.;Endereço da Sede;Rua Gomes de Carvalho, nº 1.510;Conjuntos 31/32;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;37872667;;11;37872668;invest@ecorodovias.com.br
18.903.785/0001-78;2022-01-01;1;115988;HOLDING DO ARAGUAIA S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, nº 1.510;Conjuntos 31/32;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;37872683;;11;37872668;invest@ecorodovias.com.br
19.014.221/0001-47;2022-01-01;1;122361;China Three Gorges Brasil Energia S.A.;Endereço da Sede;Rua Funchal, nº 418;3º andar, Sala 1;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;45506040;;;;ri@ctgbr.com.br
19.014.221/0001-47;2022-01-01;1;122361;China Three Gorges Brasil Energia S.A.;Endereço para Correspondência;Rua Funchal, nº 418;3º andar, Sala 1;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;45506040;;;;ri@ctgbr.com.br
19.208.022/0001-70;2022-01-01;2;118342;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;Endereço da Sede;Rua Sintra;50;Granja Marileusa;Uberlândia;MG;Brasil;38406643;;;34;32918000;;34;32918036;invest@ecorodovias.com.br
19.208.022/0001-70;2022-01-01;2;118342;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;Endereço para Correspondência;Rua Sintra;50;Granja Marileusa;Uberlândia;MG;Brasil;38406643;;;34;32918000;;34;32918036;invest@ecorodovias.com.br
19.276.528/0001-16;2022-01-01;2;116761;BCBF Participações S.A.;Endereço da Sede;Avenida Paulista, nº 867, 8º andar;Conjunto 81, Sala A;Bela Vista;São Paulo;SP;Brasil;01311100;;;11;31559276;;11;31551766;ribcbf@intermedica.com.br
19.276.528/0001-16;2022-01-01;2;116761;BCBF Participações S.A.;Endereço para Correspondência;Avenida Paulista, nº 867, 8º andar;Conjunto 81, Sala A;Bela Vista;São Paulo;SP;Brasil;01311100;;;11;31559276;;11;31551766;ribcbf@intermedica.com.br
19.378.769/0001-76;2022-01-01;1;112161;INSTITUTO HERMES PARDINI S.A.;Endereço da Sede;Rua Aimorés;66;Funcionários;Belo Horizonte;MG;Brasil;30140070;;;31;36294503;;;;ri@grupopardini.com.br
19.378.769/0001-76;2022-01-01;1;112161;INSTITUTO HERMES PARDINI S.A.;Endereço para Correspondência;Avenida das Nações;2.448;Distrito Industrial;Vespasiano;MG;Brasil;33200000;;;31;36294503;;;;ri@grupopardini.com.br
19.403.252/0001-90;2022-01-01;1;116762;EMCCAMP RESIDENCIAL S.A.;Endereço da Sede;Rua Gonçalves Dias;nº 744;Funcionários;Belo Horizonte;MG;Brasil;30140091;;;31;35267455;;;;ri@emccamp.com.br
19.403.252/0001-90;2022-01-01;1;116762;EMCCAMP RESIDENCIAL S.A.;Endereço para Correspondência;Rua Gonçalves Dias;nº 744;Funcionários;Belo Horizonte;MG;Brasil;30140091;;;31;35267455;;;;ri@emccamp.com.br
19.521.322/0001-04;2022-01-01;1;116708;CONCESSIONÁRIA ROTA DO OESTE S.A.;Endereço da Sede;Avenida Miguel Sutil, nº 15.160;;Coophamil;Cuiabá;MT;Brasil;78028015;;;65;30569101;;;;crori@rotadooeste.com.br
19.521.322/0001-04;2022-01-01;1;116708;CONCESSIONÁRIA ROTA DO OESTE S.A.;Endereço para Correspondência;Avenida Miguel Sutil, nº 15.160;;Coophamil;Cuiabá;MT;Brasil;78028015;;;65;30569119;;65;30569119;crori@rotadooeste.com.br
19.526.748/0001-50;2022-01-01;3;122180;CIA INDUSTRIAL CATAGUASES;Endereço da Sede;Praça José Inácio Peixoto;28;Vila Tereza;Cataguases;MG;Brasil;36772900;;;32;34222211;;32;34211382;suellen.novais@cataguases.com.br
19.526.748/0001-50;2022-01-01;3;122180;CIA INDUSTRIAL CATAGUASES;Endereço para Correspondência;Praça José Inácio Peixoto;28;Vila Tereza;Cataguases;MG;Brasil;36772900;;;32;34222211;;32;34211382;suellen.novais@cataguases.com.br
19.527.586/0001-75;2022-01-01;2;116926;COMPANHIA ENERGÉTICA SINOP S/A;Endereço da Sede;Avenida dos Flamboyants, 684;;Jardim Botânico;Sinop;MT;Brasil;78556024;;;66;35209500;;;;ri@sinopenergia.com.br
19.527.586/0001-75;2022-01-01;2;116926;COMPANHIA ENERGÉTICA SINOP S/A;Endereço para Correspondência;Avenida dos Flamboyants, 684;;Jardim Botânico;Sinop;MT;Brasil;78556024;;;66;35209500;;;;ri@sinopenergia.com.br
19.527.639/0001-58;2022-01-01;3;122538;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;Endereço da Sede;Praça Rui Barbosa;80;Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;32;34296000;ri@energisa.com.br
19.527.639/0001-58;2022-01-01;3;122538;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;Endereço para Correspondência;Praça Rui Barbosa;80;Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
19.642.306/0001-70;2022-01-01;3;120145;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;Endereço da Sede;Av. Zila Correa Machado, 5600;-;Bairro Moreninha;Campo Grande;MS;Brasil;79065660;;;67;33579100;;67;33579100;cvm.msvia@grupoccr.com.br
19.642.306/0001-70;2022-01-01;3;120145;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;Endereço para Correspondência;Av. Zila Correa Machado, 5600;-;Bairro Moreninha;Campo Grande;MS;Brasil;79065660;;;67;33579100;;67;33579100;cvm.msvia@grupoccr.com.br
19.726.048/0001-00;2022-01-01;2;114057;CONCESSIONÁRIA BR-040 S.A.;Endereço da Sede;Avenida Niágara;nº 350;Jardim Canadá;Nova Lima;MG;Brasil;34007652;;;31;35070014;;31;35070014;ri@via040.invepar.com.br
19.726.048/0001-00;2022-01-01;2;114057;CONCESSIONÁRIA BR-040 S.A.;Endereço para Correspondência;Avenida Almirante Barroso, 52;SL 3001 e 3002;Centro;Rio de Janeiro;RJ;Brasil;20031000;;;21;22111300;;21;22111300;ri@via040.invepar.com.br
19.796.586/0001-70;2022-01-01;2;118238;BRISANET PARTICIPAÇÕES S.A.;Endereço da Sede;Rodovia CE-138, Km14, Estrada Carrossal Brisa 1Km, Portão A;Préd1 Ent2 1And Sl1;Carrossal Brisa;Pereiro;CE;Brasil;63460000;;;88;21500288;;;;falecomri@grupobrisanet.com.br
19.796.586/0001-70;2022-01-01;2;118238;BRISANET PARTICIPAÇÕES S.A.;Endereço para Correspondência;Rodovia CE-138, Km14, Estrada Carrossal Brisa 1Km, Portão A;Préd1 Ent2 1And Sl1;Carrossal Brisa;Pereiro;CE;Brasil;63460000;;;88;21500288;;;;falecomri@grupobrisanet.com.br
19.851.496/0001-35;2022-01-01;1;115727;LOGOS COMPANHIA SECURITIZADORA S/A;Endereço da Sede;AVENIDA CANDIDO DE ABREU, 776;CJ 402;CENTRO CIVICO;Curitiba;PR;Brasil;80530000;;;41;31497101;;;;securitizacao@ethosgroup.com.br
19.851.496/0001-35;2022-01-01;1;115727;LOGOS COMPANHIA SECURITIZADORA S/A;Endereço para Correspondência;AVENIDA CANDIDO DE ABREU, 776;CJ 402;CENTRO CIVICO;Curitiba;PR;Brasil;80530000;;;41;31497101;;;;securitizacao@ethosgroup.com.br
20.247.322/0001-47;2022-01-01;2;116364;ALLIED TECNOLOGIA S.A.;Endereço da Sede;Rodovia Vice-Prefeito Hermenegildo Tonolli, 1.500;Lote GLA2/Galpão 04B;Distrito Industrial;Jundiaí;SP;Brasil;13213086;;;11;45255199;;;;ri@alliedbrasil.com.br
20.247.322/0001-47;2022-01-01;2;116364;ALLIED TECNOLOGIA S.A.;Endereço para Correspondência;Av. das Nações Unidas, 12995;22º e 23º andares;Brooklin Paulista;São Paulo;SP;Brasil;04578911;;;11;55039999;;;;ri@alliedbrasil.com.br
20.258.278/0001-70;2022-01-01;2;120773;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Endereço da Sede;Rodovia Anhanguera, SP 330, KM 298, Bloco C, 2º andar;Set. O. F. S. Partic;Distrito Industrial;Cravinhos;SP;Brasil;14140000;;;16;35184098;;16;35182000;ri@ourofino.com
20.258.278/0001-70;2022-01-01;2;120773;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Endereço para Correspondência;Rodovia Anhanguera, SP 330, KM 298, Bloco C, 2º andar;Set. O. F. S. Partic;Distrito Industrial;Cravinhos;SP;Brasil;14140000;;;16;35184098;;16;35182000;ri@ourofino.com
20.451.953/0001-83;2022-01-01;6;117074;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;Endereço da Sede;Alameda Rio Negro, nº 1030;escritório 206;Alphaville;Barueri;SP;Brasil;06454000;;;11;59900903;;11;59900903;blumsec@blum-sec.com
20.451.953/0001-83;2022-01-01;6;117074;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;Endereço para Correspondência;Alameda Rio Negro, nº 1030;escritório 206;Alphaville;Barueri;SP;Brasil;06454000;;;11;59900903;;11;59900903;blumsec@blum-sec.com
