CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
08.613.550/0001-98;2022-01-01;3;122201;Nexpe Participações S.A;Itau Corretora Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;preatendimentoescritural@itau-unibanco.com.br;2019-02-01;
08.764.621/0001-53;2022-01-01;2;114449;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;ITAÚ UNIBANCO S.A;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha;Torre Olavo Setúbal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;11;50291920;gercina.bueno@itau.com.br;2007-06-04;
08.773.135/0001-00;2022-01-01;1;116101;2W Energia S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;marcio.conde-souza@itau-unibanco.com.br;2020-08-17;
08.773.191/0001-36;2022-01-01;1;115688;BRASILIANA PARTICIPAÇÕES S/A;Itaú Corretora de Valores;61.194.353/0001-64;;Rua Boa Vista, 176;1 subsolo;Centro;São Paulo;SP;Brasil;01013000;;11;30039285;;11;30039285;escrituracaoacoes@itau-unibanco.com.br;2015-12-16;
08.795.211/0001-70;2022-01-01;1;114646;MAESTRO LOCADORA DE VEICULOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;;2015-01-26;
08.797.760/0001-83;2022-01-01;2;120946;Cury Construtora e Incorporadora S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, nº. 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27402284;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-02-12;
08.801.621/0001-86;2022-01-01;1;113747;SYN PROP & TECH S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;S/N;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.carlosdias@bradesco.com.br;2010-01-04;
08.807.432/0001-10;2022-01-01;1;116462;YDUQS PARTICIPACOES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av Brigadeiro Faria Lima 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30034828;;000;00000000;investfone@itau.com.br;2007-07-27;
08.810.422/0001-34;2022-01-01;2;120915;Guararapes Painéis S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº - Prédio Amarelo;2° andar;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.acecustodia@bradesco.com.br;2020-12-14;
08.811.643/0001-27;2022-01-01;5;120207;TRISUL S.A.;Itaú Corretora de Valores (ITAUCOR);61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402597;;11;27402887;escrituracaorendavariavel@itau-unibanco.com.br;2022-06-01;
08.902.291/0001-15;2022-01-01;2;119190;CSN MINERAÇÃO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/nº;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;;
08.926.302/0001-05;2022-01-01;2;114830;DOMMO ENERGIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;nº 3400, 10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291809;;11;50291920;escrituracaorendavariavel@itau-unibanco.com.br;2014-04-02;
08.935.054/0001-50;2022-01-01;2;122688;MULTINER S/A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291942;;11;50291943;adriana.souza@itau-unibanco.com.br;2008-07-10;
09.041.168/0001-10;2022-01-01;2;121272;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia de Botafogo, nº 501, 5º andar (parte);Torre Corcovado;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33837186;;;;ol-escrituracao-psf@btgpactual.com;2022-11-01;
09.041.168/0001-10;2022-01-01;2;121272;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Banco Bradesco S.A;60.746.948/0001-12;;Vila Yara;Prédio Amarelo;Cidade de Deus;Osasco;SP;Brasil;06029900;;011;36847654;;011;36842811;marcelo.poli@bradesco.com.br;2018-11-08;2022-10-31
09.042.817/0001-05;2022-01-01;2;122341;BEMOBI MOBILE TECH S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3500, 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;37082964;;011;37082964;;2021-01-08;
09.053.134/0001-45;2022-01-01;2;122238;Elfa Medicamentos S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;;
09.054.385/0001-44;2022-01-01;2;116742;INBRANDS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04750030;;011;50291528;;011;50291394;ana.stringueta@itau-unibanco.com.br;2011-05-23;
09.083.175/0001-84;2022-01-01;1;111418;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoacoes@itau-unibanco.com.br;2020-09-24;
09.112.685/0001-32;2022-01-01;1;114251;OSX BRASIL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí,111, Prédio B;Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;000;30039285;;000;000000000;escrituracaoacoes@itau-unibanco.com.br;2009-11-02;
09.114.805/0001-30;2022-01-01;1;111128;Oceanpact Serviços Maritimos S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-01-15;
09.146.451/0001-06;2022-01-01;1;118314;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-02-25;
09.229.201/0001-30;2022-01-01;3;121341;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2021-02-17;
09.267.996/0001-70;2022-01-01;1;116403;Yuny Incorporadora Holding S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;40043131;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-04-09;
09.288.252/0001-32;2022-01-01;3;122523;ANIMA HOLDING S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2020-06-01;
09.295.063/0001-97;2022-01-01;3;112759;TECHNOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3400;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30733310;;011;30733333;escrituracao@itau.com.br;2011-06-02;
09.304.427/0001-58;2022-01-01;2;116360;HABITASEC SECURITIZADORA SA;Itaú Corretora S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.400;10º Andar;Itaim Bibi;São Paulo;SP;Brasil;;;;;;;;;2007-12-19;
09.305.994/0001-29;2022-01-01;1;115875;AZUL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2017-02-04;
09.313.969/0001-97;2022-01-01;3;118538;AUTOPISTA LITORAL SUL;Itaú Corretora de Valores S.A.;60.701.190/0001-04;;AV. ENG. ARMANDO DE ARRUDA PEREIRA, 707;9º andar;JABAQUARA;São Paulo;SP;Brasil;04344902;;5511;50291925;;5511;50291920;marcio.conde-souza@itau.com.br;2010-03-29;
09.324.949/0001-11;2022-01-01;4;112155;AUTOPISTA FLUMINENSE SA;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;;Av. Eng. Armando Arruda Pereira, nº 707;9º Andar;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291925;;11;50291980;marcio.conde-souza@itau.com.br;2010-03-29;
09.325.109/0001-73;2022-01-01;4;118537;AUTOPISTA PLANALTO SUL SA;Itaú Corretora de Valores S.A.;60.701.190/0001-04;;Av. Eng. Armando de Arruda Pereira, 707;9º andar;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291980;;11;50291920;marcio.conde-souza@itau.com.br;2010-03-29;
09.326.342/0001-70;2022-01-01;5;118311;AUTOPISTA FERNÃO DIAS SA;Itaú Corretora de Valores S.A;60.701.190/0001-04;;Av. Eng. Armando de Arruda Pereira, 707 - 9º andar;Prédio;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291925;;11;50291980;marcio.conde-souza@itau.com.br;2010-03-29;
09.336.431/0001-06;2022-01-01;4;118539;AUTOPISTA REGIS BITTENCOURT SA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av Eng. Armando Arruda Pereira, 707;9º andar;Jabaquara;São Paulo;SP;Brasil;04344902;;5511;50291925;;5511;50291920;marcio.conde-souza@itau.com.br;2007-12-19;
09.346.601/0001-25;2022-01-01;2;122236;B3 S.A. - BRASIL, BOLSA, BALCÃO;Banco Bradesco S.A.;60.746.948/0001-12;;Avenida Iara;S/N;Cidade de Deus;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36842811;4010.donizetti@bradesco.com.br;2008-05-08;
09.347.516/0001-81;2022-01-01;1;116057;ELETROMIDIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, n° 3500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-12-07;
09.527.023/0001-23;2022-01-01;1;116363;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº;Prédio amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;dac.escrituracao@bradesco.com.br;2021-09-01;
09.611.768/0001-76;2022-01-01;1;116107;INTER CONSTRUTORA E INCORPORADORA S.A.;Itaú Corretora de Valores;61.194.353/0001-64;;Av. Brigadeiro Faria Lima;3500 - 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402597;;11;30726165;ana.stringueta@itau-unibanco.com.br;2017-06-23;
09.813.204/0001-16;2022-01-01;2;116755;W2W E-COMMERCE DE VINHOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, n° 3500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-08-28;
10.139.870/0001-08;2022-01-01;2;115919;NEOGRID PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-10-15;
10.215.988/0001-60;2022-01-01;4;122248;CIA LOCAÇÃO DAS AMÉRICAS;Itaú Corretora S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.400;10º andar;Itaim;São Paulo;SP;Brasil;04538132;;11;50294610;;11;50291394;escrituracaorendavariavel@itau-unibanco.com.br;2012-02-24;2022-07-01
10.285.590/0001-08;2022-01-01;2;116307;GRUPO DE MODA SOMA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;;
10.324.624/0001-18;2022-01-01;5;116245;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha nº 100;Torre Olavo Setúbal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;5521;50294249;;5521;50294249;escrituracaodeacoes@itau-unibanco.com.br;2010-03-10;
10.338.320/0001-00;2022-01-01;2;114374;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Virgínia 299, prédio B;Térro;Tatuapé;São Paulo;SP;Brasil;03084010;;0000;30039285;;0011;30039285;escrituracaoacoes@itau-unibanco.com.br;2020-03-04;
10.440.482/0001-54;2022-01-01;2;120722;GETNET ADQ E SERV PARA MEIOS DE PAGTO S.A. - INST PAGTO;Banco Santander (Brasil) S.A.;90.400.888/0001-42;;AVENIDA PRES JUSCELINO KUBITSCHEK, 2041 - CONJ 281;COND WTORRE JK;VILA NOVA CONCEIÇÃO;São Paulo;SP;Brasil;04543011;;11;;;;;;2021-05-13;
10.502.676/0001-37;2022-01-01;2;118591;TERMELÉTRICA PERNAMBUCO III S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974529;;11;27973750;escrituracaorendafixa@itau-unibanco.com.br;2013-09-16;
10.531.501/0001-58;2022-01-01;1;114571;CONC AUTO RAPOSO TAVARES S.A.;Itaú Corretora de Valores;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.400,;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;33039285;;11;33039285;atendimentoescrituracao@itau-unibanco.com.br;2010-10-06;
10.629.105/0001-68;2022-01-01;1;116885;PETRO RIO S.A.;Banco do Brasil;00.000.000/0001-91;;Rua Lelio Gama;Número 105, 30 andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083715;;021;38083466;aescriturais@bb.com.br;2010-06-09;2022-03-01
10.629.105/0001-68;2022-01-01;1;116885;PETRO RIO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima 3.500;13º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;30039285;atendimentoescrituracao@itau-unibanco.com.br;2022-03-02;
10.739.356/0001-03;2022-01-01;2;115279;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-01-20;
10.760.260/0001-19;2022-01-01;1;112459;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, s/n;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2011-08-24;
10.807.374/0001-77;2022-01-01;1;116348;BOA SAFRA SEMENTES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;nº 3.500, 3º Andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;40043131;;011;40043131;itaucorretora@itau-unibanco.com.br;2020-10-16;
10.835.932/0001-08;2022-01-01;2;121470;CIA ENERGETICA DE PERNAMBUCO - CELPE;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Virgínia 299, prédio B;Térro;Tatuapé;São Paulo;SP;Brasil;03084010;;0000;30039285;;0011;30039285;escrituracaoacoes@itau-unibanco.com.br;2020-02-19;
10.851.805/0001-00;2022-01-01;4;122637;FLEX GESTÃO DE RELACIONAMENTOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoerendavariavel@itau-unibanco.com.br;2015-07-30;
11.395.624/0001-71;2022-01-01;1;119187;MASSA FALIDA DA BRASIL PHARMA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;sem nº;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2011-04-19;
11.421.994/0001-36;2022-01-01;2;113719;Orizon Valorização de Resíduos S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Professor Lélio Gama, 105;38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083715;;;;aescriturais@bb.com.br;2020-12-14;
11.669.021/0001-10;2022-01-01;5;122840;ENAUTA PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.400;10o andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;50291942;;011;50291920;escrituracaoacoes@itau-unibanco.com.br;2010-10-28;
11.721.921/0001-60;2022-01-01;2;122420;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3.400, 10° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291809;;11;50291920;adriana.souza@itau-unibanco.com.br;2010-04-19;
11.725.176/0001-27;2022-01-01;2;121271;Boa Vista Serviços S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;40043131;;011;40043131;itaucorretora@itau-unibanco.com.br;2019-05-10;
11.992.680/0001-93;2022-01-01;6;122332;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, prédio amarelo;sem nº, 2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;011;36849441;;011;36842811;dac.acecustodia@bradesco.com.br;2011-05-13;
12.049.631/0001-84;2022-01-01;1;112322;MOURA DUBEUX ENGENHARIA S/A;Banco Itáu S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha 100;Torre Olavo Setubal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;;;;2007-05-08;
12.091.809/0001-55;2022-01-01;3;120784;3R Petroleum Óleo e Gás S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2020-10-14;
12.104.241/0004-02;2022-01-01;1;116907;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;5511;30039285;;;;itaucorretora@itau-unibanco.com.br;2018-02-02;
12.108.897/0001-50;2022-01-01;2;112924;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/n, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;;;dac.escrituracao@bradesco.com.br;2020-01-30;
12.181.987/0001-77;2022-01-01;2;116339;Melnick Desenvolvimento Imobiliário S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, n° 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40901482;;;;investfone@itau.com.br;2020-07-27;
12.420.164/0001-57;2022-01-01;4;121405;CM Hospitalar S.A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Santa Virgínia, nº 299;Bloco B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084000;;11;30039285;;11;30039285;escrituracaorendavariavel@itau-unibanco.com.br;2021-01-27;
12.528.708/0001-07;2022-01-01;1;116189;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726165;;11;30726165;atendimentoescrituracao@itau-unibanco.com.br;2020-09-10;
12.648.266/0001-24;2022-01-01;1;116440;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;sem nº;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2020-01-24;
12.648.327/0001-53;2022-01-01;5;122724;HIDROVIAS DO BRASIL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3500;3º andar, parte;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;27402597;;011;43492597;escrituracaoacoes@itau-unibanco.com.br;2011-12-14;
13.009.717/0001-46;2022-01-01;2;120794;BCO ESTADO DE SERGIPE S.A. - BANESE;BANCO DO ESTADO DE SERGIPE S.A.;13.009.717/0001-46;;Rua Olímpio de Souza Campos Júnior, 31;;Inácio Barbosa;Aracaju;SE;Brasil;49040840;;79;32181684;;;;ri@banese.com.br;1977-07-20;
13.217.485/0001-11;2022-01-01;2;113800;Grupo SBF S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus - Prédio Amarelo;2 andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;;;mauricio.tempeste@bradesco.com.br;2017-11-01;
13.270.520/0001-66;2022-01-01;2;120630;Kora Saúde Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726165;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-02-19;
13.444.994/0001-87;2022-01-01;2;119843;MLOG S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291317;;11;50291940;jose-nilson.cordeiro@itau-unibanco.com.br;2011-04-04;
13.522.948/0001-59;2022-01-01;1;121921;Safira Holding S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2022-11-11;
13.574.594/0001-96;2022-01-01;1;116006;ZAMP SA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500, 3º andar;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2011-04-06;
13.783.221/0004-78;2022-01-01;3;120394;MADERO INDÚSTRIA E COMÉRCIO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2021-08-06;
14.110.585/0001-07;2022-01-01;1;116460;MÉLIUZ S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-08-18;
14.127.813/0001-51;2022-01-01;3;121090;GetNinjas S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-02-19;
14.191.427/0001-29;2022-01-01;1;115953;GranBio Investimentos S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, n.º 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40043131;;;;atendimentoescrituracao@itauunibanco.com.br;2020-07-31;
14.388.334/0001-99;2022-01-01;1;112212;PARANA BCO S.A.;Itau Corretora de Valores S.A;61.194.353/0001-64;;Rua Santa Virgínia, 299 CA Tatuapé, Bloco B;Térreo;Tatuapé;São Paulo;SP;Brasil;03084000;;11;27402139;;11;27402139;escrituracaorendavariavel@itau-unibanco.com.br;2007-03-05;
14.776.142/0001-50;2022-01-01;3;122599;WESTWING COMÉRCIO VAREJISTA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2020-12-01;
14.785.152/0001-51;2022-01-01;1;116738;HBR Realty Empreendimentos Imobiliários S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, Prédio Amarelo;1º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.escrituracao@bradesco.com.br;2020-08-14;
14.882.295/0001-81;2022-01-01;2;120056;CBO HOLDING S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº, Prédio Amarelo;;Vila Yara;Osasco;SP;Brasil;;;011;36844522;;011;36845645;bradescocustodia@bradesco.com.br;2020-07-20;
15.073.274/0001-88;2022-01-01;1;116441;PPLA PARTICIPATIONS LTD.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus s/n;N.A.;Vila Yara;Osasco;SP;Brasil;06029900;;11;36842811;;11;36842811;4010.acecustodia@bradesco.com.br;2012-02-27;
15.101.405/0001-93;2022-01-01;1;111437;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Avn Engenheiro Armando de Arruda Pereira;707;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;11;50291920;gercina.bueno@itau-unibanco.com.br;2002-01-01;
