CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Canal_Divulgacao;Sigla_UF
33.376.989/0001-91;2022-01-01;5;121112;IRB - BRASIL RESSEGUROS S.A.;CVM;SP
33.376.989/0001-91;2022-01-01;5;121112;IRB - BRASIL RESSEGUROS S.A.;https://valor.globo.com/valor-ri/fatos-relevantes/?empresa=irb-brasil-re;RJ
33.376.989/0001-91;2022-01-01;5;121112;IRB - BRASIL RESSEGUROS S.A.;Site da Companhia;SP
33.376.989/0001-91;2022-01-01;5;121112;IRB - BRASIL RESSEGUROS S.A.;Valor Econômico;RJ
33.376.989/0001-91;2022-01-01;5;121112;IRB - BRASIL RESSEGUROS S.A.;ValorRI - https://valor.globo.com/valor-ri/empresa/irb-brasil-re/;RJ
33.386.210/0001-19;2022-01-01;1;113511;SONDOTECNICA ENGENHARIA SOLOS S.A.;Monitor Mercantil;RJ
33.386.210/0001-19;2022-01-01;1;113511;SONDOTECNICA ENGENHARIA SOLOS S.A.;Portal de Relação com Investidores: www.sondotecnica.com.br/sobre-nos/relacao-com-investidores/;RJ
33.412.081/0001-96;2022-01-01;2;113979;REFINARIA DE PETROLEOS MANGUINHOS S.A.;Diário Comercial;RJ
33.453.598/0001-23;2022-01-01;2;116966;RAÍZEN S.A.;Diário Comercial;RJ
33.453.598/0001-23;2022-01-01;2;116966;RAÍZEN S.A.;http://www1.folha.uol.com.br/mercado/publicidadelegal/;SP
33.467.572/0001-34;2022-01-01;1;112910;TEKNO S.A. - INDUSTRIA E COMERCIO;Empresa Jornalistica Data Mercantil Ltda;SP
33.541.368/0001-16;2022-01-01;5;120973;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Folha de Pernambuco;PE
33.572.408/0001-97;2022-01-01;3;116621;RUMO MALHA CENTRAL S.A.;O Dia;SP
33.592.510/0001-54;2022-01-01;1;116009;VALE S.A.;Portal do Valor Econômico (https://valor.globo.com/valor-ri/central-de-resultados/);BR
33.592.510/0001-54;2022-01-01;1;116009;VALE S.A.;Valor Econômico;RJ
33.592.510/0001-54;2022-01-01;1;116009;VALE S.A.;www.vale.com/Investidores;BR
33.611.500/0001-19;2022-01-01;2;116952;GERDAU S.A.;Bolsas de Valores (B3, NYSE e Latibex);BR
33.611.500/0001-19;2022-01-01;2;116952;GERDAU S.A.;Valor Econômico (Demonstrações Financeiras Anuais);BR
33.611.500/0001-19;2022-01-01;2;116952;GERDAU S.A.;Website da Companhia (https://ri.gerdau.com/);BR
33.611.500/0001-19;2022-01-01;2;116952;GERDAU S.A.;Website dos órgãos reguladores (CVM e SEC);BR
33.679.797/0001-54;2022-01-01;1;115825;PJBANK SECURITIZADORA S.A.;O Dia;SP
33.839.910/0001-11;2022-01-01;2;119257;Vivara Participações S.A.;Valor Econômico;SP
33.938.119/0001-69;2022-01-01;2;122759;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Agora São Paulo;SP
33.938.119/0001-69;2022-01-01;2;122759;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Diário de Notícias de São Paulo;SP
33.938.119/0001-69;2022-01-01;2;122759;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Extra;RJ
33.938.119/0001-69;2022-01-01;2;122759;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Folha de São Paulo;SP
33.938.119/0001-69;2022-01-01;2;122759;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Monitor Mercantil;SP
33.938.119/0001-69;2022-01-01;2;122759;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;O Dia;RJ
33.938.119/0001-69;2022-01-01;2;122759;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;O Estado de São Paulo;SP
33.938.119/0001-69;2022-01-01;2;122759;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;O Globo;RJ
33.938.119/0001-69;2022-01-01;2;122759;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Valor Econômico;RJ
33.958.695/0001-78;2022-01-01;4;122478;UNIPAR CARBOCLORO S.A.;Diário Comercial;SP
34.169.557/0001-72;2022-01-01;3;116776;BCO MERCANTIL DE INVESTIMENTOS S.A.;O Tempo;MG
34.169.557/0001-72;2022-01-01;3;116776;BCO MERCANTIL DE INVESTIMENTOS S.A.;Portal Neo 1 - https://www.portalneo1.net/;BR
34.274.233/0001-02;2022-01-01;2;114233;VIBRA ENERGIA S/A;Diário Comercial;RJ
34.274.233/0001-02;2022-01-01;2;114233;VIBRA ENERGIA S/A;http://www.portalneo1.net;SP
34.469.625/0001-19;2022-01-01;1;116079;Companhia Securitizadora de Créditos Financeiros VERT-Provi;Diario Oficial do Estado;SP
35.082.277/0001-95;2022-01-01;1;115723;BASE SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A;www.basesecuritizadora.com;SP
35.522.178/0001-87;2022-01-01;1;116062;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;Diario Comercial;SP
35.522.281/0001-27;2022-01-01;1;116067;Companhia Securitizadora de Créditos Financeiros VERT-Virtus;Diario Comercial;SP
35.593.905/0001-05;2022-01-01;2;118345;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;Jornal Super Notícias;MG
35.727.157/0001-06;2022-01-01;1;116635;EZ INC Incorporações Comerciais S.A.;Valor Econômico;SP
35.791.391/0001-94;2022-01-01;1;116661;QUALITY SOFTWARE S.A.;Jornal diário do acionista;RJ
35.980.592/0001-30;2022-01-01;2;120653;Elea Digital Infraestrutura e Redes de Telecomunicações S.A.;Diário Comercial do Estado do Rio de Janeiro;RJ
36.146.575/0001-64;2022-01-01;2;118412;Eixo SP Concessionária de Rodovias S.A.;https://economia.estadao.com.br/fatos-relevantes;SP
36.146.575/0001-64;2022-01-01;2;118412;Eixo SP Concessionária de Rodovias S.A.;Jornal Folha de São Paulo;SP
36.243.187/0001-00;2022-01-01;1;115455;True Companhia Securitizadora de Créditos Financeiros II;Gazeta SP;SP
36.542.025/0001-64;2022-01-01;1;115596;BRQ SOLUCOES EM INFORMATICA S.A.;https://www.brq.com/relacionamento-com-o-investidor/;SP
36.542.025/0001-64;2022-01-01;1;115596;BRQ SOLUCOES EM INFORMATICA S.A.;Jornal Valor Econômico;SP
36.729.398/0001-49;2022-01-01;1;116059;CIA. SEC. DE CRÉDITOS FINANCEIROS VERT-PROVI II;Diario Comercial;SP
36.763.716/0001-98;2022-01-01;2;117112;Concessionária Catarinense de Rodovias S.A.;https://www.ccrviacosteira.com.br/ri;SC
36.763.716/0001-98;2022-01-01;2;117112;Concessionária Catarinense de Rodovias S.A.;Jornal Notícias do Dia;SC
37.368.315/0001-04;2022-01-01;1;116639;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS - VERT 5;Diario Comercial;SP
37.592.100/0001-64;2022-01-01;1;115820;MISSISSIPI SECURITIZADORA S/A;O Dia;SP
37.663.076/0001-07;2022-01-01;1;115914;AES BRASIL ENERGIA S.A.;Portal Valor RI (http://www.valor.com.br/valor-ri);BR
37.663.076/0001-07;2022-01-01;1;115914;AES BRASIL ENERGIA S.A.;Valor Econômico;SP
37.702.340/0001-74;2022-01-01;1;116861;Monte Rodovias S.A.;Data Mercantil;SP
37.702.340/0001-74;2022-01-01;1;116861;Monte Rodovias S.A.;https://portal.mzgroup.com/;SP
38.042.694/0001-00;2022-01-01;2;122421;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;Jornal Diário Oficial de São Paulo;SP
38.042.694/0001-00;2022-01-01;2;122421;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;Jornal o Dia;SP
38.307.135/0001-77;2022-01-01;1;116509;G2D Investments, Ltd.;Portal Neo1 (www.portalneo1.net);SP
38.456.921/0001-36;2022-01-01;2;118328;INFRACOMMERCE CXAAS S.A.;Diário Comercial de São Paulo;SP
38.456.921/0001-36;2022-01-01;2;118328;INFRACOMMERCE CXAAS S.A.;http://www.portalneo1.net/;SP
38.456.921/0001-36;2022-01-01;2;118328;INFRACOMMERCE CXAAS S.A.;ri.infracommerce.com.br;SP
38.482.780/0001-26;2022-01-01;2;116946;Anemus Wind Holding S.A.;Diário Comercial;SP
38.543.489/0001-10;2022-01-01;2;120296;Amazone Fun Parks S.A.;BOVESPA;SP
38.543.489/0001-10;2022-01-01;2;120296;Amazone Fun Parks S.A.;CVM;SP
38.543.489/0001-10;2022-01-01;2;120296;Amazone Fun Parks S.A.;Publicidade Legal-NSC;SC
38.543.489/0001-10;2022-01-01;2;120296;Amazone Fun Parks S.A.;WEBSITE;SP
39.115.514/0001-28;2022-01-01;3;116607;RUMO MALHA OESTE S.A.;O Dia SP;SP
39.346.861/0350-38;2022-01-01;1;116027;CENCOSUD BRASIL COMERCIAL S.A.;Jornal "Folha de São Paulo";SP
39.346.861/0350-38;2022-01-01;1;116027;CENCOSUD BRASIL COMERCIAL S.A.;www.ri.cencosud.com.br;SP
39.580.673/0001-01;2022-01-01;2;121480;BRK Ambiental - Região Metropolitana de Maceió S.A.;https://d.gazetadealagoas.com.br/;AL
39.580.673/0001-01;2022-01-01;2;121480;BRK Ambiental - Região Metropolitana de Maceió S.A.;Jornal "Gazeta de Alagoas";AL
39.580.673/0001-01;2022-01-01;2;121480;BRK Ambiental - Região Metropolitana de Maceió S.A.;www.ri.brkambiental.com.br;SP
39.881.421/0001-04;2022-01-01;1;122374;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Folha do Estado de São Paulo;SP
39.881.421/0001-04;2022-01-01;1;122374;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;https://ri.ceee.com.br;RS
39.881.421/0001-04;2022-01-01;1;122374;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Portal da Folha de São Paulo http://publicidadelegal.folha.uol.com.br;SP
40.159.947/0001-64;2022-01-01;4;116251;HMOBI Participações S.A.;Diário Comercial;RJ
40.263.170/0001-83;2022-01-01;1;121036;Solvi Essencis Ambiental S.A.;Jornal "Valor Econômico";SP
40.263.170/0001-83;2022-01-01;1;121036;Solvi Essencis Ambiental S.A.;www.solviessencis.com.br/ri;SP
40.337.136/0001-06;2022-01-01;1;118220;Terra Santa Propriedades Agrícolas S.A.;https://terrasantapa.com.br/;SP
40.337.136/0001-06;2022-01-01;1;118220;Terra Santa Propriedades Agrícolas S.A.;https://valor.globo.com;SP
40.337.136/0001-06;2022-01-01;1;118220;Terra Santa Propriedades Agrícolas S.A.;Valor Econômico;SP
40.480.481/0001-02;2022-01-01;2;121560;Rio Alto STL Holding I S.A.;Jornal "A União";PB
40.480.481/0001-02;2022-01-01;2;121560;Rio Alto STL Holding I S.A.;www.gruporioalto.com.br;SP
40.593.395/0001-06;2022-01-01;2;119067;IFIN PARTICIPAÇÕES S.A.;Jornal o Dia;SP
40.760.921/0001-77;2022-01-01;1;115817;HUMAITA SECURITIZADORA S/A;Jornal Agora;RN
40.885.785/0001-41;2022-01-01;1;116072;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;Diario Comercial;SP
40.997.635/0001-20;2022-01-01;2;122190;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;Diário Oficial do Estado de Sao Paulo;SP
40.997.635/0001-20;2022-01-01;2;122190;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;https://grupotravessia.com/empresa/travessia-securitizadora-s-a/;SP
40.997.635/0001-20;2022-01-01;2;122190;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;Jornal o Dia;SP
41.052.420/0001-07;2022-01-01;2;122241;Solar Bebidas S.A.;O POVO com circulação no Estado do Ceará;CE
41.096.674/0001-19;2022-01-01;1;112751;CANTU STORE S.A.;Diário Oficial do Estado de São Paulo (DOESP);SP
41.096.674/0001-19;2022-01-01;1;112751;CANTU STORE S.A.;Jornal "Valor Econômico";SP
41.096.674/0001-19;2022-01-01;1;112751;CANTU STORE S.A.;portalneo1.net;SP
41.096.674/0001-19;2022-01-01;1;112751;CANTU STORE S.A.;ri.cantustore.com.br;SP
41.335.131/0001-07;2022-01-01;2;120247;Mottu I S.A;Diario Comercial;SP
41.508.382/0001-46;2022-01-01;3;118759;RODOVIAS DO BRASIL HOLDING S.A.;Diário Comercial;RJ
41.508.382/0001-46;2022-01-01;3;118759;RODOVIAS DO BRASIL HOLDING S.A.;www.agenciaoglobo.com.br/dinonews/;RJ
41.534.746/0001-62;2022-01-01;1;116150;CERES SECURITIZADORA S/A;www.ceresec.com;MG
41.811.375/0001-19;2022-01-01;1;111411;CANAL COMPANHIA DE SECURITIZAÇÃO;Diário do Acionista de São Paulo;SP
41.811.375/0001-19;2022-01-01;1;111411;CANAL COMPANHIA DE SECURITIZAÇÃO;Diario Oficial do Estado;SP
42.150.391/0001-70;2022-01-01;1;115567;BRASKEM S.A.;Portal Neo1 (www.portalneo1.net);SP
42.233.757/0001-75;2022-01-01;3;119240;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
42.233.757/0001-75;2022-01-01;3;119240;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;https://www.portalneo1.net/;RJ
42.233.757/0001-75;2022-01-01;3;119240;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Jornal Monitor Mercantil;RJ
42.278.291/0001-24;2022-01-01;1;115879;LOG-IN LOGISTICA INTERMODAL S.A.;Valor Econômico;RJ
42.278.291/0001-24;2022-01-01;1;115879;LOG-IN LOGISTICA INTERMODAL S.A.;www.valor.com.br/valor-ri (Portal Valor RI);RJ
42.278.473/0001-03;2022-01-01;2;122406;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;Jornal de Brasília;DF
42.278.473/0001-03;2022-01-01;2;122406;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;www.portalneo1.net;BR
42.292.007/0001-74;2022-01-01;1;122725;RIO+ SANEAMENTO BL 3 S.A.;Diário Comercial;RJ
42.310.775/0001-03;2022-01-01;2;122788;Águas do Rio 1 SPE S.A.;Diário Comercial do Rio de Janeiro;RJ
42.310.775/0001-03;2022-01-01;2;122788;Águas do Rio 1 SPE S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
42.310.775/0001-03;2022-01-01;2;122788;Águas do Rio 1 SPE S.A.;http://www.ibri.com.br/rede-de-divulgacao?id=261149;RJ
42.331.462/0001-31;2022-01-01;1;115651;EMBPAR PARTICIPAÇÕES S/A;JORNAL METRÓPOLE;PR
42.331.462/0001-31;2022-01-01;1;115651;EMBPAR PARTICIPAÇÕES S/A;JORNAL METRÓPOLE;PR
42.353.180/0001-35;2022-01-01;1;113470;IGUÁ RIO DE JANEIRO S.A.;Jornal Valor Econômico e Diário Oficial do Estado;RJ
42.500.384/0001-51;2022-01-01;1;116167;OMEGA ENERGIA S.A.;Gazeta de São Paulo;SP
42.500.384/0001-51;2022-01-01;1;116167;OMEGA ENERGIA S.A.;portal.mzgroup.com;SP
42.603.513/0001-37;2022-01-01;1;115456;TRUE SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A.;Gazeta SP;SP
42.644.220/0001-06;2022-01-01;2;122789;ÁGUAS DO RIO 4 SPE S.A.;Diário Comercial do Rio de Janeiro;RJ
42.644.220/0001-06;2022-01-01;2;122789;ÁGUAS DO RIO 4 SPE S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
42.644.220/0001-06;2022-01-01;2;122789;ÁGUAS DO RIO 4 SPE S.A.;http://www.ibri.com.br/rede-de-divulgacao?id=261149;RJ
42.737.954/0001-21;2022-01-01;1;113856;Inter & Co, Inc.;http://ri.bancointer.com.br;MG
42.737.954/0001-21;2022-01-01;2;119429;Inter & Co, Inc.;https://ri.bancointer.com.br;MG
42.771.949/0001-35;2022-01-01;3;121251;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Diário Oficial do Estado de São Paulo;SP
42.771.949/0001-35;2022-01-01;3;121251;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Folha de São Paulo;SP
42.771.949/0001-35;2022-01-01;3;121251;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;http://www.portalneo1.net;SP
42.937.550/0001-81;2022-01-01;3;117031;VERT-11 Companhia Securitizadora de Créditos Financeiros;Diário Comercial;SP
42.937.550/0001-81;2022-01-01;3;117031;VERT-11 Companhia Securitizadora de Créditos Financeiros;Diário Oficial;SP
42.938.083/0001-04;2022-01-01;1;116076;VERT-9 Companhia Securitizadora de Créditos Financeiros;Diario Comercial;SP
42.945.876/0001-50;2022-01-01;2;114049;VERT-10 Companhia Securitizadora de Créditos Financeiros;Diário Comercial;SP
42.945.876/0001-50;2022-01-01;2;114049;VERT-10 Companhia Securitizadora de Créditos Financeiros;Diário Oficial;SP
43.185.362/0001-07;2022-01-01;1;116294;IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL;Diário do Amazonas;AM
43.185.362/0001-07;2022-01-01;1;116294;IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL;Diário Oficial da União;SP
43.283.811/0001-50;2022-01-01;1;113402;Kalunga S.A;Folha de São Paulo;SP
43.283.811/0001-50;2022-01-01;1;113402;Kalunga S.A;https://publicidadelegal.folha.uol.com.br/;SP
43.283.811/0001-50;2022-01-01;1;113402;Kalunga S.A;https://ri.kalunga.com.br/;SP
43.335.774/0001-86;2022-01-01;2;116914;Travessia Securitizadora de Créditos Mercantis VI S.A.;Jornal o Dia;SP
43.470.988/0001-65;2022-01-01;1;114609;EVEN CONSTRUTORA E INCORPORADORA S.A.;NEO1 (www.portalneo1.net);SP
43.470.988/0001-65;2022-01-01;1;114609;EVEN CONSTRUTORA E INCORPORADORA S.A.;O Estado de São Paulo;SP
43.776.517/0001-80;2022-01-01;3;118261;CIA SANEAMENTO BASICO EST SAO PAULO;Diário Oficial do Estado de São Paulo;SP
43.776.517/0001-80;2022-01-01;3;118261;CIA SANEAMENTO BASICO EST SAO PAULO;Valor Econômico;SP
43.948.405/0001-69;2022-01-01;1;115857;LUPO S.A.;Diário Oficial do Estado de São Paulo;SP
43.948.405/0001-69;2022-01-01;1;115857;LUPO S.A.;O Imparcial;SP
43.948.405/0001-69;2022-01-01;1;115857;LUPO S.A.;www.ri.lupo.com.br;SP
44.067.725/0001-72;2022-01-01;3;122676;Via Brasil BR 163 Concessionária de Rodovias S.A.;Diário de Cuiabá;MT
44.841.035/0001-29;2022-01-01;2;117087;SAP Securitizadora de Créditos Financeiros S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
44.841.035/0001-29;2022-01-01;2;117087;SAP Securitizadora de Créditos Financeiros S.A.;Jornal Monitor Mercantil;RJ
45.242.914/0001-05;2022-01-01;1;115975;C&A Modas S.A.;https://www.ri.cea.com.br/;SP
45.242.914/0001-05;2022-01-01;1;115975;C&A Modas S.A.;Site sistemas.cvm.gov.br;SP
45.242.914/0001-05;2022-01-01;1;115975;C&A Modas S.A.;Valor Econômico;SP
45.365.558/0001-09;2022-01-01;1;112705;VITTIA FERTILIZANTES E BIOLÓGICOS S.A.;Gazeta de São Paulo;SP
45.453.214/0001-51;2022-01-01;2;112936;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Valor Econômico;SP
45.453.214/0001-51;2022-01-01;2;112936;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Valor Econômico;RJ
45.987.245/0001-92;2022-01-01;1;112162;BAHEMA EDUCAÇÃO S.A.;O Dia;SP
46.119.855/0001-37;2022-01-01;1;112746;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Correio Popular (Campinas);SP
46.119.855/0001-37;2022-01-01;1;112746;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Diário Oficial do Estado de São Paulo;SP
46.119.855/0001-37;2022-01-01;1;112746;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Diário Oficial do Município de Campinas;SP
47.508.411/0001-56;2022-01-01;1;116366;CIA BRASILEIRA DE DISTRIBUICAO;Folha de São Paulo;SP
47.508.411/0001-56;2022-01-01;1;116366;CIA BRASILEIRA DE DISTRIBUICAO;www.gpari.com.br;SP
47.509.120/0001-82;2022-01-01;2;114642;BRADESCO LEASING S.A. ARREND MERCANTIL;Valor Econômico;SP
47.586.663/0001-01;2022-01-01;1;121038;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;Diario Comercial, www.diariocomercial.com.br;RJ
47.960.950/0001-21;2022-01-01;1;116102;MAGAZINE LUIZA S.A.;https://ri.magazineluiza.com.br/;SP
47.960.950/0001-21;2022-01-01;1;116102;MAGAZINE LUIZA S.A.;Sistema Empresas.NET;SP
47.960.950/0001-21;2022-01-01;1;116102;MAGAZINE LUIZA S.A.;Valor Econômico;SP
49.263.189/0001-02;2022-01-01;2;114170;HELBOR EMPREENDIMENTOS S.A.;O Estado de São Paulo;SP
49.263.189/0001-02;2022-01-01;2;114170;HELBOR EMPREENDIMENTOS S.A.;Portal NEO1 - http://www.portalneo1.net;SP
49.263.189/0001-02;2022-01-01;2;114170;HELBOR EMPREENDIMENTOS S.A.;www.ri.helbor.com.br;SP
49.669.856/0001-43;2022-01-01;1;112223;RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.;Valor Econômico;SP
50.564.053/0001-03;2022-01-01;1;112995;BOMBRIL S.A.;Diário do Grande ABC (Região do ABC);SP
50.564.053/0001-03;2022-01-01;1;112995;BOMBRIL S.A.;Diário Oficial do Estado de São Paulo;SP
50.746.577/0001-15;2022-01-01;2;116793;COSAN S.A.;Folha de São Paulo;SP
50.746.577/0001-15;2022-01-01;2;116793;COSAN S.A.;http://www1.folha.uol.com.br/mercado/publicidadelegal/;SP
50.926.955/0001-42;2022-01-01;2;122597;VULCABRAS S.A.;Diário Oficial do Estado de São Paulo;SP
50.926.955/0001-42;2022-01-01;2;122597;VULCABRAS S.A.;https://portal.mzgroup.com;SP
50.926.955/0001-42;2022-01-01;2;122597;VULCABRAS S.A.;Jornal Valor Econômico;SP
50.926.955/0001-42;2022-01-01;2;122597;VULCABRAS S.A.;Site B3 | www.b3.com.br;SP
50.926.955/0001-42;2022-01-01;2;122597;VULCABRAS S.A.;Site CVM | www.cvm.gov.br;SP
50.926.955/0001-42;2022-01-01;2;122597;VULCABRAS S.A.;Site Vulcabras S/A | www.vulcabrasri.com;SP
51.128.999/0001-90;2022-01-01;1;114103;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;http://economia.estadao.com.br/fatos-relevantes;SP
51.128.999/0001-90;2022-01-01;1;114103;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Jornal Diário Comercial;SP
51.128.999/0001-90;2022-01-01;1;114103;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;www.nutriplant.com.br/ri;SP
51.218.147/0001-93;2022-01-01;2;116653;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;www.diariodenoticias.com.br;SP
51.466.860/0001-56;2022-01-01;2;120067;SAO MARTINHO S.A.;https://valor.globo.com/empresas/valor-empresas-360/sao-martinho/;SP
51.466.860/0001-56;2022-01-01;2;120067;SAO MARTINHO S.A.;Valor Econômico;SP
51.466.860/0001-56;2022-01-01;2;120067;SAO MARTINHO S.A.;www.saomartinho.com.br/ri;SP
51.928.174/0001-50;2022-01-01;1;111868;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Diario Oficial do Estado;SP
51.928.174/0001-50;2022-01-01;1;111868;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Valor Econômico;SP
52.123.916/0001-32;2022-01-01;1;116464;DORI ALIMENTOS S.A.;Diário Oficial do Estado de São Paulo;SP
52.123.916/0001-32;2022-01-01;1;116464;DORI ALIMENTOS S.A.;https://www.portalneo1.net/;SP
52.123.916/0001-32;2022-01-01;1;116464;DORI ALIMENTOS S.A.;Valor Econômico;SP
52.123.916/0001-32;2022-01-01;1;116464;DORI ALIMENTOS S.A.;www.ri.dori.com.br;SP
52.548.435/0001-79;2022-01-01;1;116568;JSL S.A.;Diário Oficial do Estado;SP
52.548.435/0001-79;2022-01-01;1;116568;JSL S.A.;http://www.portalneo1.net/;SP
52.548.435/0001-79;2022-01-01;1;116568;JSL S.A.;Valor Econômico;SP
52.548.435/0001-79;2022-01-01;1;116568;JSL S.A.;www.jsl.com.br;SP
53.113.791/0001-22;2022-01-01;1;116667;TOTVS S.A.;https://ri.totvs.com/;SP
53.113.791/0001-22;2022-01-01;1;116667;TOTVS S.A.;Valor Econômico;SP
53.113.791/0001-22;2022-01-01;1;116667;TOTVS S.A.;valor.globo.com/valor-ri/;SP
56.444.250/0001-75;2022-01-01;2;115083;HAUSCENTER SA;Diário de Notícias de São Paulo;SP
56.643.018/0001-66;2022-01-01;2;114184;EUCATEX S.A. INDUSTRIA E COMERCIO;Diario Oficial do Estado de São Paulo;SP
56.643.018/0001-66;2022-01-01;2;114184;EUCATEX S.A. INDUSTRIA E COMERCIO;Valor Econômico;SP
56.643.018/0001-66;2022-01-01;2;114184;EUCATEX S.A. INDUSTRIA E COMERCIO;www.valor.com.br/fatosrelevantes;SP
56.720.428/0001-63;2022-01-01;2;113250;ROMI S.A.;Valor Econômico;SP
56.720.428/0001-63;2022-01-01;2;113250;ROMI S.A.;www.valor.com.br/fatosrelevantes;BR
56.992.423/0001-90;2022-01-01;1;112261;BICICLETAS MONARK S.A.;Jornal O Estado de São Paulo;SP
56.992.423/0001-90;2022-01-01;1;112261;BICICLETAS MONARK S.A.;Site sistemas.cvm.gov.br;SP
56.992.423/0001-90;2022-01-01;1;112261;BICICLETAS MONARK S.A.;Site www.b3.com.br;SP
56.992.423/0001-90;2022-01-01;1;112261;BICICLETAS MONARK S.A.;Site www.estadao.com.br;SP
56.992.423/0001-90;2022-01-01;1;112261;BICICLETAS MONARK S.A.;Site www.monark.com.br;SP
58.119.199/0001-51;2022-01-01;4;116047;ODONTOPREV S.A.;http://www.valor.com.br/valor-ri/fatos-relevantes;SP
58.119.199/0001-51;2022-01-01;4;116047;ODONTOPREV S.A.;Valor Econômico;SP
58.119.199/0001-51;2022-01-01;4;116047;ODONTOPREV S.A.;www.mziq.com;SP
58.119.199/0001-51;2022-01-01;4;116047;ODONTOPREV S.A.;www.odontoprev.com.br/ri;SP
58.430.828/0001-60;2022-01-01;5;120073;Blau Farmacêutica S.A.;Diário Comercial;SP
58.430.828/0001-60;2022-01-01;5;120073;Blau Farmacêutica S.A.;ri.blau.com;SP
59.105.999/0001-86;2022-01-01;1;115765;WHIRLPOOL S.A.;Valor Econômico;SP
59.285.411/0001-13;2022-01-01;3;120526;BCO PAN S.A.;Diário Oficial do Estado;SP
59.285.411/0001-13;2022-01-01;3;120526;BCO PAN S.A.;Valor Econômico;SP
59.285.411/0001-13;2022-01-01;3;120526;BCO PAN S.A.;www.valor.com.br/valor-ri/fatos-relevantes;SP
59.418.806/0001-47;2022-01-01;3;120751;TRACK & FIELD CO S.A.;www.tfco.com.br/ri/;SP
59.717.553/0001-02;2022-01-01;1;116389;MULTILASER INDUSTRIAL S.A.;Valor Econômico;SP
59.789.545/0001-71;2022-01-01;3;122331;POLPAR S.A.;https://estadaori.estadao.com.br/empresa/polpar-sa/;SP
59.789.545/0001-71;2022-01-01;3;122331;POLPAR S.A.;O Estado de São Paulo;SP
59.981.829/0001-65;2022-01-01;2;116831;Rodobens SA;DHoje;SP
59.981.829/0001-65;2022-01-01;2;116831;Rodobens SA;ri.rodobens.com.br;SP
60.398.369/0004-79;2022-01-01;5;122604;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Folha de São Paulo (Edição Nacional);SP
