CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Canal_Divulgacao;Sigla_UF
07.594.978/0001-78;2021-01-01;6;112270;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;https://publicidadelegal.folha.com.br;SP
07.628.528/0001-59;2021-01-01;1;108871;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Diário Oficial do Estado de Sao Paulo;SP
07.628.528/0001-59;2021-01-01;1;108871;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;O Estado de São Paulo;SP
07.636.657/0001-99;2021-01-01;2;110536;Aço Verde do Brasil S.A;Diário Oficial do Estado;MA
07.636.657/0001-99;2021-01-01;2;110536;Aço Verde do Brasil S.A;O Progresso;MA
07.659.538/0001-51;2021-01-01;1;108844;DINAMICA ENERGIA S.A.;Diário Oficial;RJ
07.659.538/0001-51;2021-01-01;1;108844;DINAMICA ENERGIA S.A.;Monitor Mercantil;RJ
07.689.002/0001-89;2021-01-01;1;99536;EMBRAER S.A.;Diário Oficial do Estado de São Paulo;SP
07.689.002/0001-89;2021-01-01;1;99536;EMBRAER S.A.;O Vale;SP
07.689.002/0001-89;2021-01-01;1;99536;EMBRAER S.A.;Portal Valor Econômico, www.valor.com.br/valor-ri/fatos-relevantes;BR
07.689.002/0001-89;2021-01-01;1;99536;EMBRAER S.A.;ri.embraer.com.br;BR
07.689.002/0001-89;2021-01-01;1;99536;EMBRAER S.A.;Valor Econômico;SP
07.704.246/0001-93;2021-01-01;2;110986;Datora Participações e Serviços S.A.;Diário do Comércio de Belo Horizonte;MG
07.704.246/0001-93;2021-01-01;2;110986;Datora Participações e Serviços S.A.;Diário Oficial do Estado de Minas Gerais;MG
07.718.269/0001-57;2021-01-01;1;99942;SPRINGS GLOBAL PARTICIPACOES S.A.;Diário Oficial do Estado de Minas Gerais;MG
07.718.269/0001-57;2021-01-01;1;99942;SPRINGS GLOBAL PARTICIPACOES S.A.;Jornal de Notícias - Montes Claros;MG
07.802.794/0001-56;2021-01-01;2;107974;CONTOUR GLOBAL DO BRASIL PARTICIPAÇÕES S.A.;Diário Oficial do Estado de São Paulo (DOESP);SP
07.802.794/0001-56;2021-01-01;2;107974;CONTOUR GLOBAL DO BRASIL PARTICIPAÇÕES S.A.;Valor Econômico;SP
07.816.890/0001-53;2021-01-01;1;105058;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
07.816.890/0001-53;2021-01-01;1;105058;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Valor Econômico;SP
07.816.890/0001-53;2021-01-01;1;105058;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;valor.globo.com/valor-ri/fatos-relevantes/;SP
07.820.907/0001-46;2021-01-01;3;111804;CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.;Valor Econômico;SP
07.823.262/0001-03;2021-01-01;2;113038;Foz do Rio Claro Energia S.A.;Diário Oficial do Estado de São Paulo (DOESP);SP
07.823.262/0001-03;2021-01-01;2;113038;Foz do Rio Claro Energia S.A.;Jornal Valor Econômico;SP
07.857.093/0001-14;2021-01-01;1;108259;AURA MINERALS INC.;http://auraminerals.com/;SP
07.857.093/0001-14;2021-01-01;1;108259;AURA MINERALS INC.;https://valor.globo.com/valor-ri/;SP
07.857.850/0001-50;2021-01-01;2;114474;GP INVESTMENTS, LTD.;Portal Neo1 (www.portalneo1.net);SP
07.859.510/0001-68;2021-01-01;1;105736;JHSF MALLS S.A.;Diário Oficial do Estado de São Paulo - D.O.E.S.P;SP
07.859.510/0001-68;2021-01-01;1;105736;JHSF MALLS S.A.;O Estado de São Paulo;SP
07.859.510/0001-68;2021-01-01;1;105736;JHSF MALLS S.A.;www.portalneo1.net;SP
07.859.971/0001-30;2021-01-01;2;105745;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Diário Oficial do Estado;RJ
07.859.971/0001-30;2021-01-01;2;105745;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Portal NEO1 (http://www.portalneo1.net/);SP
07.859.971/0001-30;2021-01-01;2;105745;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Valor Econômico;SP
07.882.930/0001-65;2021-01-01;3;113011;Mitre Realty Empreendimentos e Participações S.A.;https :://www jornalodiasp com br;SP
07.882.930/0001-65;2021-01-01;3;113011;Mitre Realty Empreendimentos e Participações S.A.;Jornal o Dia;SP
07.950.674/0001-04;2021-01-01;3;108217;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;Diário Oficial do Estado;RJ
07.950.674/0001-04;2021-01-01;3;108217;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;Monitor Mercantil;RJ
08.065.557/0001-12;2021-01-01;4;109249;TECNISA S.A.;Diário Oficial do Estado;SP
08.065.557/0001-12;2021-01-01;4;109249;TECNISA S.A.;Folha de São Paulo;SP
08.065.557/0001-12;2021-01-01;4;109249;TECNISA S.A.;http://publicidadelegal.folha.uol.com.br/;BR
08.065.557/0001-12;2021-01-01;4;109249;TECNISA S.A.;http://www.ibri.com.br/rede-de-divulgacao;BR
08.070.508/0001-78;2021-01-01;4;111882;RAIZEN ENERGIA S.A.;Diário Comercial;SP
08.070.508/0001-78;2021-01-01;4;111882;RAIZEN ENERGIA S.A.;http://www1.folha.uol.com.br/mercado/publicidadelegal/;SP
08.078.847/0001-09;2021-01-01;2;102725;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Diário Oficial do Estado;SP
08.078.847/0001-09;2021-01-01;2;102725;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;O Estado de São Paulo;SP
08.159.965/0001-33;2021-01-01;1;100075;IGUA SANEAMENTO S.A.;Diário Oficial do Estado de São Paulo;SP
08.159.965/0001-33;2021-01-01;1;100075;IGUA SANEAMENTO S.A.;Portal Neo 1 (www.portalneo1.net);SP
08.159.965/0001-33;2021-01-01;1;100075;IGUA SANEAMENTO S.A.;Site da Companhia (ri.iguasa.com.br);SP
08.159.965/0001-33;2021-01-01;1;100075;IGUA SANEAMENTO S.A.;Site da Companhia (www.iguasaneamento.com.br/ri);SP
08.159.965/0001-33;2021-01-01;1;100075;IGUA SANEAMENTO S.A.;VALOR ECONOMICO;SP
08.170.849/0001-15;2021-01-01;8;112882;DESKTOP S.A.;Portal Neo1 -  https://portal.mzgroup.com/fatos-relevantes/;SP
08.170.849/0001-15;2021-01-01;8;112882;DESKTOP S.A.;Valor Econômico;SP
08.213.823/0001-07;2021-01-01;2;111160;AURA ALMAS MINERAÇÃO S.A.;Diário Oficial do Estado do Tocantins;TO
08.213.823/0001-07;2021-01-01;2;111160;AURA ALMAS MINERAÇÃO S.A.;Folha Capital de Tocantins;TO
08.294.224/0001-65;2021-01-01;2;100021;JHSF PARTICIPACOES S.A.;Diário Oficial do Estado;SP
08.294.224/0001-65;2021-01-01;2;100021;JHSF PARTICIPACOES S.A.;O Estado de São Paulo;SP
08.312.229/0001-73;2021-01-01;2;105890;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Diário Oficial do Estado de São Paulo;SP
08.312.229/0001-73;2021-01-01;2;105890;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Valor Econômico;SP
08.312.229/0001-73;2021-01-01;2;105890;EZ TEC EMPREEND. E PARTICIPACOES S.A.;www.valor.com.br/valor-ri/fatos-relevantes;SP
08.322.396/0001-03;2021-01-01;2;110869;CERRADINHO BIOENERGIA S.A.;Jornal "Valor Econômico";SP
08.322.396/0001-03;2021-01-01;2;110869;CERRADINHO BIOENERGIA S.A.;Jornal "Valor Econômico";SP
08.322.396/0001-03;2021-01-01;2;110869;CERRADINHO BIOENERGIA S.A.;Jornal "Valor Econômico";SP
08.322.396/0001-03;2021-01-01;2;110869;CERRADINHO BIOENERGIA S.A.;Jornal "Valor Econômico";SP
08.322.396/0001-03;2021-01-01;2;110869;CERRADINHO BIOENERGIA S.A.;Jornal "Valor Econômico";SP
08.324.196/0001-81;2021-01-01;5;108274;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Diario Oficial do Estado do RN;RN
08.324.196/0001-81;2021-01-01;5;108274;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Valor Econômico;SP
08.343.492/0001-20;2021-01-01;1;104975;MRV ENGENHARIA E PARTICIPACOES S.A.;Diário Oficial do Estado de Minas Gerais;MG
08.343.492/0001-20;2021-01-01;1;104975;MRV ENGENHARIA E PARTICIPACOES S.A.;Estado de Minas (Belo Horizonte);MG
08.343.492/0001-20;2021-01-01;1;104975;MRV ENGENHARIA E PARTICIPACOES S.A.;www.estadao.com.br;SP
08.364.948/0001-38;2021-01-01;1;106200;ALUPAR INVESTIMENTO S/A;Diário Oficial do Estado de São Paulo;SP
08.364.948/0001-38;2021-01-01;1;106200;ALUPAR INVESTIMENTO S/A;portal de notícias http://www.luzdigi.com.br;SP
08.364.948/0001-38;2021-01-01;1;106200;ALUPAR INVESTIMENTO S/A;Valor Econômico;SP
08.397.078/0001-01;2021-01-01;3;111803;GSH CORP Participações S.A.;Diário Comercial;RJ
08.397.078/0001-01;2021-01-01;3;111803;GSH CORP Participações S.A.;Diário Comercial;RJ
08.397.078/0001-01;2021-01-01;3;111803;GSH CORP Participações S.A.;Diário Comercial;RJ
08.397.078/0001-01;2021-01-01;3;111803;GSH CORP Participações S.A.;Diário Oficial do Estado;RJ
08.397.078/0001-01;2021-01-01;3;111803;GSH CORP Participações S.A.;Diário Oficial do Estado;RJ
08.397.078/0001-01;2021-01-01;3;111803;GSH CORP Participações S.A.;Diário Oficial do Estado;RJ
08.402.943/0001-52;2021-01-01;2;110377;GUARARAPES CONFECCOES S.A.;Diário Oficial do Estado do Rio Grande do Norte;RN
08.402.943/0001-52;2021-01-01;2;110377;GUARARAPES CONFECCOES S.A.;Portal online - "Rede Divulgação" - www.rededivulgacao.com.br;BR
08.402.943/0001-52;2021-01-01;2;110377;GUARARAPES CONFECCOES S.A.;Tribuna do Norte;RN
08.402.943/0001-52;2021-01-01;2;110377;GUARARAPES CONFECCOES S.A.;Valor Econômico;SP
08.424.178/0001-71;2021-01-01;1;105170;TECBLU TECELAGEM BLUMENAU S.A.;Tribuna do Norte;RN
08.439.659/0001-50;2021-01-01;3;106663;CPFL ENERGIAS RENOVÁVEIS S.A.;Portal Valor RI (http://www.valor.com.br/valor-ri);BR
08.439.659/0001-50;2021-01-01;3;106663;CPFL ENERGIAS RENOVÁVEIS S.A.;Valor Econômico;SP
08.467.115/0001-00;2021-01-01;7;111390;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Site de Relações com Investidores da Companhia;RS
08.493.364/0001-62;2021-01-01;1;105558;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;Diário Oficial do Estado;MG
08.493.364/0001-62;2021-01-01;1;105558;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;Jornal da Manhã (Uberaba);MG
08.534.605/0001-74;2021-01-01;2;113055;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;Gazeta de São Paulo;SP
08.560.444/0001-93;2021-01-01;3;112687;CIA CELG DE PARTICIPACOES - CELGPAR;O Hoje;GO
08.574.411/0001-00;2021-01-01;1;105286;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;https://ri.praticabr.com/;MG
08.574.411/0001-00;2021-01-01;1;105286;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;Jornal Uai;MG
08.613.550/0001-98;2021-01-01;3;113528;BRASIL BROKERS PARTICIPACOES S.A.;Diario Oficial do Estado;RJ
08.613.550/0001-98;2021-01-01;3;113528;BRASIL BROKERS PARTICIPACOES S.A.;Valor Econômico;SP
08.764.621/0001-53;2021-01-01;2;106616;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Diário Oficial do Estado;SP
08.764.621/0001-53;2021-01-01;2;106616;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Valor Econômico;SP
08.769.451/0001-08;2021-01-01;2;106105;VIRGO COMPANHIA DE SECURITIZAÇÃO;Diário Oficial do Estado;SP
08.769.451/0001-08;2021-01-01;2;106105;VIRGO COMPANHIA DE SECURITIZAÇÃO;Jornal o Dia SP;SP
08.769.451/0001-08;2021-01-01;2;106105;VIRGO COMPANHIA DE SECURITIZAÇÃO;www.valor.com.br/valor-ri;SP
08.773.135/0001-00;2021-01-01;3;115504;2W Energia S.A.;Valor Econômico;SP
08.773.135/0001-00;2021-01-01;3;115504;2W Energia S.A.;Valor Econômico;SP
08.773.135/0001-00;2021-01-01;3;115504;2W Energia S.A.;Valor Econômico;SP
08.773.191/0001-36;2021-01-01;2;112354;BRASILIANA PARTICIPAÇÕES S/A;Portal Valor RI (http://www.valor.com.br/valor-ri);BR
08.773.191/0001-36;2021-01-01;2;112354;BRASILIANA PARTICIPAÇÕES S/A;Valor Econômico;SP
08.795.211/0001-70;2021-01-01;1;104028;MAESTRO LOCADORA DE VEICULOS S.A.;Diário Oficial do Estado de São Paulo;SP
08.795.211/0001-70;2021-01-01;1;104028;MAESTRO LOCADORA DE VEICULOS S.A.;http://www.valor.com.br/valor-ri;SP
08.795.211/0001-70;2021-01-01;1;104028;MAESTRO LOCADORA DE VEICULOS S.A.;Valor Econômico;SP
08.797.760/0001-83;2021-01-01;2;111737;Cury Construtora e Incorporadora S.A.;Diário Oficial do Estado de Sao Paulo;SP
08.797.760/0001-83;2021-01-01;2;111737;Cury Construtora e Incorporadora S.A.;Valor Econômico;SP
08.801.621/0001-86;2021-01-01;4;111578;SYN PROP & TECH S.A.;http://www.portalneo1.net;SP
08.801.621/0001-86;2021-01-01;4;111578;SYN PROP & TECH S.A.;Jornal Valor Econômico;SP
08.807.432/0001-10;2021-01-01;2;113872;YDUQS PARTICIPACOES S.A.;http://www.rededivulgacao.com.br;SP
08.807.432/0001-10;2021-01-01;2;113872;YDUQS PARTICIPACOES S.A.;http://www.yduqs.com.br;RJ
08.807.432/0001-10;2021-01-01;2;113872;YDUQS PARTICIPACOES S.A.;https://valor.globo.com/valor-ri/;RJ
08.810.422/0001-34;2021-01-01;2;107224;Guararapes Painéis S.A.;Diário Oficial do Estado de Santa Catarina;SC
08.810.422/0001-34;2021-01-01;2;107224;Guararapes Painéis S.A.;Jornal Extra;SC
08.810.422/0001-34;2021-01-01;2;107224;Guararapes Painéis S.A.;ri.guararapes.com.br;SC
08.811.643/0001-27;2021-01-01;1;105036;TRISUL S.A.;Diário Oficial;SP
08.811.643/0001-27;2021-01-01;1;105036;TRISUL S.A.;O Estado de São Paulo;SP
08.811.643/0001-27;2021-01-01;1;105036;TRISUL S.A.;Portal NEO1: http://www.portalneo1.net;SP
08.822.767/0001-08;2021-01-01;1;103232;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;Diario Oficial do Estado;MG
08.822.767/0001-08;2021-01-01;1;103232;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;Hoje em Dia (Belo Horizonte);MG
08.822.767/0001-08;2021-01-01;1;103232;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;http://publicidadelegal.folha.uol.com.br/;SP
08.827.501/0001-58;2021-01-01;1;104664;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Diário Comercial;SP
08.827.501/0001-58;2021-01-01;1;104664;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Diário Oficial do Estado de Sao Paulo;SP
08.827.501/0001-58;2021-01-01;1;104664;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;https://www.portalneo1.net/fatosrelevantes/;SP
08.827.501/0001-58;2021-01-01;1;104664;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;https://www.rededivulgacao.com.br/noticias-corporativas/;SP
08.873.873/0001-10;2021-01-01;2;112473;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;Diário de Notícias;SP
08.902.291/0001-15;2021-01-01;3;105976;CSN MINERAÇÃO S.A.;Diário Oficial do Estado de Minas Gerais;MG
08.902.291/0001-15;2021-01-01;3;105976;CSN MINERAÇÃO S.A.;Folha de São Paulo - Edição Regional/MG;MG
08.902.291/0001-15;2021-01-01;3;105976;CSN MINERAÇÃO S.A.;http://publicidadelegal.folha.uol.com.br;MG
08.926.302/0001-05;2021-01-01;2;103788;DOMMO ENERGIA S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
08.926.302/0001-05;2021-01-01;2;103788;DOMMO ENERGIA S.A.;Monitor Mercantil;RJ
08.926.302/0001-05;2021-01-01;2;103788;DOMMO ENERGIA S.A.;www.portalneo1.net;SP
08.935.054/0001-50;2021-01-01;2;110405;MULTINER S/A;Diário Oficial do Estado de São Paulo;SP
08.935.054/0001-50;2021-01-01;2;110405;MULTINER S/A;Gazeta de São Paulo;SP
08.937.002/0001-13;2021-01-01;1;103274;VISION SECURITIZADORA S.A.;Data Mercantil;SP
08.937.002/0001-13;2021-01-01;1;103274;VISION SECURITIZADORA S.A.;Diário Oficial do Estado;SP
09.041.168/0001-10;2021-01-01;1;100455;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Diario Oficial do Estado;MG
09.041.168/0001-10;2021-01-01;1;100455;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Estado de Minas (Belo Horizonte);MG
09.041.168/0001-10;2021-01-01;1;100455;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Portal Online - Neo1;SP
09.042.817/0001-05;2021-01-01;3;111255;BEMOBI MOBILE TECH S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
09.042.817/0001-05;2021-01-01;3;111255;BEMOBI MOBILE TECH S.A.;Monitor Mercantil;RJ
09.053.134/0001-45;2021-01-01;1;103171;Elfa Medicamentos S.A.;Diário Oficial da União;DF
09.053.134/0001-45;2021-01-01;1;103171;Elfa Medicamentos S.A.;Jornal de Brasília;DF
09.054.385/0001-44;2021-01-01;1;103260;INBRANDS S.A.;Diário de Notícias de São Paulo;SP
09.054.385/0001-44;2021-01-01;1;103260;INBRANDS S.A.;Diário Oficial do Estado de São Paulo;SP
09.054.385/0001-44;2021-01-01;1;103260;INBRANDS S.A.;www.cvm.com.br;RJ
09.054.385/0001-44;2021-01-01;1;103260;INBRANDS S.A.;www.diariodenoticias.com.br/publicidade-legal;SP
09.054.385/0001-44;2021-01-01;1;103260;INBRANDS S.A.;www.inbrands.com.br;SP
09.074.183/0001-64;2021-01-01;1;99700;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;Diario Oficial do Estado;SP
09.083.175/0001-84;2021-01-01;3;108852;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;Diario Oficial do Estado;RJ
09.083.175/0001-84;2021-01-01;3;108852;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;O Dia;RJ
09.095.183/0001-40;2021-01-01;3;111659;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;A União;PB
09.095.183/0001-40;2021-01-01;3;111659;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;https://ri.energisa.com.br/;MG
09.095.183/0001-40;2021-01-01;3;111659;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;https://www.rad.cvm.gov.br/ENET/frmConsultaExternaCVM.aspx;RJ
09.112.685/0001-32;2021-01-01;3;112703;OSX BRASIL S.A.;Monitor Mercantil;RJ
09.114.805/0001-30;2021-01-01;2;109527;Oceanpact Serviços Maritimos S.A.;https://www.portalneo1.net/;SP
09.114.805/0001-30;2021-01-01;2;109527;Oceanpact Serviços Maritimos S.A.;Monitor Mercantil;RJ
09.116.278/0001-01;2021-01-01;1;104964;CONPEL CIA NORDESTINA PAPEL - Em Recuperação Judicial;A União;PB
09.116.278/0001-01;2021-01-01;1;104964;CONPEL CIA NORDESTINA PAPEL - Em Recuperação Judicial;Diário Oficial da União;PB
09.146.451/0001-06;2021-01-01;4;115696;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Diário Oficial do Estado de São Paulo;SP
09.146.451/0001-06;2021-01-01;4;115696;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Gazeta de São Paulo;SP
09.149.503/0001-06;2021-01-01;3;112791;OMEGA GERAÇÃO S.A.;Diário do Comércio (Belo Horizonte);MG
09.149.503/0001-06;2021-01-01;3;112791;OMEGA GERAÇÃO S.A.;Diario Oficial do Estado;MG
09.149.503/0001-06;2021-01-01;3;112791;OMEGA GERAÇÃO S.A.;www.portalneo1.net;SP
09.229.201/0001-30;2021-01-01;3;112237;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Data Mercantil;SP
09.257.877/0001-37;2021-01-01;1;100285;FERROVIA NORTE SUL S/A;Diário Oficial do Estado do Maranhão;MA
09.257.877/0001-37;2021-01-01;1;100285;FERROVIA NORTE SUL S/A;O Imparcial;MA
09.267.996/0001-70;2021-01-01;2;106359;Yuny Incorporadora Holding S.A.;Diário Oficial do Estado;SP
09.267.996/0001-70;2021-01-01;2;106359;Yuny Incorporadora Holding S.A.;https://www.portalneo1.net/;SP
09.267.996/0001-70;2021-01-01;2;106359;Yuny Incorporadora Holding S.A.;ri.yuny.com.br;SP
09.267.996/0001-70;2021-01-01;2;106359;Yuny Incorporadora Holding S.A.;Valor Econômico;SP
09.288.252/0001-32;2021-01-01;1;105412;ANIMA HOLDING S.A.;Diario Oficial do Estado;SP
09.288.252/0001-32;2021-01-01;1;105412;ANIMA HOLDING S.A.;Valor Econômico;SP
09.295.063/0001-97;2021-01-01;2;106968;TECHNOS S.A.;Portal de Notícia Online - Jornal Monitor Mercantil (apenas para fato relevante);RJ
09.304.427/0001-58;2021-01-01;1;102410;HABITASEC SECURITIZADORA SA;Diário Oficial;SP
09.304.427/0001-58;2021-01-01;1;102410;HABITASEC SECURITIZADORA SA;O Estado de São Paulo;SP
09.305.994/0001-29;2021-01-01;1;105945;AZUL S.A.;Diário Comercial;SP
09.305.994/0001-29;2021-01-01;1;105945;AZUL S.A.;Diário Oficial do Estado de Sao Paulo;SP
09.305.994/0001-29;2021-01-01;1;105945;AZUL S.A.;www.voeazul.com.br/ri;SP
09.313.969/0001-97;2021-01-01;3;102710;AUTOPISTA LITORAL SUL;Jornal Tribuna do Paraná;PR
09.324.949/0001-11;2021-01-01;2;102676;AUTOPISTA FLUMINENSE SA;Diário Oficial do Estado;RJ
09.324.949/0001-11;2021-01-01;2;102676;AUTOPISTA FLUMINENSE SA;Monitor Mercantil;RJ
09.325.109/0001-73;2021-01-01;2;104024;AUTOPISTA PLANALTO SUL SA;Diário Oficial;PR
09.325.109/0001-73;2021-01-01;2;104024;AUTOPISTA PLANALTO SUL SA;Tribuna do Paraná;PR
09.326.342/0001-70;2021-01-01;4;118312;AUTOPISTA FERNÃO DIAS SA;Diário do Comércio de Minas Gerais;MG
09.336.431/0001-06;2021-01-01;2;102699;AUTOPISTA REGIS BITTENCOURT SA;Diário do Comércio e Indústria do Estado de São Paulo;SP
09.336.431/0001-06;2021-01-01;2;102699;AUTOPISTA REGIS BITTENCOURT SA;Diário Oficial Empresarial de São Paulo;SP
09.346.601/0001-25;2021-01-01;3;112277;B3 S.A. - BRASIL, BOLSA, BALCÃO;http://www.valor.com.br/ri;BR
09.346.601/0001-25;2021-01-01;3;112277;B3 S.A. - BRASIL, BOLSA, BALCÃO;Valor Econômico;SP
09.347.516/0001-81;2021-01-01;7;112392;ELETROMIDIA S.A.;Jornal Gazeta de São Paulo;SP
09.359.927/0001-97;2021-01-01;2;110864;ASA BRANCA HOLDING S.A.;Valor Econômico;SP
09.359.927/0001-97;2021-01-01;2;110864;ASA BRANCA HOLDING S.A.;Valor Econômico;SP
09.391.823/0001-60;2021-01-01;4;108644;SANTO ANTONIO ENERGIA S.A.;http://www.portalneo1.net/;SP
09.391.823/0001-60;2021-01-01;4;108644;SANTO ANTONIO ENERGIA S.A.;Jornal o Dia SP;SP
09.391.823/0001-60;2021-01-01;4;108644;SANTO ANTONIO ENERGIA S.A.;www.santoantonioenergia.com.br/ri;SP
09.414.761/0001-64;2021-01-01;3;113543;K-INFRA RODOVIA DO AÇO S.A.;Diário do Acionista;RJ
09.414.761/0001-64;2021-01-01;3;113543;K-INFRA RODOVIA DO AÇO S.A.;Diario Oficial do Estado;RJ
09.527.023/0001-23;2021-01-01;2;108947;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Diário Oficial do Estado de Sao Paulo;SP
09.527.023/0001-23;2021-01-01;2;108947;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Jornal "O Dia";SP
09.527.023/0001-23;2021-01-01;2;108947;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;portalneo1.net;SP
09.527.023/0001-23;2021-01-01;2;108947;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;ri.esgparticipacoes.com;SP
09.538.973/0001-53;2021-01-01;4;111289;PDG COMPANHIA SECURITIZADORA;Diario Oficial do Estado;SP
09.538.973/0001-53;2021-01-01;4;111289;PDG COMPANHIA SECURITIZADORA;Valor Econômico;SP
09.584.854/0001-37;2021-01-01;3;118543;MANAUS TRANSMISSORA DE ENERGIA S.A;Diário Oficial da União;BR
09.584.854/0001-37;2021-01-01;3;118543;MANAUS TRANSMISSORA DE ENERGIA S.A;Valor Econômico;RJ
09.611.768/0001-76;2021-01-01;3;115519;INTER CONSTRUTORA E INCORPORADORA S.A.;Tribuna de Minas (Juiz de Fora);MG
09.625.321/0001-56;2021-01-01;3;118561;Norte Brasil Transmissora de Energia S.A.;Diário Oficial da União;BR
09.625.321/0001-56;2021-01-01;3;118561;Norte Brasil Transmissora de Energia S.A.;https://valor.globo.com/valor-ri/fatos-relevantes/;BR
09.625.321/0001-56;2021-01-01;3;118561;Norte Brasil Transmissora de Energia S.A.;Valor Econômico;RJ
09.813.204/0001-16;2021-01-01;2;104104;W2W E-COMMERCE DE VINHOS S.A.;A Gazeta;ES
09.813.204/0001-16;2021-01-01;2;104104;W2W E-COMMERCE DE VINHOS S.A.;Diário Oficial do Espírito Santo;ES
10.139.870/0001-08;2021-01-01;3;106814;NEOGRID PARTICIPAÇÕES S.A.;Diário Oficial do Estado de Santa Catarina;SC
10.139.870/0001-08;2021-01-01;3;106814;NEOGRID PARTICIPAÇÕES S.A.;Jornal A Notícia;SC
10.215.988/0001-60;2021-01-01;2;112158;CIA LOCAÇÃO DAS AMÉRICAS;Hoje em Dia;MG
10.234.027/0001-00;2021-01-01;1;102377;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;Diário Oficial do Estado do Rio de Janeiro;RJ
10.234.027/0001-00;2021-01-01;1;102377;LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A;Valor Econômico;RJ
10.240.186/0001-00;2021-01-01;1;102375;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;Diário Oficial do Estado do Rio de Janeiro - DOERJ;RJ
10.240.186/0001-00;2021-01-01;1;102375;LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A;Valor Econômico;RJ
10.285.590/0001-08;2021-01-01;2;112334;GRUPO DE MODA SOMA S.A.;Diário Comercial;RJ
10.285.590/0001-08;2021-01-01;2;112334;GRUPO DE MODA SOMA S.A.;Diário Comercial;RJ
10.285.590/0001-08;2021-01-01;2;112334;GRUPO DE MODA SOMA S.A.;Portal NEO1 - https://www.portalneo1.net/;RJ
10.285.590/0001-08;2021-01-01;2;112334;GRUPO DE MODA SOMA S.A.;Portal NEO1 - https://www.portalneo1.net/;RJ
