CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;Caixa_Postal;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
15.073.274/0001-88;2021-01-01;1;106214;PPLA PARTICIPATIONS LTD.;Endereço no Exterior;Clarendon House;2 Church Street;HM 11;;;Bermudas;04538133;;;021;32629600;;021;32628600;ri@pplaparticipations.com
15.073.274/0001-88;2021-01-01;1;106214;PPLA PARTICIPATIONS LTD.;Endereço para Correspondência;Praia de Botafogo, 501;5º e 6º andares;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;;021;32629600;;021;32628600;ri@pplaparticipations.com
15.090.690/0001-94;2021-01-01;2;112574;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;Endereço da Sede;Rua Bandeirante;;Jundiaí;Anápolis;GO;Brasil;75113135;;;11;37872683;;;;invest@ecorodovias.com.br
15.090.690/0001-94;2021-01-01;2;112574;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;Endereço para Correspondência;Rua Bandeirante Sebastião Marinho nº 144;;Jundiaí;Anápolis;GO;Brasil;75113135;;;11;37872683;;11;37872683;invest@ecorodovias.com.br
15.101.405/0001-93;2021-01-01;1;99831;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;Endereço da Sede;AVENIDA TANCREDO NEVES, 2359;SALA 716;CAMINHO DAS ÀRVORES;Salvador;BA;Brasil;41820020;;;71;21374606;;;;RODRIGO@CRCI.COM.BR
15.101.405/0001-93;2021-01-01;1;99831;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;Endereço para Correspondência;AVENIDA TANCREDO NEVES, 2539;SALA 1205;CAMINHO DAS ÀRVORES;Salvador;BA;Brasil;41820021;;;71;21374606;;;;RODRIGO@CRCI.COM.BR
15.115.504/0001-24;2021-01-01;1;100846;TRONOX PIGMENTOS DO BRASIL S.A.;Endereço da Sede;RODOVIA BA 099 KM 20;CENTRO;ABRANTES;Camaçari;BA;Brasil;42840000;;;71;36349275;;71;36349080;Viktor.Veras@tronox.com
15.115.504/0001-24;2021-01-01;1;100846;TRONOX PIGMENTOS DO BRASIL S.A.;Endereço para Correspondência;RODOVIA BA 099 KM 20;CENTRO;ABRANTES;Camaçari;BA;Brasil;42840000;;;71;36349275;;71;36349080;Viktor.Veras@tronox.com
15.124.464/0001-87;2021-01-01;1;113588;BANCO ECONOMICO SA - EM LIQUIDAÇÃO EXTRAJUDICIAL;Endereço da Sede;Rua da Argentina, 01, Edifício Argentina, 1º andar;;Comércio;Salvador;BA;Brasil;40015130;;;71;32541207;;;;pegorini@economico.com.br
15.124.464/0001-87;2021-01-01;1;113588;BANCO ECONOMICO SA - EM LIQUIDAÇÃO EXTRAJUDICIAL;Endereço para Correspondência;Rua da Argentina, 01, Edifício Argentina, 1º andar;;Comércio;Salvador;BA;Brasil;40015130;;;71;32541207;;;;pegorini@economico.com.br
15.139.629/0001-94;2021-01-01;5;108281;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Endereço da Sede;Avenida Edgard Santos;N° 300;Narandiba;Salvador;BA;Brasil;41181900;;;21;32359800;;21;32359876;ri@neoenergia.com
15.139.629/0001-94;2021-01-01;5;108281;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Endereço para Correspondência;Praia do Flamengo, 78;10º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210030;;;21;32359828;;21;32359876;ri@neoenergia.com
15.141.799/0001-03;2021-01-01;2;111023;CIA FERRO LIGAS DA BAHIA - FERBASA;Endereço da Sede;Estrada de Santiago, s/n,;Sede;Santiago;Pojuca;BA;Brasil;48120000;;;71;36458706;;71;36451317;dri@ferbasa.com.br
15.141.799/0001-03;2021-01-01;2;111023;CIA FERRO LIGAS DA BAHIA - FERBASA;Endereço para Correspondência;Rua Ewerton Visco, 290, Ed. Boulevard Side Empresarial;25 andar;Caminho das Árvores;Salvador;BA;Brasil;41820022;;;71;34043000;;71;34043190;dri@ferbasa.com.br
15.144.017/0001-90;2021-01-01;4;111264;CIA SEGUROS ALIANCA DA BAHIA;Endereço da Sede;Rua Pinto Martins;11;Comércio;Salvador;BA;Brasil;40015020;;;71;36161013;;71;36161016;aliancadiretoria@alba.com.br
15.144.017/0001-90;2021-01-01;4;111264;CIA SEGUROS ALIANCA DA BAHIA;Endereço para Correspondência;Rua Pinto Martins;11;Comércio;Salvador;BA;Brasil;40015020;;;71;36161013;;71;36161016;aliancadiretoria@alba.com.br
15.377.572/0001-61;2021-01-01;2;108699;NASA SECURITIZADORA S.A.;Endereço da Sede;Avenida Isaac Povoas, 1177;Sala 1101;Centro;Cuiabá;MT;Brasil;78045440;;;65;36240148;;65;30232945;alexandro@nasasec.com.br
15.377.572/0001-61;2021-01-01;2;108699;NASA SECURITIZADORA S.A.;Endereço para Correspondência;Avenida Isaac Povoas, 1177;Sala 1101;Centro;Cuiabá;MT;Brasil;78045440;;;65;36240148;;65;30232945;alexandro@nasasec.com.br
15.413.826/0001-50;2021-01-01;3;111658;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Endereço da Sede;Avenida Gury Marques, 8000;Bloco 1;Santa Felicidade;Campo Grande;MS;Brasil;79072900;;;67;33984906;;67;33984366;ri@energisa.com.br
15.413.826/0001-50;2021-01-01;3;111658;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Endereço para Correspondência;Praça Rui Barbosa;N° 80;Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
15.484.093/0001-44;2021-01-01;2;112476;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;Endereço da Sede;Avenida Coronel Manoel Nunes, s/nº, BR101 Km 262;N/A;Laranjeiras Velha;Serra;ES;Brasil;29160000;;;27;32024000;;27;32024000;invest@ecorodovias.com.br
15.484.093/0001-44;2021-01-01;2;112476;ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.;Endereço para Correspondência;Avenida Coronel Manoel Nunes, BR101 Km 264;s/n;Laranjeiras Velha;Serra;ES;Brasil;29160000;;;27;37024000;;27;37024000;invest@ecorodovias.com.br
15.494.541/0001-90;2021-01-01;1;105319;SALUS INFRAESTRUTURA PORTUARIA SA;Endereço da Sede;Avenida Brigadeiro Faria Lima, 4440;11º andar, parte;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;11;31272700;;11;31272708;ri@rbcapital.com
15.494.541/0001-90;2021-01-01;1;105319;SALUS INFRAESTRUTURA PORTUARIA SA;Endereço para Correspondência;Avenida Brigadeiro Faria Lima, 4440;11º andar, parte;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;11;31272700;;11;31272708;ri@rbcapital.com
15.527.906/0001-36;2021-01-01;1;102423;BIOSEV S.A.;Endereço da Sede;Avenida Brigadeiro Faria Lima, nº 1.355;11º andar;Jardim Paulistano;São Paulo;SP;Brasil;01452919;;;011;30925200;;011;30925341;ri@biosev.com
15.527.906/0001-36;2021-01-01;1;102423;BIOSEV S.A.;Endereço para Correspondência;Avenida Brigadeiro Faria Lima, nº 1.355;11º andar;Jardim Paulistano;São Paulo;SP;Brasil;01452919;;;011;30925200;;011;30925341;ri@biosev.com
15.578.569/0001-06;2021-01-01;3;105991;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;Endereço da Sede;Rodovia Hélio Smidt, Aeroporto Internacional de São Paulo;s/nº;Cumbica;Guarulhos;SP;Brasil;07190100;;;011;24456999;;011;24456999;dri@gru.com.br
15.578.569/0001-06;2021-01-01;3;105991;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;Endereço para Correspondência;Rodovia Hélio Smidt, Aeroporto Internacional de São Paulo;s/nº;Cumbica;Guarulhos;SP;Brasil;07190100;;;011;24456999;;011;24456999;dri@gru.com.br
15.675.715/0001-11;2021-01-01;1;121047;Housi S.A.;Endereço da Sede;Rua Haddock Lobo, 347;7º andar;Cerqueira César;São Paulo;SP;Brasil;04547004;;;11;35884700;;;;investidores@housi.com.br
15.675.715/0001-11;2021-01-01;1;121047;Housi S.A.;Endereço para Correspondência;Rua Haddock Lobo, 347;7º andar;Cerqueira César;São Paulo;SP;Brasil;04547004;;;11;35884700;;;;investidores@housi.com.br
15.688.041/0001-90;2021-01-01;1;102355;MBK SECURITIZADORA SA;Endereço da Sede;Avenida do Contorno 6594;17o Andar Sl 1620A;Savassi;Belo Horizonte;MG;Brasil;30110044;;;31;35553378;;31;35553376;marcus.bitar@mbkinvest.com.br
15.688.041/0001-90;2021-01-01;1;102355;MBK SECURITIZADORA SA;Endereço para Correspondência;Avenida do Contorno 6594;17o Andar Sl 1620A;Savassi;Belo Horizonte;MG;Brasil;30110044;;;31;35553378;;31;35553376;marcus.bitar@mbkinvest.com.br
16.233.389/0001-55;2021-01-01;3;111496;Lojas Le Biscuit S.A.;Endereço da Sede;Rua Juracy Magalhães, nº 487;Sala A;Ponto Central;Feira de Santana;BA;Brasil;44075115;;;71;32768000;;;;ri@lebiscuit.com.br
16.233.389/0001-55;2021-01-01;3;111496;Lojas Le Biscuit S.A.;Endereço para Correspondência;Rua Juracy Magalhães, nº 487;Sala A;Ponto Central;Feira de Santana;BA;Brasil;44075115;;;71;32768000;;;;ri@lebiscuit.com.br
16.234.171/0001-15;2021-01-01;1;104935;METANOR SA METANOL DO NE;Endereço da Sede;Rua Eteno, 1242;Pólo Petroquímico;COPEC;Camaçari;BA;Brasil;42810000;;;71;36329325;;71;36329279;emilio@copenor.com.br
16.234.171/0001-15;2021-01-01;1;104935;METANOR SA METANOL DO NE;Endereço para Correspondência;Rua Eteno, 1242;Pólo Petroquímico;COPEC;Camaçari;BA;Brasil;42816200;;;71;36329325;;71;36329279;emilio@copenor.com.br
16.404.287/0001-55;2021-01-01;4;111686;SUZANO S.A.;Endereço da Sede;Av. Professor Magalhães Neto,1752 - 10º andar;Salas 1009/1010/1011;Pituba;Salvador;BA;Brasil;41810012;;;11;35039330;;11;35039046;camila.nogueira@suzano.com.br
16.404.287/0001-55;2021-01-01;4;111686;SUZANO S.A.;Endereço para Correspondência;Av. Brigadeiro Faria Lima, 1355;7º andar;Pinheiros;São Paulo;SP;Brasil;01452919;;;11;35039330;;11;35039046;camila.nogueira@suzano.com.br
16.590.234/0001-76;2021-01-01;4;112410;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Endereço da Sede;Rua Fernandes Tourinho n° 147;sala 402;Bairro Savassi;Belo Horizonte;MG;Brasil;30112000;;;31;21211000;;11;38478971;ri@arezzo.com.br
16.590.234/0001-76;2021-01-01;4;112410;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Endereço para Correspondência;Avenida Engenheiro Luiz Carlos Berrini, 105;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04571010;;;11;21324300;;11;38478971;ri@arezzo.com.br
16.614.075/0001-00;2021-01-01;2;109306;DIRECIONAL ENGENHARIA S.A.;Endereço da Sede;Rua dos Otoni, 177;177;Santa Efigênia;Belo Horizonte;MG;Brasil;30150270;;;5531;34315509;;5531;34315509;ri@direcional.com.br
16.614.075/0001-00;2021-01-01;2;109306;DIRECIONAL ENGENHARIA S.A.;Endereço para Correspondência;Rua dos Otoni, 177;177;Santa Efigênia;Belo Horizonte;MG;Brasil;30150270;;;5531;34315509;;5531;34315509;ri@direcional.com.br
16.670.085/0001-55;2021-01-01;4;112183;LOCALIZA RENT A CAR S.A.;Endereço da Sede;Avenida Bernardo de Vasconcelos;377;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;;31;32479460;;31;32477755;mercado.capitais@localiza.com
16.670.085/0001-55;2021-01-01;4;112183;LOCALIZA RENT A CAR S.A.;Endereço para Correspondência;Avenida Bernardo de Vasconcelos;377;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;;31;32479460;;31;32477755;mercado.capitais@localiza.com
16.676.520/0001-59;2021-01-01;4;109477;HOSPITAL MATER DEI S.A.;Endereço da Sede;Rua Mato Grosso;nº 1100;Santo Agostinho;Belo Horizonte;MG;Brasil;30190081;;;31;33399597;;;;rafael.cordeiro@materdei.com.br
16.676.520/0001-59;2021-01-01;4;109477;HOSPITAL MATER DEI S.A.;Endereço para Correspondência;Rua Mato Grosso;nº 1100;Santo Agostinho;Belo Horizonte;MG;Brasil;30190081;;;31;33399597;;;;rafael.cordeiro@materdei.com.br
16.811.931/0001-00;2021-01-01;2;106419;ALPHAVILLE S.A.;Endereço da Sede;Avenida Doutora Ruth Cardoso, 8501;4º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;;11;30305114;;;;ri@alphaville.com.br
16.811.931/0001-00;2021-01-01;2;106419;ALPHAVILLE S.A.;Endereço para Correspondência;Avenida Doutora Ruth Cardoso, 8501;4º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;;11;30305114;;;;ri@alphaville.com.br
16.922.038/0001-51;2021-01-01;6;112303;ENJOEI S.A.;Endereço da Sede;Alameda Rio Negro, nº 503, Cj. 2301;23º Andar;Alphaville;Barueri;SP;Brasil;06454000;;;11;31974884;;11;31974884;ri@enjoei.com.br
16.922.038/0001-51;2021-01-01;6;112303;ENJOEI S.A.;Endereço para Correspondência;Alameda Rio Negro, nº 503, Cj. 2301;23º Andar;Alphaville;Barueri;SP;Brasil;06454000;;;11;31974884;;11;31974884;ri@enjoei.com.br
17.155.730/0001-64;2021-01-01;1;103779;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Endereço da Sede;Avenida Barbacena, 1200;5º / B1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;031;35065024;;031;35065026;ri@cemig.com.br
17.155.730/0001-64;2021-01-01;1;103779;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Endereço para Correspondência;Avenida Barbacena, 1200;18º Andar/B1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;031;35065024;;031;35065026;ri@cemig.com.br
17.157.777/0001-67;2021-01-01;2;110460;BANCO NACIONAL S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;Endereço da Sede;Avenida Rio Branco, nº 115;20º andar - salas 20;Centro;Rio de Janeiro;RJ;Brasil;20040004;;;21;39832162;;;;bnsa@bnsa.com.br
17.157.777/0001-67;2021-01-01;2;110460;BANCO NACIONAL S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;Endereço para Correspondência;Avenida Rio Branco, nº 115 - 20º andar - salas 2031/2033/203;2º andar - parte;Centro;Rio de Janeiro;RJ;Brasil;20040004;;;19;2162;;;;bnsa@bnsa.com.br
17.159.005/0001-64;2021-01-01;3;105937;FIACAO TEC SAO JOSE S.A.;Endereço da Sede;RUA JOSÉ PRENASSI;Nº 04;IBIAPABA;Barbacena;MG;Brasil;36200026;;;0031;33186059;;0031;33186059;saojose@gmail.com
17.159.005/0001-64;2021-01-01;3;105937;FIACAO TEC SAO JOSE S.A.;Endereço para Correspondência;Rua Pampulha, 141;0;Imbiribeira;Recife;PE;Brasil;51200090;;;081;31321534;;081;31321534;tecelsaojosenordeste@gmail.com
17.159.229/0001-76;2021-01-01;2;108296;LABORATÓRIO TEUTO BRASILEIRO S.A.;Endereço da Sede;VP 7D, Módulo 11 Quadra 13;;Distrito Industrial;Anápolis;GO;Brasil;75132901;;;62;33102017;;;;ri@teuto.com.br
17.159.229/0001-76;2021-01-01;2;108296;LABORATÓRIO TEUTO BRASILEIRO S.A.;Endereço para Correspondência;VP 7D, Módulo 11 Quadra 13;;Distrito Industrial;Anápolis;GO;Brasil;75132901;;;62;33102017;;;;ri@teuto.com.br
17.161.241/0001-15;2021-01-01;1;100207;MINASMAQUINAS S.A.;Endereço da Sede;BR 381 - ROD. FERNÃO DIAS, KM 2, Nº 2211;;BANDEIRANTES;Belo Horizonte;MG;Brasil;32240090;;;031;33691700;;031;33691750;diretoria@terra.com.br
17.161.241/0001-15;2021-01-01;1;100207;MINASMAQUINAS S.A.;Endereço para Correspondência;BR 381 - ROD. FERNÃO DIAS, KM 2, Nº 2211;;BANDEIRANTES;Contagem;MG;Brasil;32240090;;;031;33691700;;31;33691750;ri@minasmaquinas.com.br
17.162.082/0001-73;2021-01-01;1;110876;MENDES JUNIOR ENGENHARIA S.A.;Endereço da Sede;Avenida João Pinheiro, 39;15º andar / Sala 153;Boa Viagem;Belo Horizonte;MG;Brasil;30130183;;;31;21219920;;31;32242695;mendesjunior@mendesjuniorengenharia.com.br
17.162.082/0001-73;2021-01-01;1;110876;MENDES JUNIOR ENGENHARIA S.A.;Endereço para Correspondência;Avenida João Pinheiro, 39;15º andar / Sala 153;Boa Viagem;Belo Horizonte;MG;Brasil;30130183;;;31;21219920;;31;32242695;mendesjunior@mendesjuniorengenharia.com.br
17.167.396/0001-69;2021-01-01;2;111766;ALFA HOLDINGS S.A.;Endereço da Sede;Alameda Santos, 466;2° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755493;;11;31755026;marco.aurelio@bancoalfa.com.br
17.167.396/0001-69;2021-01-01;2;111766;ALFA HOLDINGS S.A.;Endereço para Correspondência;Alameda Santos, 466;2° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755493;;11;31755026;marco.aurelio@bancoalfa.com.br
17.167.412/0001-13;2021-01-01;2;111765;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;Endereço da Sede;Alameda Santos, 466;4° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755000;;11;31755270;dri@bancoalfa.com.br
17.167.412/0001-13;2021-01-01;2;111765;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;Endereço para Correspondência;Alameda Santos, 466;4° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755000;;11;31755270;dri@bancoalfa.com.br
17.184.037/0001-10;2021-01-01;4;111954;BCO MERCANTIL DO BRASIL S.A.;Endereço da Sede;Rua Rio de Janeiro 654;6º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;;31;30576858;;;;relacoescominvestidores@mercantil.com.br
17.184.037/0001-10;2021-01-01;4;111954;BCO MERCANTIL DO BRASIL S.A.;Endereço para Correspondência;Rua Rio de Janeiro 654;6º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;;31;30576858;;;;relacoescominvestidores@mercantil.com.br
17.193.806/0001-46;2021-01-01;2;111764;CONSORCIO ALFA DE ADMINISTRACAO S.A.;Endereço da Sede;Alameda Santos, 466;2° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755493;;11;31755026;marco.aurelio@bancoalfa.com.br
17.193.806/0001-46;2021-01-01;2;111764;CONSORCIO ALFA DE ADMINISTRACAO S.A.;Endereço para Correspondência;Alameda Santos, 466;2° andar;Cerqueira Cesar;São Paulo;SP;Brasil;01418000;;;11;31755493;;11;31755026;marco.aurelio@bancoalfa.com.br
17.234.244/0001-31;2021-01-01;3;113730;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;Endereço da Sede;AV FRANCISCO SÁ, 4829;Parte;ALVARO WEYNE;Fortaleza;CE;Brasil;60335195;;;85;40082585;;;;dri.cvm-tlsa@tlsa.com.br
17.234.244/0001-31;2021-01-01;3;113730;FTL - FERROVIA TRANSNORDESTINA LOGÍSTICA S.A.;Endereço para Correspondência;AV FRANCISCO SÁ, 4829;Parte;ALVARO WEYNE;Fortaleza;CE;Brasil;60335195;;;85;40082585;;;;dri.cvm-tlsa@tlsa.com.br
17.245.234/0001-00;2021-01-01;1;104197;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Endereço da Sede;Rua Paraíba, 330;8º Andar;Funcionários;Belo Horizonte;MG;Brasil;30130917;;;31;32355224;;31;32355033;ri@cedro.ind.br
17.245.234/0001-00;2021-01-01;1;104197;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Endereço para Correspondência;Rua Paraíba, 330;8º Andar;Funcionários;Belo Horizonte;MG;Brasil;30130917;;;31;32355224;;31;32355033;ri@cedro.ind.br
17.281.106/0001-03;2021-01-01;3;108451;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Endereço da Sede;Rua Mar de Espanha;525;Bairro Santo Antonio;Belo Horizonte;MG;Brasil;30330900;;;031;32502015;;031;32501604;ri@copasa.com.br
17.281.106/0001-03;2021-01-01;3;108451;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Endereço para Correspondência;Rua Mar de Espanha;525;Bairro Santo Antônio;Belo Horizonte;MG;Brasil;30330900;;;031;32502015;;031;32501604;ri@copasa.com.br
17.314.329/0001-20;2021-01-01;3;109061;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Endereço da Sede;Avenida Doutora Ruth Cardoso, 4777, 12º andar;conjunto A;Jd Univ. Pinheiros;São Paulo;SP;Brasil;05477902;;;5511;30419500;;5511;30343204;ri@internationalmealcompany.com
17.314.329/0001-20;2021-01-01;3;109061;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Endereço para Correspondência;Avenida Doutora Ruth Cardoso, 4777, 12º andar;conjunto A;Jd Univ. Pinheiros;São Paulo;SP;Brasil;05477902;;;5511;30419500;;5511;30343204;ri@internationalmealcompany.com
17.344.597/0001-94;2021-01-01;2;112758;BB SEGURIDADE PARTICIPAÇÕES S.A.;Endereço da Sede;SAUN, Quadra 05, Bloco B, 3º andar;Edifício Banco do Br;Asa Norte;Brasília;DF;Brasil;70040912;;;61;34932929;;11;35383882;ri@bbseg.com.br
17.344.597/0001-94;2021-01-01;2;112758;BB SEGURIDADE PARTICIPAÇÕES S.A.;Endereço para Correspondência;Rua Alexandre Dumas, 1671;Térreo, Ala B;Chácara Sto Antônio;São Paulo;SP;Brasil;04717903;;;11;42970730;;11;35383882;ri@bbseg.com.br
17.359.233/0001-88;2021-01-01;1;110686;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Endereço da Sede;Via Municipal Manoel Jacinto Coelho Jr., S/N;;Tapera;Contagem;MG;Brasil;32150245;;;31;33590947;;;;ri@tambasa.com.br
17.359.233/0001-88;2021-01-01;1;110686;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Endereço da Sede;Via Municipal Manoel Jacinto Coelho Jr., S/N;;Tapera;Contagem;MG;Brasil;32060514;;;31;33590947;;;;ri@tambasa.com.br
17.359.233/0001-88;2021-01-01;1;110686;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Endereço para Correspondência;Via Municipal Manoel Jacinto Coelho Jr., S/N;;Tapera;Contagem;MG;Brasil;32150245;;;31;33590947;;;;ri@tambasa.com.br
17.359.233/0001-88;2021-01-01;1;110686;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Endereço para Correspondência;Via Municipal Manoel Jacinto Coelho Jr., S/N;;Tapera;Contagem;MG;Brasil;32060514;;;31;33590947;;;;ri@tambasa.com.br
17.943.792/0001-30;2021-01-01;2;110130;FULWOOD S.A.;Endereço da Sede;Rua Funchal, nº 375, conjunto 41;sala 09;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;23442999;;11;23442999;ri@fulwood.com.br
17.943.792/0001-30;2021-01-01;2;110130;FULWOOD S.A.;Endereço para Correspondência;Rua Funchal, nº 375, conjunto 41;sala 09;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;23442999;;11;23442999;ri@fulwood.com.br
18.174.270/0001-84;2021-01-01;3;112886;Dotz S.A.;Endereço da Sede;Rua Joaquim Floriano, 533;15º andar;Itaim Bibi;São Paulo;SP;Brasil;04534011;;;11;37369520;;;;ri@dotz.com
18.174.270/0001-84;2021-01-01;3;112886;Dotz S.A.;Endereço para Correspondência;Rua Joaquim Floriano, 533;15º andar;Itaim Bibi;São Paulo;SP;Brasil;04534011;;;11;37369520;;;;ri@dotz.com
18.328.118/0001-09;2021-01-01;3;112871;Pet Center Comércio e Participações S.A.;Endereço da Sede;Rua Guarantã, 555/587;Sala 1;Pari;São Paulo;SP;Brasil;03035050;;;11;34346816;;;;ri@petz.com.br
18.328.118/0001-09;2021-01-01;3;112871;Pet Center Comércio e Participações S.A.;Endereço para Correspondência;Rua Doutor Miguel Paulo Capalbo, 135;Setor jurídico;Pari;São Paulo;SP;Brasil;03035040;;;11;34346816;;;;ri@petz.com.br
18.483.666/0001-03;2021-01-01;4;112857;Humberg Agribrasil Comércio e Exportação de Grãos S.A.;Endereço da Sede;Rua Joaquim Floriano, 960;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04534004;;;11;27140800;;11;27140825;ri@agribrasil.net
18.483.666/0001-03;2021-01-01;4;112857;Humberg Agribrasil Comércio e Exportação de Grãos S.A.;Endereço para Correspondência;Rua Joaquim Floriano, 960;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04534004;;;11;27140800;;11;27140825;ri@agribrasil.net
18.494.485/0001-82;2021-01-01;1;104968;PORTO SUDESTE V.M. S.A.;Endereço da Sede;Rua Felix Lopes Coelho, nº 222, lotes 5 ao 20, Q 0001;lote 5 (parte);Ilha da Madeira;Itaguaí;RJ;Brasil;23826580;;;21;36095922;;21;22269201;investor.relations@portosudeste.com
18.494.485/0001-82;2021-01-01;1;104968;PORTO SUDESTE V.M. S.A.;Endereço para Correspondência;Rua Felix Lopes Coelho, nº 222, lotes 5 ao 20, Q 0001;lote 5 (parte);Ilha da Madeira;Itaguaí;RJ;Brasil;23826580;;;21;36095922;;21;22269201;investor.relations@portosudeste.com
18.572.225/0001-88;2021-01-01;1;105696;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;Endereço da Sede;RUA CAIAPIA, 86;QD. E5 LOTE 5;ALPHAVILLE EMPRESAR.;Goiânia;GO;Brasil;74884554;;;0062;36238900;;0062;36238900;DANIEL.AMARAL@TRIUNFOCONCEBRA.COM.BR
18.572.225/0001-88;2021-01-01;1;105696;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;Endereço para Correspondência;RUA CAIAPIA, 86;QD. E5 LOTE 5;ALPHAVILLE EMPRESAR.;Goiânia;GO;Brasil;74884554;;;0062;36238900;;0062;36238900;DANIEL.AMARAL@TRIUNFOCONCEBRA.COM.BR
18.593.815/0001-97;2021-01-01;1;103547;PRINER SERVIÇOS INDUSTRIAIS S.A.;Endereço da Sede;Av. Geremário Dantas, nº 1.400, 2º andar;lojas 249 a 267;Freguesia;Rio de Janeiro;RJ;Brasil;22760401;;;021;35443100;;021;35443100;marcelo.costa@priner.com.br
18.593.815/0001-97;2021-01-01;1;103547;PRINER SERVIÇOS INDUSTRIAIS S.A.;Endereço para Correspondência;Av. Geremário Dantas, nº 1.400, 2º andar, Freguesia;lojas 249 a 267;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22760401;;;021;35443100;;021;35443100;ri@priner.com.br
18.903.785/0001-78;2021-01-01;3;112479;HOLDING DO ARAGUAIA S.A.;Endereço da Sede;Rua Gomes de Carvalho, nº 1.510;Conjuntos 31/32;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;37872667;;11;37872668;invest@ecorodovias.com.br
18.903.785/0001-78;2021-01-01;3;112479;HOLDING DO ARAGUAIA S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, nº 1.510;Conjuntos 31/32;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;37872683;;11;37872668;invest@ecorodovias.com.br
19.208.022/0001-70;2021-01-01;3;112478;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;Endereço da Sede;Rua Sintra;50;Granja Marileusa;Uberlândia;MG;Brasil;38406643;;;34;32918000;;34;32918036;invest@ecorodovias.com.br
