CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
08.065.557/0001-12;2021-01-01;4;109249;TECNISA S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Av Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;investfone@itau.com.br;2009-07-16;
08.078.847/0001-09;2021-01-01;2;102725;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Banco Bradesco S/A;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;sem nº;Vila Yara;Osasco;SP;Brasil;06029900;;011;36849441;;011;36843811;4010.acoes@bradesco.com.br;2006-11-03;
08.159.965/0001-33;2021-01-01;1;100075;IGUA SANEAMENTO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, s/nº;s/nº;Vila Yara;Osasco;SP;Brasil;06029900;;011;36847654;;011;36845645;4010.acoes@bradesco.com.br;2011-02-09;
08.170.849/0001-15;2021-01-01;8;112882;DESKTOP S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;;;11;;escrituracaorendavariavel@itau-unibanco.com.br;2021-06-09;
08.294.224/0001-65;2021-01-01;2;100021;JHSF PARTICIPACOES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, s/nº, Vila Yara, Osasco, SP;s/nº;Vila Yara;Osasco;SP;Brasil;06029900;;011;30031000;;011;30031000;4010.acecustodia@bradesco.com.br;2015-11-01;
08.312.229/0001-73;2021-01-01;2;105890;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402571;;011;27973140;escrituracaoacoes@itau-unibanco.com.br;2007-03-21;
08.322.396/0001-03;2021-01-01;2;110869;CERRADINHO BIOENERGIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27973140;;;;escrituracaoacoes@itau-unibanco.com.br;2021-09-30;
08.324.196/0001-81;2021-01-01;5;108274;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Virgínia 299, prédio B;Térro;Tatuapé;São Paulo;SP;Brasil;03084010;;0000;30039285;;0011;30039285;escrituracaoacoes@itau-unibanco.com.br;2020-02-27;
08.343.492/0001-20;2021-01-01;1;104975;MRV ENGENHARIA E PARTICIPACOES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Avenida Yara;s/n;Cidade de Deus;Osasco;SP;Brasil;06029900;;011;36843749;;011;36842714;4010acecustodia@bradesco.com.br;2007-07-19;
08.364.948/0001-38;2021-01-01;1;106200;ALUPAR INVESTIMENTO S/A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974529;;11;27973750;adriana.souza@itau-unibanco.com.br;2009-02-02;
08.402.943/0001-52;2021-01-01;2;110377;GUARARAPES CONFECCOES S.A.;Banco Itaú S.A.;60.701.190/0001-04;Endereço da Sede;RUA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA, 707, 9º ANDAR;-;JABAQUARA;São Paulo;SP;Brasil;04344902;;5511;27402571;;5511;43492571;investfone.investimento@itau-unibanco.com.br;1992-08-20;
08.424.178/0001-71;2021-01-01;1;105170;TECBLU TECELAGEM BLUMENAU S.A.;Banco Bradesco S/A;60.746.948/0001-12;Endereço da Sede;Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;4010.acoes@bradesco.com.br;2010-01-01;
08.439.659/0001-50;2021-01-01;3;106663;CPFL ENERGIAS RENOVÁVEIS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974128;;11;27974128;jose-nilson.cordeiro@itau-unibanco.com.br;2013-01-01;
08.467.115/0001-00;2021-01-01;7;111390;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;AV. Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30039285;;000;0000000000;atendimentoescrituracao@itau-unibanco.com.br;2013-10-01;
08.534.605/0001-74;2021-01-01;2;113055;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974128;;11;27973750;adriana.souza@itau-unibanco.com.br;2008-06-06;
08.560.444/0001-93;2021-01-01;3;112687;CIA CELG DE PARTICIPACOES - CELGPAR;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Lélio Gama, nº 105, 16º Andar;;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083687;;21;38083466;aescriturais@bb.com.br;2008-08-27;
08.574.411/0001-00;2021-01-01;1;105286;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus;s/n°, 2o andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;rogerio.amorim@bradesco.com.br;2018-07-11;
08.613.550/0001-98;2021-01-01;3;113528;BRASIL BROKERS PARTICIPACOES S.A.;Itau Corretora Valores S.A.;61.194.353/0001-64;;Av. Hugo Beolchi;900 15º andar;Jabaquara;São Paulo;SP;Brasil;04310030;;11;50291942;;11;50291920;adriana.souza@itau-unibanco.com.br;2019-02-01;
08.764.621/0001-53;2021-01-01;2;106616;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;ITAÚ UNIBANCO S.A;60.701.190/0001-04;Endereço para Correspondência;Praça Alfredo Egydio de Souza Aranha;Torre Olavo Setúbal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;11;50291920;gercina.bueno@itau.com.br;2007-06-04;
08.773.135/0001-00;2021-01-01;3;115504;2W Energia S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;marcio.conde-souza@itau-unibanco.com.br;2020-08-17;
08.773.191/0001-36;2021-01-01;2;112354;BRASILIANA PARTICIPAÇÕES S/A;Itaú Corretora de Valores;61.194.353/0001-64;;Rua Boa Vista, 176;1 subsolo;Centro;São Paulo;SP;Brasil;01013000;;11;30039285;;11;30039285;escrituracaoacoes@itau-unibanco.com.br;2015-12-16;
08.795.211/0001-70;2021-01-01;1;104028;MAESTRO LOCADORA DE VEICULOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;;2015-01-26;
08.797.760/0001-83;2021-01-01;2;111737;Cury Construtora e Incorporadora S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, nº. 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27402284;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-02-12;
08.801.621/0001-86;2021-01-01;4;111578;SYN PROP & TECH S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;S/N;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.carlosdias@bradesco.com.br;2010-01-04;
08.807.432/0001-10;2021-01-01;2;113872;YDUQS PARTICIPACOES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av Brigadeiro Faria Lima 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30034828;;000;00000000;investfone@itau.com.br;2007-07-27;
08.810.422/0001-34;2021-01-01;2;107224;Guararapes Painéis S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/nº - Prédio Amarelo;2° andar;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.acecustodia@bradesco.com.br;2020-12-14;
08.811.643/0001-27;2021-01-01;1;105036;TRISUL S.A.;Bradesco S/A;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;sem nº;Vila Yara;São Paulo;SP;Brasil;06029900;;11;30031000;;11;36843811;4010.acoes@bradesco.com.br;2016-02-01;
08.902.291/0001-15;2021-01-01;3;105976;CSN MINERAÇÃO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus;s/nº;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;;
08.926.302/0001-05;2021-01-01;2;103788;DOMMO ENERGIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima;nº 3400, 10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291809;;11;50291920;gercina.bueno@itau-unibanco.com.br;2014-04-02;
08.935.054/0001-50;2021-01-01;2;110405;MULTINER S/A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291942;;11;50291943;adriana.souza@itau-unibanco.com.br;2008-07-10;
09.041.168/0001-10;2021-01-01;1;100455;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Banco Bradesco S.A;60.746.948/0001-12;Endereço da Sede;Vila Yara;Prédio Amarelo;Cidade de Deus;Osasco;SP;Brasil;06029900;;011;36847654;;011;36842811;marcelo.poli@bradesco.com.br;2018-11-08;
09.042.817/0001-05;2021-01-01;3;111255;BEMOBI MOBILE TECH S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3500, 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;37082964;;011;37082964;;2021-01-08;
09.053.134/0001-45;2021-01-01;1;103171;Elfa Medicamentos S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;;
09.054.385/0001-44;2021-01-01;1;103260;INBRANDS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04750030;;011;50291528;;011;50291394;ana.stringueta@itau-unibanco.com.br;2011-05-23;
09.083.175/0001-84;2021-01-01;3;108852;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoacoes@itau-unibanco.com.br;2020-09-24;
09.112.685/0001-32;2021-01-01;3;112703;OSX BRASIL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí,111, Prédio B;Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;000;30039285;;000;000000000;escrituracaoacoes@itau-unibanco.com.br;2009-11-02;
09.114.805/0001-30;2021-01-01;2;109527;Oceanpact Serviços Maritimos S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-01-15;
09.146.451/0001-06;2021-01-01;4;115696;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-02-25;
09.229.201/0001-30;2021-01-01;3;112237;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2021-02-17;
09.267.996/0001-70;2021-01-01;2;106359;Yuny Incorporadora Holding S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;40043131;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-04-09;
09.288.252/0001-32;2021-01-01;1;105412;ANIMA HOLDING S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2020-06-01;
09.295.063/0001-97;2021-01-01;2;106968;TECHNOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima;3400;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30733310;;011;30733333;escrituracao@itau.com.br;2011-06-02;
09.304.427/0001-58;2021-01-01;1;102410;HABITASEC SECURITIZADORA SA;Itaú Corretora S.A.;61.194.353/0001-64;Endereço para Correspondência;Avenida Brigadeiro Faria Lima, nº 3.400;10º Andar;Itaim Bibi;São Paulo;SP;Brasil;;;;;;;;;2007-12-19;
09.305.994/0001-29;2021-01-01;1;105945;AZUL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, sem nº;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2017-02-04;
09.313.969/0001-97;2021-01-01;3;102710;AUTOPISTA LITORAL SUL;Itaú Corretora de Valores S.A.;60.701.190/0001-04;Endereço para Correspondência;AV. ENG. ARMANDO DE ARRUDA PEREIRA, 707;9º andar;JABAQUARA;São Paulo;SP;Brasil;04344902;;5511;50291925;;5511;50291920;marcio.conde-souza@itau.com.br;2010-03-29;
09.324.949/0001-11;2021-01-01;2;102676;AUTOPISTA FLUMINENSE SA;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;Endereço para Correspondência;Av. Eng. Armando Arruda Pereira, nº 707;9º Andar;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291925;;11;50291980;marcio.conde-souza@itau.com.br;2010-03-29;
09.325.109/0001-73;2021-01-01;2;104024;AUTOPISTA PLANALTO SUL SA;Itaú Corretora de Valores S.A.;60.701.190/0001-04;Endereço para Correspondência;Av. Eng. Armando de Arruda Pereira, 707;9º andar;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291980;;11;50291920;marcio.conde-souza@itau.com.br;2010-03-29;
09.326.342/0001-70;2021-01-01;4;118312;AUTOPISTA FERNÃO DIAS SA;Itaú Corretora de Valores S.A;60.701.190/0001-04;;Av. Eng. Armando de Arruda Pereira, 707 - 9º andar;Prédio;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291925;;11;50291980;marcio.conde-souza@itau.com.br;2010-03-29;
09.336.431/0001-06;2021-01-01;2;102699;AUTOPISTA REGIS BITTENCOURT SA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av Eng. Armando Arruda Pereira, 707;9º andar;Jabaquara;São Paulo;SP;Brasil;04344902;;5511;50291925;;5511;50291920;marcio.conde-souza@itau.com.br;2007-12-19;
09.346.601/0001-25;2021-01-01;3;112277;B3 S.A. - BRASIL, BOLSA, BALCÃO;Banco Bradesco S.A.;60.746.948/0001-12;;Avenida Iara;S/N;Cidade de Deus;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36842811;4010.donizetti@bradesco.com.br;2008-05-08;
09.347.516/0001-81;2021-01-01;7;112392;ELETROMIDIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, n° 3500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-12-07;
09.527.023/0001-23;2021-01-01;2;108947;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/nº;Prédio amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;dac.escrituracao@bradesco.com.br;2021-09-01;
09.611.768/0001-76;2021-01-01;3;115519;INTER CONSTRUTORA E INCORPORADORA S.A.;Itaú Corretora de Valores;61.194.353/0001-64;;Av. Brigadeiro Faria Lima;3500 - 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402597;;11;30726165;ana.stringueta@itau-unibanco.com.br;2017-06-23;
09.813.204/0001-16;2021-01-01;2;104104;W2W E-COMMERCE DE VINHOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, n° 3500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-08-28;
10.139.870/0001-08;2021-01-01;3;106814;NEOGRID PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-10-15;
10.215.988/0001-60;2021-01-01;2;112158;CIA LOCAÇÃO DAS AMÉRICAS;Itaú Corretora S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.400;10º andar;Itaim;São Paulo;SP;Brasil;04538132;;011;50294610;;011;50291394;dalmir.coelho@itau-unibanco.com.br;2012-02-24;
10.285.590/0001-08;2021-01-01;2;112334;GRUPO DE MODA SOMA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;;
10.285.590/0001-08;2021-01-01;2;112334;GRUPO DE MODA SOMA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;;
10.324.624/0001-18;2021-01-01;6;110438;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha nº 100;Torre Olavo Setúbal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;5521;50294249;;5521;50294249;escrituracaodeacoes@itau-unibanco.com.br;2010-03-10;
10.338.320/0001-00;2021-01-01;3;103308;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Virgínia 299, prédio B;Térro;Tatuapé;São Paulo;SP;Brasil;03084010;;0000;30039285;;0011;30039285;escrituracaoacoes@itau-unibanco.com.br;2020-03-04;
10.440.482/0001-54;2021-01-01;2;107523;GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;Banco Santander (Brasil) S.A.;90.400.888/0001-42;Endereço da Sede;AVENIDA PRES JUSCELINO KUBITSCHEK, 2041 - CONJ 281;COND WTORRE JK;VILA NOVA CONCEIÇÃO;São Paulo;SP;Brasil;04543011;;11;;;;;;2021-05-13;
10.464.223/0001-63;2021-01-01;2;106049;PRIVALIA BRASIL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;40043131;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-01-29;
10.502.676/0001-37;2021-01-01;1;105263;TERMELÉTRICA PERNAMBUCO III S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974529;;11;27973750;escrituracaorendafixa@itau-unibanco.com.br;2013-09-16;
10.531.501/0001-58;2021-01-01;3;112813;CONC AUTO RAPOSO TAVARES S.A.;Itaú Corretora de Valores;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.400,;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;33039285;;11;33039285;atendimentoescrituracao@itau-unibanco.com.br;2010-10-06;
10.571.175/0001-02;2021-01-01;1;104895;URBA DESENVOLVIMENTO URBANO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/nº, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;11;36847654;dac.escrituracao@bradesco.com.br;2020-08-27;
10.629.105/0001-68;2021-01-01;2;112236;PETRO RIO S.A.;Banco do Brasil;00.000.000/0001-91;;Rua Lelio Gama;Número 105, 30 andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083715;;021;38083466;aescriturais@bb.com.br;2010-06-09;2022-03-01
10.629.105/0001-68;2021-01-01;2;112236;PETRO RIO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima 3.500;13º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;30039285;atendimentoescrituracao@itau-unibanco.com.br;2022-03-02;
10.739.356/0001-03;2021-01-01;2;104100;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-01-20;
10.760.260/0001-19;2021-01-01;3;108564;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, s/n;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2011-08-24;
10.807.374/0001-77;2021-01-01;4;110461;BOA SAFRA SEMENTES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima;nº 3.500, 3º Andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;40043131;;011;40043131;itaucorretora@itau-unibanco.com.br;2020-10-16;
10.835.932/0001-08;2021-01-01;5;108278;CIA ENERGETICA DE PERNAMBUCO - CELPE;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Virgínia 299, prédio B;Térro;Tatuapé;São Paulo;SP;Brasil;03084010;;0000;30039285;;0011;30039285;escrituracaoacoes@itau-unibanco.com.br;2020-02-19;
10.851.805/0001-00;2021-01-01;1;104641;FLEX GESTÃO DE RELACIONAMENTOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoerendavariavel@itau-unibanco.com.br;2015-07-30;
11.395.624/0001-71;2021-01-01;2;110591;BRASIL PHARMA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, sem nº;sem nº;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2011-04-19;
11.421.994/0001-36;2021-01-01;2;111253;Orizon Valorização de Resíduos S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Professor Lélio Gama, 105;38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083715;;;;aescriturais@bb.com.br;2020-12-14;
11.669.021/0001-10;2021-01-01;2;103692;ENAUTA PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, nº 3.400;10o andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;50291942;;011;50291920;escrituracaoacoes@itau-unibanco.com.br;2010-10-28;
11.721.921/0001-60;2021-01-01;4;112403;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3.400, 10° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291809;;11;50291920;adriana.souza@itau-unibanco.com.br;2010-04-19;
11.725.176/0001-27;2021-01-01;3;112721;Boa Vista Serviços S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;40043131;;011;40043131;itaucorretora@itau-unibanco.com.br;;
11.992.680/0001-93;2021-01-01;1;104750;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, prédio amarelo;sem nº, 2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;011;36849441;;011;36842811;dac.acecustodia@bradesco.com.br;2011-05-13;
12.049.631/0001-84;2021-01-01;2;109404;MOURA DUBEUX ENGENHARIA S/A;Banco Itáu S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha 100;Torre Olavo Setubal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;;;;2007-05-08;
12.091.809/0001-55;2021-01-01;1;101034;3R Petroleum Óleo e Gás S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726168;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-10-14;
12.104.241/0004-02;2021-01-01;4;113752;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;5511;30039285;;;;itaucorretora@itau-unibanco.com.br;2018-02-02;
