CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651900;Central Técnica e Geração de Energias Ltda.;30816733000160;Controlada;Consultoria em gestão empresarial, exceto consultoria técnica específica e intermediação e agenciamento de serviços e negócios em geral, exceto imobiliárias e holdings de instituições não-financeiras.;Brasil;SP;São Paulo;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. A partir de setembro de 2020, a participação do emissor nessa sociedade, acima indicada, passou a ser detida de forma indireta.;;2020-12-31;0.00;0.01
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651901;FC Four Energia Participações Ltda.;33470953000172;Controlada;Comércio atacadista de energia elétrica e prestação de serviços de assessoria, consultoria, orientação e assistência operacional para gestão de energia.;Brasil;SP;São Paulo;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. Empresa constituída em 05 de abril de 2019. A partir de setembro de 2020, a participação do emissor nessa sociedade, acima indicada, passou a ser detida de forma indireta.;;2020-12-31;0.00;0.01
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651902;FC One Energia Ltda.;21005308000108;Controlada;Comércio atacadista de energia elétrica.;Brasil;PA;Belém;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. A partir de setembro de 2020, a participação do emissor nessa sociedade, acima indicada, passou a ser detida de forma indireta.;;2020-12-31;0.00;0.01
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651903;FC PAR Energia Participações Ltda.;26925435000130;Controlada;Holdings de instituições não-financeiras.;Brasil;SP;São Paulo;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. A partir de setembro de 2020, a participação do emissor nessa sociedade, acima indicada, passou a ser detida de forma indireta.;;2020-12-31;0.00;0.01
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651904;FC Three Energia Participações Ltda.;33427680000183;Controlada;Comércio atacadista de energia elétrica holdings de instituições não-financeiras e consultoria em gestão empresarial, exceto consultoria técnica específica.;Brasil;SP;São Paulo;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. Empresa constituída em 26 de fevereiro de 2019. A partir de setembro de 2020, a participação do emissor nessa sociedade, acima indicada, passou a ser detida de forma indireta.;;2020-12-31;0.00;0.01
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651905;Focus Energia Ltda.;07760179000124;Controlada;Comércio atacadista de energia elétrica.;Brasil;SP;São Paulo;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. A partir de setembro de 2020, a participação do emissor nessa sociedade, acima indicada, passou a ser detida de forma indireta.;;2020-12-31;0.00;0.01
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651906;Focus Geração de Energia Ltda.;27948904000108;Controlada;Geração de energia hidráulica e comercialização de energia elétrica.;Brasil;MG;Barbacena;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. A partir de setembro de 2020, a participação do emissor nessa sociedade, acima indicada, passou a ser detida de forma indireta.;;2020-12-31;0.00;0.01
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651907;Focus Geração Holding Participações S.A.;34656757000150;Controlada;Holdings de instituições não-financeiras.;Brasil;SP;São Paulo;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. É a holding que detém participações societárias das sociedades que desenvolvem os projetos de geração de energia da Companhia, entre eles o Projeto Futura.;;2020-12-31;0.00;26750949.69
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651908;Focus Geração Participação União da Vitoria III Ltda.;30319145000110;Controlada;Holdings de instituições não-financeiras.;Brasil;SP;São Paulo;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. A partir de setembro de 2020, a participação do emissor nessa sociedade, acima indicada, passou a ser detida de forma indireta.;;2020-12-31;0.00;0.01
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651909;Focus Geração Projeto I Ltda.;30819398000153;Controlada;Holdings de instituições não-financeiras.;Brasil;SP;São Paulo;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. Empresa constituída em 28 de junho de 2019. A partir de setembro de 2020, a participação do emissor nessa sociedade, acima indicada, passou a ser detida de forma indireta.;;2020-12-31;0.00;0.01
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651910;Focus Geração Serra da Tormenta Participações Ltda.;34089283000101;Controlada;Geração de energia elétrica comércio atacadista de energia elétrica coordenação e controle da operação de geração e transmissão de energia elétrica e participação em outras sociedades exceto holdings.;Brasil;MG;Lajeado;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. Empresa constituída em 01 de julho de 2019. A partir de setembro de 2020, a participação do emissor nessa sociedade, acima indicada, passou a ser detida de forma indireta.;;2020-12-31;0.00;0.01
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651911;Focus Holding Comercializadora Participações Ltda.;33312525000111;Controlada;Holdings de instituições financeiras.;Brasil;SP;São Paulo;100.00000000;N;;Empresa constituída em 14 de abril de 2019 para desenvolvimento das atividades operacionais da Companhia.;;2020-12-31;0.00;160485398.89
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651912;Focus Inteligência em Energia Ltda.;22418102000164;Controlada;Consultoria em gestão empresarial, exceto consultoria técnica específica.;Brasil;SP;São Paulo;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. A partir de setembro de 2020, a participação do emissor nessa sociedade, acima indicada, passou a ser detida de forma indireta.;;2020-12-31;0.00;0.01
26.735.020/0001-02;2021-01-01;9;109324;FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.;651913;Focus Mais Geração Distribuída Participações S.A.;33375955000182;Controlada;Holdings de instituições não-financeiras.;Brasil;SP;São Paulo;100.00000000;N;;Desenvolvimento das atividades operacionais da Companhia. Empresa constituída em 12 de março de 2019.;;2020-12-31;0.00;-2151069.80
27.093.558/0001-15;2021-01-01;10;116383;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;677835;Solaris Equipamentos e Serviços S.A;01633840000154;Controlada;A Companhia tem por objeto social: (a) locação, distribuição e comercialização de equipamentos, tais como plataformas aéreas de trabalho, manipuladores telescópicos, grupos geradores, equipamentos de movimentação de cargas ou semelhantes e outros equipamentos em geral, bem como peças, componentes e serviços correlatos (b) assistência técnica, manutenção, operadores (locação de mão de obra temporária) e treinamento para uso de equipamentos (c) beneficiamento de pneumáticos (d) participação em outras sociedades como acionista, quotista ou sócia e (e) lavagem de máquinas e equipamentos próprios.;Brasil;SP;Osasco;100.00000000;N;;A Combinação de Negócios consolida o protagonismo das duas empresas no mercado brasileiro de locação de plataformas aéreas e resulta num mix de produtos mais atrativo, com uma frota total de aproximadamente 9 mil equipamentos, o que também gera uma maior capacidade para atender os seus mais de 6 mil clientes ativos e os potenciais clientes dos mais variados setores da economia e regiões do Brasil.;;2020-12-31;0.00;286310000.00
28.127.603/0001-78;2021-01-01;18;115298;BANESTES S.A. - BCO EST ESPIRITO SANTO;673353;Banestes Distribuidora de Títulos e Valores Mobiliários S.A.;28156057000101;Controlada;A BANESTES Distribuidora de Títulos e Valores Mobiliários S/A atua na intermediação e distribuição de títulos, valores mobiliários e cotas de fundos de investimento, além de gestão de ativos nos mercados de renda fixa e variável. E, possui a BANESTES Administradora e Corretora de Seguros, Previdência e Capitalização Ltda. tem por objetivo social a prestação de serviços de administração e corretagem de seguros, títulos de capitalização, planos de previdência privada, planos de saúde e planos odontológicos e a comercialização de cotas de consórcio, embora esteja apta a atuar em todos os ramos existentes, permitidos pela SUSEP - Superintendência de Seguros Privados. A intermediação de serviços ligados à Previdência e Capitalização e Planos Odontológicos é feita em parceria com o Banestes S/A e a empresa Icatu e Banestes S/A e a empresa Prodent, respectivamente, que é Controlada Indireta do Banestes S/A.;Brasil;ES;Vitória;100.00000000;N;;O Banco não detém participação relevante em outras companhias. As participações apresentadas dizem respeito as empresas que foram constituídas pelo próprio Banco e que compõem o Sistema Financeiro BANESTES, propiciando assim, o oferecimento de um portfólio completo de soluções Bancárias aos seus clientes.;;2020-12-31;0.00;44810967.12
28.127.603/0001-78;2021-01-01;18;115298;BANESTES S.A. - BCO EST ESPIRITO SANTO;673354;Banestes Seguros S.A;27053230000175;Controlada;A BANESTES Seguros S.A está autorizada pela Superintendência de Seguros Privados (SUSEP) a operar em seguros de danos e pessoas, com foco em automóveis, residencial, prestamistas, vida, acidentes pessoais e seguro de vida gerador de benefícios livres (VGBL) nas seguintes unidades federativas: ES, MG e RJ.;Brasil;ES;Vitória;100.00000000;N;;O Banco não detém participação relevante em outras companhias. As participações apresentadas dizem respeito às empresas que foram constituídas pelo próprio Banco e que compõem o Sistema Financeiro BANESTES as quais, mantém sua participação em função da oferta complementar de produtos e serviços que destinam aos usuários e clientes como seguros, corretagens, planos de previdência, fundos e outros.;;2020-12-31;0.00;110018507.83
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;672433;ABC BRASIL Adm. e Participações Ltda.;71995385000112;Controlada;A empresa ABC Brasil Administração e Participações Ltda. tem por objetivo a prática das seguintes atividades: aquisição, alienação, administração e negociação de ativos patrimoniais de pessoas jurídicas, mediante cessão, inclusive decorrentes de direitos creditórios de empresas comerciais ou industriais, de faturamento de venda de bens ou serviços, prestação de serviços técnicos de intermediação e assessoria em operações financeiras e comercias a pessoas físicas ou jurídicas, nacionais ou estrangeiras, elaboração de estudos, planejamentos, incorporação e participações em empreendimentos, execução, inclusive com auxílio de terceiros, de todos os trabalhos necessários à guarda e cobrança de títulos de crédito e demais documentos representativos de direitos creditórios em geral, podendo ainda, participar em outras sociedades como acionista ou quotista, prestar garantias a terceiros e praticar a compra, venda e locação de bens móveis não enquadrados na Lei nº 6.099, de 12.09.74, modificada;Brasil;SP;São Paulo;99.99000000;N;;A empresa possui atividades operacionais complementares às atividades do Banco.;;2020-12-31;0.00;109076133.83
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;672434;ABC Brasil Comercializadora de Energia LTDA;29198324000168;Controlada;A empresa ABC Brasil Comercializadora de Energia tem como objetivo a comercialização de energia elétrica, envolvendo a compra e venda no ambiente de contratação regulado e livre, atuando como Agente Comercializador, a importação e exportação de energia elétrica, a prestação de consultoria, intermediação de compra e venda de energia elétrica no mercado interno e externo e a realização de operações financeiras para o desenvolvimento de suas atividades,;Brasil;SP;São Paulo;100.00000000;N;;A empresa possui atividades operacionais complementares às atividades do Banco.;;2020-12-31;0.00;166238234.58
28.195.667/0001-06;2021-01-01;9;114643;BCO ABC BRASIL S.A.;672435;ABC Brasil Distribuidora de Títulos e Valores Mobiliários S.A;33817677000176;Controlada;ABC Brasil Distribuidora de Títulos e Valores Mobiliários S.A. é uma instituição financeira que tem por finalidade operar no mercado de títulos e valores mobiliários por conta própria e de terceiros.;Brasil;SP;São Paulo;100.00000000;N;;A empresa possui atividades operacionais complementares às atividades do Banco.;;2020-12-31;0.00;103921639.68
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666902;CESP - Cia Energética de São Paulo;60933603000178;Controlada;Geração de Energia Elétrica;Brasil;SP;São Paulo;40.01000000;S;002577;A Sociedade é geradora de energia hídrica.;2021-09-30;2021-09-30;3093383498.55;3194246921.47
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666903;CESP Comercializadora de Energia S.A.;33652516000170;Controlada;Comercialização de Energia Elétrica;Brasil;SP;São Paulo;40.01000000;N;;A Sociedade é comercializadora de energia elétrica.;;2021-09-30;0.00;20073000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666904;SOL DO PIAUÍ GERAÇÃO DE ENERGIA LTDA;35407870000164;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;99.99000000;N;;A Sociedade está em fase de projeto para geração de energia solar.;;2021-09-30;0.00;297000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666905;VENTOS DE SANTA ALBERTINA ENERGIAS RENOVÁVEIS S.A.;23037357000140;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;84.96000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Piauí I.;;2021-09-30;0.00;60753000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666906;VENTOS DE SANTA ALEXANDRINA ENERGIAS RENOVÁVEIS S.A;23037493000130;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;50.00000000;N;;A Sociedade está em fase de projeto para geração de energia eólica (Complexo Ventos do Piauí III).;;2021-09-30;0.00;20073000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666907;VENTOS DE SANTO AFONSO ENERGIAS RENOVÁVEIS S.A.;21869347000145;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Piauí I.;;2021-09-30;0.00;64236000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666908;VENTOS DE SANTO AGOSTINHO ENERGIAS RENOVÁVEIS S.A.;21840567000146;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Piauí I.;;2021-09-30;0.00;61757000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666909;VENTOS DE SANTO ALBERTO ENERGIAS RENOVÁVEIS S.A;21716502000193;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Piauí I.;;2021-09-30;0.00;62317000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666910;VENTOS DE SANTO ALDERICO ENERGIAS RENOVÁVEIS S.A.;23037528000130;Controlada;Geração de Energia Elétrica;Brasil;PI;Betânia do Piauí;50.00000000;N;;Sociedade está em fase de projeto para geração de energia eólica (Complexo Ventos do Piauí II).;;2021-09-30;0.00;19981000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666911;VENTOS DE SANTO ALFREDO ENERGIAS RENOVÁVEIS S.A.;23037337000179;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;100.00000000;N;;A Sociedade está em fase de projeto para geração de energia eólica (Complexo Ventos do Piauí III).;;2021-09-30;0.00;26595000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666912;VENTOS DE SANTO ANGELO ENERGIAS RENOVÁVEIS S.A.;23037501000148;Controlada;Geração de Energia Elétrica;Brasil;CE;Maracanaú;100.00000000;N;;A Sociedade é holding de um complexo de geração de energia eólica (Ventos do Piauí II).;;2021-09-30;0.00;60330000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666913;VENTOS DE SANTO ANSELMO ENERGIAS RENOVÁVEIS S.A.;21918661000170;Controlada;Geração de Energia Elétrica;Brasil;CE;Maracanaú;51.00000000;N;;A Sociedade é holding de um complexo de geração de energia eólica (Ventos do Piauí II).;;2021-09-30;0.00;100040000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666914;VENTOS DE SANTO ANTERO ENERGIAS RENOVÁVEIS S.A.;22246333000138;Controlada;Geração de Energia Elétrica;Brasil;PE;Araripina;50.00000000;N;;A Sociedade está em fase de projeto para geração de energia eólica (Complexo Ventos do Piauí III).;;2021-09-30;0.00;19954000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666915;VENTOS DE SANTO APOLINÁRIO ENERGIAS RENOVÁVEIS S.A.;23037442000108;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;50.00000000;N;;A Sociedade está em fase de projeto para geração de energia eólica (Complexo Ventos do Piauí III).;;2021-09-30;0.00;20013000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666916;VENTOS DE SANTO AUGUSTO I ENERGIAS RENOVÁVEIS S.A.;15674987000105;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;23965000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666917;VENTOS DE SANTO AUGUSTO II ENERGIAS RENOVÁVEIS S.A.;15673911000157;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;37947000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666918;VENTOS DE SANTO AUGUSTO VI ENERGIAS RENOVÁVEIS S.A.;15673793000187;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;43853000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666919;VENTOS DE SANTO AUGUSTO VII ENERGIAS RENOVÁVEIS S.A;15673881000189;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;29480000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666920;VENTOS DE SANTO AUGUSTO VIII ENERGIAS RENOVÁVEIS S.A;14676003000154;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;40161000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666921;VENTOS DE SANTO ESTEVÃO HOLDING S.A.;16603346000114;Controlada;Geração de Energia Elétrica;Brasil;SP;São Paulo;100.00000000;N;;A Sociedade é holding de um complexo de geração de energia eólica (Ventos do Araripe 3).;;2021-09-30;0.00;521016000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666922;VENTOS DE SANTO ESTEVÃO I ENERGIAS RENOVÁVEIS S.A.;16712566000186;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;34759000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666923;VENTOS DE SANTO ESTEVÃO II ENERGIAS RENOVÁVEIS S.A.;16603387000100;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;40364000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666924;VENTOS DE SANTO ESTEVÃO III ENERGIAS RENOVÁVEIS S.A.;15674836000149;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;32107000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666925;VENTOS DE SANTO ESTEVÃO IV ENERGIAS RENOVÁVEIS S.A.;21480026000154;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;49926000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666926;VENTOS DE SANTO ESTEVÃO V ENERGIAS RENOVÁVEIS S.A.;15674805000198;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;45909000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666927;VENTOS DE SANTO ISIDORO ENERGIAS RENOVÁVEIS S.A.;17875232000196;Controlada;Geração de Energia Elétrica;Brasil;CE;Maracanaú;51.00000000;N;;A Sociedade é holding de um complexo de geração de energia eólica (Ventos do Piauí II).;;2021-09-30;0.00;28682000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666928;VENTOS DE SANTO ONOFRE IV ENERGIAS RENOVÁVEIS S.A.;21480328000122;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;51296000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666929;VENTOS DE SÃO ADEODATO ENERGIAS RENOVÁVEIS S.A.;21877676000138;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;77.36000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Piauí I.;;2021-09-30;0.00;61034000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666930;VENTOS DE SÃO BERNARDO ENERGIAS RENOVÁVEIS S.A.;21893166000154;Controlada;Geração de Energia Elétrica;Brasil;PE;Ouricuri;100.00000000;N;;A Sociedade está em fase de projeto para geração de energia eólica (Complexo Ventos do Piauí III).;;2021-09-30;0.00;31515000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666931;VENTOS DE SÃO CAIO ENERGIAS RENOVAVEIS S.A.;23037422000137;Controlada;Geração de Energia Elétrica;Brasil;PI;Paulistana;50.00000000;N;;A Sociedade está em fase de projeto para geração de energia eólica (Complexo Ventos do Piauí II).;;2021-09-30;0.00;19869000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666932;VENTOS DE SÃO CASIMIRO ENERGIAS RENOVÁVEIS S.A.;21877685000129;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Piauí I.;;2021-09-30;0.00;61615000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666933;VENTOS DE SÃO CIRÍACO ENERGIAS RENOVÁVEIS S.A.;23037398000136;Controlada;Geração de Energia Elétrica;Brasil;PI;Betânia do Piauí;50.00000000;N;;A Sociedade está em fase de projeto para geração de energia eólica (Complexo Ventos do Piauí II).;;2021-09-30;0.00;19943000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666934;VENTOS DE SÃO CIRO ENERGIAS RENOVÁVEIS S.A.;23037463000123;Controlada;Geração de Energia Elétrica;Brasil;PI;Betânia do Piauí;100.00000000;N;;A Sociedade está em fase de projeto para geração de energia eólica (Complexo Ventos do Piauí II).;;2021-09-30;0.00;28242000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666935;VENTOS DE SÃO CRISPIM I ENERGIAS RENOVÁVEIS S.A.;23037375000121;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;50.00000000;N;;A Sociedade está em fase de projeto para geração de energia eólica (Complexo Ventos do Piauí II).;;2021-09-30;0.00;19922000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666936;VENTOS DE SÃO JOÃO PAULO II ENERGIAS RENOVÁVEIS S.A.;21840596000108;Controlada;Geração de Energia Elétrica;Brasil;CE;Maracanaú;100.00000000;N;;A Sociedade é holding de um complexo de geração de energia eólica (Ventos do Piauí III).;;2021-09-30;0.00;87913000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666937;VENTOS DE SÃO VICENTE PARTICIPAÇÕES ENERGIAS RENOVÁVEIS S.A.;15674478000174;Controlada;Geração de Energia Elétrica;Brasil;SP;São Paulo;100.00000000;N;;A Sociedade é holding de um complexo de geração de energia eólica (Ventos do Piauí I).;;2021-09-30;0.00;311157000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666938;VENTOS DE SÃO VINICIUS ENERGIAS RENOVÁVEIS S.A.;21840617000195;Controlada;Geração de Energia Elétrica;Brasil;PI;Curral Novo do Piauí;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Piauí I.;;2021-09-30;0.00;63549000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666939;VENTOS DE SÃO VIRGÍLIO 01 ENERGIAS RENOVÁVEIS S.A.;21479982000116;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;63183000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666940;VENTOS DE SÃO VIRGÍLIO 02 ENERGIAS RENOVÁVEIS S.A.;21480086000177;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;44503000.00
28.594.234/0001-23;2021-01-01;7;113572;AUREN ENERGIA S.A.;666941;VENTOS DE SÃO VIRGÍLIO 03 ENERGIAS RENOVÁVEIS S.A.;21480051000138;Controlada;Geração de Energia Elétrica;Brasil;CE;Fortaleza;100.00000000;N;;A Sociedade está em operação e pertence ao Complexo Eólico Ventos do Araripe.;;2021-09-30;0.00;19981000.00
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;673201;253 Participações Ltda.;02530689000191;Controlada;Compra, administração, locação e venda de imóveis comerciais, principalmente escritórios.;Brasil;SP;São Paulo;99.99000000;N;;Desenvolvimento das atividades da Companhia.;;2020-12-31;0.00;66904528.00
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;673202;Best Center Empreendimentos e Participações S.A.;14576758000187;Coligada;Holding das empresas destinadas à Compra, administração, locação e venda de imóveis comerciais de varejo.;Brasil;SP;São Paulo;100.00000000;N;;Desenvolvimento das atividades da Companhia.;;2020-12-31;0.00;392698000.35
29.780.061/0001-09;2021-01-01;5;115026;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;673203;C.L.D.S.P.E. Empreendimentos e Participações Ltda.;18788978000125;Controlada;Compra, administração, locação e venda de imóveis comerciais, principalmente escritórios.;Brasil;SP;São Paulo;99.99000000;N;;Desenvolvimento das atividades da Companhia.;;2020-12-31;0.00;74574490.80
