CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Data_Deliberacao;Data_Inicio_Recompra;Data_Fim_Recompra;Valor_Reserva_Disponivel_Recompra;Outras_Caracteristicas_Importantes
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;41741;2021-12-13;2021-12-13;2023-06-13;423872768.00;Objetivo do Programa de Recompra. O Programa de Recompra, respeitado o disposto no § 1º do artigo 30 da Lei das S.A., e nas normas enunciadas na ICVM 567/15, tem por objetivo incrementar a geração de valor para os acionistas da Companhia em razão do desconto atual das ações no mercado, por meio da aquisição das ações ordinárias de sua própria emissão, para permanência em tesouraria, cancelamento ou posterior alienação das ações (i) no mercado ou (ii) fora de mercado regulamentado, sendo (ii.1) no âmbito de operações de aquisições de ativos ou de sociedades realizadas pela Companhia ou por suas controladas ou (ii.2) no caso de eventual exercício de direitos no âmbito do plano de opção de compra de ações ou do plano de outorga de ações restritas da Companhia. Ações em Circulação: Atualmente, nos termos do § 3º do art. 8º da ICVM 567/15, existem 50.082.778 (cinquenta milhões, oitenta e duas mil, setecentas e setenta e oito) ações ordinárias, nominativas, escriturais e sem valor nominal, de emissão da Companhia em circulação no mercado ("Ações em Circulação"). Ações em Tesouraria: Atualmente, há 41.025 (quarenta e uma mil e vinte e cinco) ações ordinárias, nominativas e sem valor nominal mantidas em tesouraria. Quantidade de Ações a ser adquirida. A quantidade de ações a ser adquirida no âmbito do Programa de Recompra estará limitada a 5.008.278 (cinco milhões, oito mil, duzentas e setenta e oito) ações ordinárias, nominativas, escriturais e sem valor nominal da Companhia, representativas de 10% do total de Ações em Circulação no mercado nesta data, sendo que a efetiva recompra do número total de ações aprovado neste ato dependerá, dentre outros aspectos, do número de ações em tesouraria mantidas pela Companhia no momento da negociação e o saldo das reservas disponíveis, de modo a atender aos limites previstos no artigo 8º da Instrução CVM 567/15 e demais normas aplicáveis. Prazo máximo para realização das operações autorizadas. As negociações poderão ser realizadas pelo prazo de até 18 (dezoito) meses contados a partir de em 13 de dezembro de 2021, inclusive, e encerrando-se, portanto, em 13 de junho de 2023, inclusive.Preço e modo de aquisição: As operações de aquisição serão realizadas na B3 S.A. - Brasil, Bolsa, Balcão, a preço de mercado, cabendo à Diretoria da Companhia decidir o momento e a quantidade de ações a ser adquirida, seja em uma única operação ou em uma série de operações, respeitando os limites e demais regras da regulamentação aplicável. Instituições Intermediárias. As negociações serão realizadas com a intermediação da Credit Suisse S.A. Corretora de Títulos e Valores Mobiliários, com sede na Rua Leopoldo Couto de Magalhães Jr., nº 700, 10º, 12º e 14º andares, Bairro Itaim Bibi, na cidade de São Paulo, Estado de São Paulo, CEP: 04542-000, inscrita no CNPJ n.º 42.584.318/0001-07. Ações mantidas em tesouraria: Nos termos da legislação aplicável, as ações, enquanto mantidas em tesouraria, não terão direitos patrimoniais ou políticos e, consoante o § 2º do art. 10 da Instrução CVM 567/15, serão desconsideradas no cômputo dos quóruns de instalação e deliberação previstos na Lei das S.A. e na regulamentação do mercado de valores mobiliários.
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;41742;2020-03-30;2020-04-04;2021-10-04;89732000.00;Objetivo do Programa de Recompra. O Programa de Recompra tem por objetivo incrementar a geração de valor para os acionistas da Companhia em razão do desconto atual das ações no mercado, por meio da aquisição das ações ordinárias de sua própria emissão, para permanência em tesouraria, cancelamento ou posterior alienação das ações (i) no mercado ou (ii) fora de mercado regulamentado, sendo (ii.1) no âmbito de operações de aquisições de ativos ou de sociedades realizadas pela Companhia ou pela controlada ZZAB Comércio de Calçados Ltda. ("ZZAB"), pelo valor de mercado, conforme previsto na ICVM 567/15 ou (ii.2) no caso de eventual exercício de direitos no âmbito do plano de opção de compra de ações ou do plano de outorga de ações restritas da Companhia, sem redução do capital social da Companhia, respeitado o disposto no § 1º do artigo 30 da Lei das S.A., e nas normas enunciadas na Instrução CVM 567/15. Ações em Circulação: Atualmente, nos termos do § 3º do art. 8º da ICVM 567/15, existem 44.828.478 (quarenta e quatro milhões, oitocentas e vinte e oito mil, quatrocentas e setenta e oito) ações ordinárias, nominativas, escriturais e sem valor nominal, de emissão da Companhia em circulação no mercado Ações em Circulação´ Ações em Tesouraria: Atualmente, há 65.207 (sessenta e cinco mil, duzentas e sete) ações ordinárias, nominativas e sem valor nominal mantidas em tesouraria. Quantidade de Ações a ser adquirida. A quantidade de ações a ser adquirida no âmbito do Programa de Recompra estará limitada a 4.482.847 (quatro milhões, quatrocentas e oitenta e duas mil, oitocentas e quarenta e sete) ações ordinárias, nominativas, escriturais e sem valor nominal da Companhia, representativas de 10% do total de Ações em Circulação no mercado nesta data, sendo que a efetiva recompra do número total de ações aprovado neste ato dependerá, dentre outros aspectos, do número de ações em tesouraria mantidas pela Companhia no momento da negociação e o saldo das reservas disponíveis, de modo a atender aos limites previstos no artigo 8º da Instrução CVM 567/15 e demais normas aplicáveis. Prazo máximo para realização das operações autorizadas. As negociações poderão ser realizadas pelo prazo de até 18 (dezoito) meses contados a partir de em 4 de abril de 2020, inclusive, e encerrando-se, portanto, em 4 de outubro de 2021, inclusive. Preço e modo de aquisição: As operações de aquisição serão realizadas na B3 S.A. - Brasil, Bolsa, Balcão ("B3 S.A."), a preço de mercado, cabendo à Diretoria da Companhia decidir o momento e a quantidade de ações a ser adquirida, se a aquisição será feita pela Companhia ou pela ZZAB, seja em uma única operação ou em uma série de operações, respeitando os limites e demais regras da regulamentação aplicável. Instituições Intermediárias. As negociações serão realizadas com a intermediação da Credit Suisse S.A. Corretora de Títulos e Valores Mobiliários, com sede na Rua Leopoldo Couto de Magalhães Jr., nº 700, 10º, 12º e 14º andares, Bairro Itaim Bibi, na cidade de São Paulo, Estado de São Paulo, CEP: 04542-000, inscrita no CNPJ n.º 42.584.318/0001-07. Ações mantidas em tesouraria: Nos termos da legislação aplicável, as ações, enquanto mantidas em tesouraria, não terão direitos patrimoniais ou políticos e, consoante o § 2º do art. 10 da Instrução CVM 567/15, serão desconsideradas no cômputo dos quóruns de instalação e deliberação previstos na Lei das S.A. e na regulamentação do mercado de valores mobiliários.
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;41743;2018-10-02;2018-10-03;2020-04-03;232751950.00;Objetivo do Programa de Recompra: O Programa de Recompra tem por objetivo incrementar a geração de valor para os acionistas da Companhia em razão do desconto atual das ações no mercado, por meio da aquisição das ações ordinárias de sua própria emissão, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de direitos no âmbito do plano de opção de compra de ações ou do plano de outorga de ações restritas da Companhia, sem redução do capital social da Companhia, respeitado o disposto no § 1º do artigo 30 da Lei das S.A., e nas normas enunciadas na ICVM 567/15Ações em circulação: Atualmente, nos termos do § 3º do art. 8º da ICVM 567/15, existem 44.007.803 (quarenta e quatro milhões, sete mil, oitocentas e três) ações ordinárias, nominativas, escriturais e sem valor nominal, de emissão da Companhia em circulação no mercado ("Ações em Circulação")Quantidade de ações a ser adquirida: A quantidade de ações a ser adquirida no âmbito do Programa de Recompra de Ações estará limitada a 4.400.780 (quatro milhões, quatrocentas mil, setecentas e oitenta) ações ordinárias, nominativas, escriturais e sem valor nominal da Companhia, representativas de 10% (dez por cento) do total de Ações em Circulação no mercado nesta data, 2/6, sendo que a efetiva recompra do número total de ações aprovada dependerá, dentre outros aspectos, do número de ações em tesouraria mantidas pela Companhia no momento da negociação e o saldo das reservas disponíveis, de modo a atender aos limites previstos no artigo 8º da ICVM 567/15 e demais normas aplicáveis.
16.590.234/0001-76;2021-01-01;12;114619;AZZAS 2154 S.A.;41744;2017-03-27;2017-03-28;2018-09-28;233929000.00;Objetivo do Programa de Recompra: O objetivo da Companhia na execução do Programa de Recompra de Ações é a negociação de ações ordinárias de emissão da Companhia para manutenção em tesouraria ou posterior cancelamento, sem redução do capital social da Companhia, respeitado o disposto no § 1.º do artigo 30 da Lei das S.A., e nas normas enunciadas na ICVM 567/15. Ações em circulação: Atualmente, nos termos do § 3.º do art. 8.º da ICVM 567/15, existem 42.316.835 (quarenta e dois milhões, trezentos e dezesseis mil, oitocentas e trina e cinco) ações ordinárias, nominativas, escriturais e sem valor nominal, de emissão da Companhia em circulação "Ações em Circulação".Ações em tesouraria: Não há, nesta data, ações ordinárias, nominativas, escriturais e sem valor nominal, em tesouraria. Nos termos da legislação aplicável, as ações, enquanto mantidas em tesouraria, não terão direitos patrimoniais ou políticos e, consoante o § 2.º do art. 10 da ICVM 567/15, serão desconsideradas no cômputo dos quóruns de instalação e deliberação previstos na Lei das S.A. e na regulamentação do mercado de valores mobiliários.Preço e modo de aquisição: As operações de aquisição serão realizadas na BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros ("BM&FBOVESPA"), a preço de mercado, cabendo à Diretoria da Companhia decidir o momento e a quantidade de ações a serem adquiridas, seja em uma única operação ou em uma série de operações, respeitando os limites previstos na regulamentação aplicável. Duração do Programa de Recompra de Ações: O prazo máximo para realização das compras e aquisições é de 18 (dezoito) meses, iniciando-se em 28 de março de 2017, inclusive, e encerrando-se em 28 de setembro de 2018, inclusive. Instituições financeiras que atuarão como intermediárias: A operação de aquisição das ações da Companhia será realizada a preço de mercado e intermediada pelas corretoras: Merril Lynch S.A Corretora de Títulos e Valores Mobiliários, Merril Lynch S.A Corretora de Títulos e Valores Mobiliários e Credit Suisse S.A. Corretora de Títulos e Valores Mobiliários.
16.614.075/0001-00;2021-01-01;6;114519;DIRECIONAL ENGENHARIA S.A.;41698;2021-12-27;2021-12-28;2023-06-28;0.00;OBJETIVO: Aquisição das ações da Companhia, tendo como objetivo administrar os recursos disponíveis da Companhia para potencializar a geração de valor para os acionistas por meio de uma administração eficiente da estrutura de capital, bem como capturar o potencial de valorização das ações da Companhia. As ações adquiridas serão mantidas em tesouraria, podendo ser posteriormente canceladas ou alienadas. PRAZO: o prazo máximo de vigência deste Plano de Recompra de Ações é de 18 (dezoito) meses, contados a partir da data de início do programa. PREÇO: as ações serão adquiridas pelo preço de mercado. QUANTIDADE ATUAL DE AÇÕES: o capital social atual da Companhia era representado, na data de início do programa, por um total de 150.000.000 (cento e cinquenta milhões) ações ordinárias, sendo que desse total, 80.010.815 (oitenta milhões, dez mil, oitocentas e quinze) ações ordinárias encontravam-se em circulação. Na mesma data, a Companhia possuía 4.803.592 (quatro milhões, oitocentas e três mil, quinhentas e noventa e duas) ações em tesouraria. LIMITES PARA AQUISIÇÃO DE AÇÕES: O presente Plano de Recompra de Ações fica limitado à aquisição máxima de 8.001.081 (oito milhões, um mil e oitenta e uma) ações ordinárias de emissão da Companhia, equivalentes a aproximadamente 10% (dez por cento) das ações em circulação da Companhia, observado o limite estabelecido no Artigo 8º da Instrução CVM 567. INSTRUMENTOS DERIVATIVOS: No âmbito do Plano de Recompra, estão autorizadas celebrações de contratos de derivativos, tais como contrato de troca de indicadores ("Equity Swap") referenciados à ação da Companhia. INSTITUIÇÃO FINANCEIRA RESPONSÁVEL PELA INTERMEDIAÇÃO DA RECOMPRA: as operações de aquisição serão realizadas a preço de mercado no pregão da Bolsa, Brasil, Balcão (B3), com a intermediação das instituições financeiras: (i) SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A., inscrito no CNPJ/MF sob o nº 51.014.223/0001-49 (ii) BRADESCO S.A. - CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, inscrita no CNPJ/MF sob o nº 61.855.045/0001-32 (iii) ITAÚ CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ/MF sob o nº 61.194.353/0001-64 (iv) XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ/MF sob o nº 02.332.886/0001-04 e (v) CREDIT SUISSE (BRASIL) S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, inscrita no CNPJ/MF sob o nº 42.584.318/0001-07.
16.614.075/0001-00;2021-01-01;6;114519;DIRECIONAL ENGENHARIA S.A.;41699;2020-11-09;2020-11-10;2021-11-09;310663722.00;OBJETIVO: Aquisição das ações da Companhia, sem redução do capital social, tendo como objetivo a posterior alienação ou cancelamento. PRAZO: o prazo máximo de vigência do presente Plano de Recompra de Ações é de 365 (trezentos e sessenta e cinco) dias, contados a partir da data de início do programa. PREÇO: as ações serão adquiridas pelo preço de mercado. QUANTIDADE ATUAL DE AÇÕES: o capital social atual da Companhia era representado, na data de início do programa, por um total de 153.398.749 (cento e cinquenta e três milhões, trezentos e noventa e oito mil, setecentos e quarenta e nove) ações ordinárias, sendo que desse total, 79.177.058 (setenta e nove milhões, cento e setenta e sete mil e cinquenta e oito) das ações ordinárias encontravam-se em circulação. Na mesma data, a Companhia possuía 4.810.530 (quatro milhões, oitocentos e dez mil, quinhentos e trinta) ações em tesouraria. LIMITES PARA AQUISIÇÃO DE AÇÕES: O presente Plano de Recompra de Ações fica limitado à aquisição máxima de 7.917.706 (sete milhões, novecentos e dezessete mil, setecentos e seis) ações ordinárias de emissão da Companhia, equivalentes a aproximadamente 10% (dez por cento) das ações em circulação da Companhia, observado (a) a manutenção do limite mínimo de 25% (vinte e cinco por cento) de ações em circulação no mercado, conforme exigido pelo Regulamento de Listagem do Novo Mercado, e (b) que a quantidade de ações a serem mantidas em tesouraria pela Companhia, não seja superior a 10% (dez por cento) das ações ordinárias em circulação no mercado nos termos da Instrução CVM nº 10, de 1980 ("ICVM 10"). INSTITUIÇÃO FINANCEIRA RESPONSÁVEL PELA INTERMEDIAÇÃO: as operações de aquisição serão realizadas a preço de mercado no pregão da Bolsa, Brasil, Balcão (B3), com a intermediação das instituições financeiras: (i) SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A., inscrito no CNPJ/MF sob o nº 51.014.223/0001-49 (ii) BRADESCO S.A. - CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, inscrita no CNPJ/MF sob o nº 61.855.045/0001-32 (iii) ITAÚ CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ/MF sob o nº 61.194.353/0001-64 (iv) XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ/MF sob o nº 02.332.886/0001-04 e (v) CREDIT SUISSE (BRASIL) S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, inscrita no CNPJ/MF sob o nº 42.584.318/0001-07.
16.614.075/0001-00;2021-01-01;6;114519;DIRECIONAL ENGENHARIA S.A.;41700;2015-03-02;2015-03-02;2016-03-01;686239000.00;OBJETIVO: Aquisição das ações da Companhia, sem redução do capital social, tendocomo objetivo a posterior alienação ou cancelamento.PRAZO: o prazo máximo de vigência do presente Plano de Recompra de Ações é de 365 (trezentos e sessenta e cinco) dias, contados a partir desta data. PREÇO: as ações serão adquiridas pelo preço de mercado. QUANTIDADE ATUAL DE AÇÕES: o capital social atual da Companhia é representado por um total de 153.398.749 (cento e cinquenta e três milhões, trezentos e noventa e oito mil, setecentos e quarenta e nove) ações ordinárias, sendo que desse total, 78.703.919 (setenta e oito milhões, setecentos e três mil, novecentos e dezenove) das ações ordinárias se encontram em circulação, sendo que a Companhia possui atualmente 132.766 (cento e trinta e dois mil, setecentos e sessenta e seis) ações em tesouraria.LIMITES PARA AQUISIÇÃO DE AÇÕES: O presente Plano de Recompra de Ações fica limitado à aquisição máxima de 7.034.205 (sete milhões, trinta e quatro mil, duzentos e cinco) de ações ordinárias de emissão da Companhia, equivalentes a aproximadamente a 8,9% (oito vírgula nove por cento) das ações em circulação da Companhia, observada (a) a manutenção do limite mínimo de 25% (vinte e cinco por cento) de ações em circulação no mercado, conforme exigido pelo Regulamento de Listagem do Novo Mercado, e (b) que a quantidade de ações a serem mantidas em tesouraria pela Companhia, não seja superior a 10% (dez por cento) das ações ordinárias em circulação no mercado nos termos da Instrução CVM nº 10, de 1980 ("ICVM 10"). INSTITUIÇÃO FINANCEIRA RESPONSÁVEL PELA INTERMEDIAÇÃO: as operações de aquisição serão realizadas a preço de mercado no pregão da BM&F BOVESPA, com a intermediação das instituições financeiras: (i) BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., com sede na Av. Brigadeiro Faria Lima, n.º 3.477, 15º andar-parte, Cidade de São Paulo, Estado de São Paulo, inscrito no CNPJ/MF sob o n.º 43.815.158/0001-22 (ii) BRADESCO S.A. - CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, com sede na Avenida Paulista, 1.450 - 7º andar - CEP 01310-917, São Paulo - SP, inscrita no CNPJ/MF sob nº 61.855.045/0001-32 e (iii) ITAÚ CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., com sede na Avenida Brigadeiro Faria Lima, 3400 - 10º andar, CEP 04538-132, São Paulo - SP, inscrita no CNPJ/MF sob nº 61.194.353/0001-64.
16.614.075/0001-00;2021-01-01;6;114519;DIRECIONAL ENGENHARIA S.A.;41701;2013-06-11;2013-06-14;2013-08-15;397726000.00;I. Objetivo: Aquisição das ações da Companhia, sem redução do capital social, tendo como objetivo a posterior alienação ou cancelamento.II. Limites para aquisição de ações: O Plano de Recompra de Ações fica limitado (i) à aquisição máxima de 2.000.000 (dois milhões) de ações ordinárias de emissão da Companhia, equivalentes a aproximadamente a 2,5 % (dois vírgula cinco por cento) das ações em circulação da Companhia e (ii) ao valor máximo de R$30.000.000,00 (trinta milhões de reais), observada (a) a manutenção do limite mínimo de 25% (vinte e cinco por cento) de ações em circulação no mercado, conforme exigido pelo Regulamento de Listagem do Novo Mercado, e (b) que a quantidade de ações a serem mantidas em tesouraria pela Companhia, não seja superior a 10% (dez por cento) das ações ordinárias em circulação no mercado.III. Prazo máximo do programa de recompra: O prazo máximo de vigência do presente Plano de Recompra de Ações é de 365 (trezentos e sessenta e cinco) dias, contados a partir de 12 de junho de 2013 e, expirando-se em 13 de junho de 2014.IV. Quantidade de ações: o capital social atual da Companhia é representado por um total de 155.298.749 (cento e cinquenta e cinco milhões, duzentos e noventa e oito mil, setecentos e quarenta e nove) ações ordinárias, sendo que desse total, 80.470.338 (oitenta milhões, quatrocentos e setenta mil, trezentos e trinta e oito) das ações ordinárias se encontram em circulação, sendo que a Companhia possui atualmente 545.525 (quinhentos e quarenta e cinco mil, quinhentos e vinte e cinco) ações em tesouraria.V. Preço: as ações serão adquiridas pelo preço de mercado na BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros.VI. Corretora autorizada: BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., com sede na Av. Brigadeiro Faria Lima, n.º 3.477, 15º andar-parte, Cidade de São Paulo, Estado de São Paulo, inscrito no CNPJ/MF sob o n.º 43.815.158/0001-22.
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;41634;2020-06-18;2020-07-23;2021-07-22;1292365291.00;O Conselho de Administração, reunido em 18 de junho de 2020, autorizou criação do 12º Programa de Recompra de Ações da Companhia, permitindo a Diretoria adquirir ações de emissão da própria Companhia para permanência em tesouraria e posterior alienação e/ou cancelamento, sem redução do capital social, com o objetivo de maximizar a geração de valor para os acionistas ou liquidar as opções de compra de ações no âmbito dos Planos de incentivo de longo prazo nos seguintes termos: (i) a quantidade de ações que podem ser adquiridas é de até 50.000.000 ações. As ações serão adquiridas na B3 S.A. - Brasil, Bolsa, Balcão e o preço de aquisição das ações não poderá ser superior ao valor de mercado (ii) o prazo máximo para a realização da operação ora autorizada é de 365 dias, de 23 de julho de 2020 até 22 de julho de 2021, inclusive (iii) a quantidade de ações em circulação no mercado, conforme definição do artigo 8º, §3º, I da Instrução CVM nº 567/15, é de 597.257.134 ações, na data base de 4 de junho de 2020 (iv) as ações serão adquiridas na B3 e o preço de aquisição das ações não poderá ser superior ao valor de mercado e (v) as Instituições Financeiras que atuarão como intermediárias serão: XP Investimentos Corretora de Câmbio, Títulos e Valores Mobiliários, sociedade anônima com sede na Cidade do Rio de Janeiro, Estado do Rio de Janeiro, na Avenida Ataulfo de Paiva, 153, 5º e 8º andar, Leblon, CEP: 22440-033, inscrita no CNPJ sob o nº 02.332.886/0001-04 Merrill Lynch S.A. Corretora de Títulos e Valores Mobiliários, sociedade anônima brasileira com sede na Cidade de São Paulo, Estado de São Paulo, na Avenida Brigadeiro Faria Lima nº 3400, 16º andar, inscrita no CNPJ sob nº 02.670.590/0001-95 e Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A., com sede no Estado de São Paulo, Cidade de São Paulo, Bairro Brooklin Novo, na Rua Surubim, 373 - Térreo, inscrita no CNPJ/MF sob o nº 05.816.451/0001-15.Conforme Artigo 7º, §1º, I da Instrução CVM nº 567/15, as reservas disponíveis para recompra referem-se ao montante das reservas de capital e estatutária no exercício anterior disponível para a recompra, sendo, nesse caso, 31 de dezembro de 2019.
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;41635;2019-06-18;2019-07-23;2020-07-22;1212417763.00;O Conselho de Administração, reunido em 18 de junho de 2019, autorizou a criação do 11º Programa de Recompra de Ações da Companhia, permitindo a Diretoria adquirir ações de emissão da própria Companhia para permanência em tesouraria e posterior alienação, sem redução do capital social, com o objetivo de maximizar a geração de valor para os acionistas ou liquidar as opções de compra de ações no âmbito dos Planos de incentivo de longo prazo nos seguintes termos: (i) a quantidade de ações que podem ser adquiridas é de até 52.500.000 ações (contemplando os efeitos da bonificação de ações de 2019, sendo que, originalmente, foi autorizada a aquisição de até 50.000.000 ações da Companhia). As ações serão adquiridas na B3 S.A. - Brasil, Bolsa, Balcão e o preço de aquisição das ações não poderá ser superior ao valor de mercado (ii) o prazo máximo para a realização da operação ora autorizada é de 365 dias, de 23 de julho de 2019 até 22 de julho de 2020, inclusive (iii) a quantidade de ações em circulação no mercado, conforme definição do artigo 8º, §3º, I da Instrução CVM nº 567/15, é de 588.886.146 ações (contemplando os efeitos da bonificação de 2019), na data base das Informações Trimestrais referentes a 31 de março de 2019 (iv) as ações serão adquiridas na B3 e o preço de aquisição das ações não poderá ser superior ao valor de mercado e (v) as Instituições Financeiras que atuarão como intermediárias serão: Credit Suisse (Brazil) S.A. CTVM, com sede no Estado de São Paulo, Cidade de São Paulo, Rua Leopoldo Couto de Magalhães Jr., 700 - 12º andar, inscrita no CNPJ/MF sob o nº 42.584.318/0001-07 e Merrill Lynch S.A. Corretora de Títulos e Valores Mobiliários, sociedade anônima brasileira com sede na Cidade de São Paulo, Estado de São Paulo, na Avenida Brigadeiro Faria Lima nº 3400, 16º andar, inscrita no CNPJ sob nº 02.670.590/0001-95 e Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A., com sede no Estado de São Paulo, Cidade de São Paulo, Bairro Brooklin Novo, na rua Surubim, 373 - Térreo, inscrita no CNPJ/MF sob nº 05.816.451/0001-15. Conforme Artigo 7º, §1º, I da Instrução CVM nº 567/15, as reservas disponíveis para recompra referem-se ao montante das reservas de capital e estatutária no exercício anterior disponível para a recompra, sendo, nesse caso, 31 de dezembro de 2018.
16.670.085/0001-55;2021-01-01;11;114350;LOCALIZA RENT A CAR S.A.;41636;2018-06-21;2018-07-23;2019-07-22;771620000.00;O Conselho de Administração, reunido em 21 de junho de 2018, autorizou a Diretoria adquirir ações de emissão da própria Companhia para permanência em tesouraria e posterior alienação, sem redução do capital social, com o objetivo de maximizar a geração de valor para os acionistas ou liquidar as opções de compra de ações no âmbito dos Planos de incentivo de longo prazo nos seguintes termos: (i) a quantidade de ações que podem ser adquiridas é de até 45.150.000 ações (contemplando os efeitos da bonificação de ações de 2019, sendo que, originalmente, foi autorizada a aquisição de até 43.000.000 ações da Companhia). As ações serão adquiridas na B3 S.A. - Brasil, Bolsa, Balcão e o preço de aquisição das ações não poderá ser superior ao valor de mercado (ii) o prazo máximo para a realização da operação ora autorizada é de 365 dias, de 23 de julho de 2018 até 22 de julho de 2019, inclusive (iii) a quantidade de ações em circulação no mercado, conforme definição do artigo 8º, §3º, I da Instrução CVM nº 567/15, é de 527.117.631 ações (contemplando os efeitos da bonificação de 2019), na data base das Informações Trimestrais referentes a 31 de março de 2018 (iv) as ações serão adquiridas na B3 e o preço de aquisição das ações não poderá ser superior ao valor de mercado e (v) as Instituições Financeiras que atuarão como intermediárias serão: Credit Suisse (Brazil) S.A. CTVM, com sede no Estado de São Paulo, Cidade de São Paulo, Rua Leopoldo Couto de Magalhães Jr., 700 - 12º andar, inscrita no CNPJ/MF sob o nº 42.584.318/0001-07 e Merrill Lynch S.A. Corretora de Títulos e Valores Mobiliários, sociedade anônima brasileira com sede na Cidade de São Paulo, Estado de São Paulo, na Avenida Brigadeiro Faria Lima nº 3400, 16º andar, inscrita no CNPJ sob nº 02.670.590/0001-95 e Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A., com sede no Estado de São Paulo, Cidade de São Paulo, Bairro Brooklin Novo, na rua Surubim, 373 - Térreo, inscrita no CNPJ/MF sob nº 05.816.451/0001-15. Conforme Artigo 7º, §1º, I da Instrução CVM nº 567/15, as reservas disponíveis para recompra referem-se ao montante das reservas de capital e estatutária no exercício anterior disponível para a recompra, sendo, nesse caso, 31 de dezembro de 2017.
16.811.931/0001-00;2021-01-01;6;114724;ALPHAVILLE S.A.;41792;2021-03-12;2021-03-12;2021-09-10;4424767.20;Recompra de ações da Companhia a fim de atender ao vesting de outorgas de ações diferidas referentes ao plano de ações diferidas da Companhia.
17.167.412/0001-13;2021-01-01;5;113589;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;41330;2019-03-13;2019-03-14;2020-09-14;4098570.04;Não há.
17.167.412/0001-13;2021-01-01;5;113589;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;41331;2017-11-13;2017-11-13;2019-05-13;4215441.00;Não há.
17.314.329/0001-20;2021-01-01;15;115108;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;41849;2019-11-07;2019-11-08;2020-11-07;107186000.00;O objetivo da Companhia com o Programa de Recompra é gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia. As ações adquiridas no âmbito do Programa de Recompra serão mantidas em tesouraria, canceladas e/ou posteriormente alienadas, ou ainda, serão destinadas a atender ao eventual exercício de opções no âmbito de planos de opção de compra de ações da Companhia. A Companhia não estimou maiores impactos da negociação sobre a composição acionária ou sobre sua estrutura administrativa. Os membros do Conselho de Administração entendem de que a situação financeira atual da Companhia é compatível com a execução do Programa de Recompra nas condições aprovadas, não sendo vislumbrado nenhum impacto no cumprimento das obrigações assumidas com credores nem no pagamento de dividendos obrigatórios mínimos. Essa conclusão resulta da avaliação do potencial montante financeiro a ser empregado no Programa de Recompra de Ações quando comparado com (i) o nível de obrigações assumidas com credores e (ii) o montante, não restrito, disponível em caixa, reservas, equivalentes de caixa e aplicações financeiras da Companhia.
